fam,n_cdr,n_re,median_cdr,median_re,raw_difference,comparable,robust,delta,database,ambition_view,Region,outcome,outcome_label,direction_coded_difference,favours,pooled_effect,pooled_favours,agrees
REMIND,1,59,0.549965792354003,0.4062325684955183,-0.1437332238584847,TRUE,FALSE,0.3898305084745763,Full,1.5C,R10INDIA+,headcount_pct,Deprived headcount,0.1437332238584847,High-RE,0.8618871730386146,High-RE,TRUE
WITCH,6,0,3.899317882485068,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10INDIA+,headcount_pct,Deprived headcount,NA,NA,0.8618871730386146,High-RE,NA
AIM,1,0,87.89164,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10INDIA+,mort_per_1k,PM2.5 mortality,NA,NA,5.250717499999993,High-RE,NA
GCAM,0,1,NA,104.292145,NA,FALSE,FALSE,NA,Full,1.5C,R10INDIA+,mort_per_1k,PM2.5 mortality,NA,NA,5.250717499999993,High-RE,NA
IMAGE,14,0,134.9463825,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10INDIA+,mort_per_1k,PM2.5 mortality,NA,NA,5.250717499999993,High-RE,NA
MESSAGEix,23,3,109.321595,106.783845,-2.5377500000000026,TRUE,TRUE,1,Full,1.5C,R10INDIA+,mort_per_1k,PM2.5 mortality,2.5377500000000026,High-RE,5.250717499999993,High-RE,TRUE
POLES,4,0,100.866825,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10INDIA+,mort_per_1k,PM2.5 mortality,NA,NA,5.250717499999993,High-RE,NA
REMIND,0,35,NA,104.60392,NA,FALSE,FALSE,NA,Full,1.5C,R10INDIA+,mort_per_1k,PM2.5 mortality,NA,NA,5.250717499999993,High-RE,NA
WITCH,6,0,83.907865,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10INDIA+,mort_per_1k,PM2.5 mortality,NA,NA,5.250717499999993,High-RE,NA
AIM,1,3,285.77114543507014,121.17049093385951,-164.6006545012106,TRUE,FALSE,-1,Full,1.5C,R10LATIN_AM,net_re_jobs_per_1k,Employment,-164.6006545012106,High-CDR,276.25134866766405,High-RE,FALSE
GCAM,0,1,NA,497.1464004523019,NA,FALSE,FALSE,NA,Full,1.5C,R10LATIN_AM,net_re_jobs_per_1k,Employment,NA,NA,276.25134866766405,High-RE,NA
IMAGE,21,0,209.8277380095308,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10LATIN_AM,net_re_jobs_per_1k,Employment,NA,NA,276.25134866766405,High-RE,NA
MESSAGEix,25,3,214.8000217275263,309.6659128946154,94.8658911670891,TRUE,TRUE,1,Full,1.5C,R10LATIN_AM,net_re_jobs_per_1k,Employment,94.8658911670891,High-RE,276.25134866766405,High-RE,TRUE
POLES,4,1,248.74334673563422,168.4705038955819,-80.2728428400523,TRUE,FALSE,-1,Full,1.5C,R10LATIN_AM,net_re_jobs_per_1k,Employment,-80.2728428400523,High-CDR,276.25134866766405,High-RE,FALSE
REMIND,1,59,235.33716432669382,516.1681567419639,280.8309924152701,TRUE,FALSE,0.9322033898305084,Full,1.5C,R10LATIN_AM,net_re_jobs_per_1k,Employment,280.8309924152701,High-RE,276.25134866766405,High-RE,TRUE
WITCH,6,0,282.18584477700267,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10LATIN_AM,net_re_jobs_per_1k,Employment,NA,NA,276.25134866766405,High-RE,NA
AIM,1,3,66.92992083656074,71.8142424237806,4.884321587219858,TRUE,FALSE,-0.3333333333333333,Full,1.5C,R10LATIN_AM,gap_GJ_pc,DLE gap,-4.884321587219858,High-CDR,24.424385051814596,High-RE,FALSE
GCAM,7,1,49.42472113977757,51.24690902182983,1.822187882052262,TRUE,FALSE,-0.7142857142857143,Full,1.5C,R10LATIN_AM,gap_GJ_pc,DLE gap,-1.822187882052262,High-CDR,24.424385051814596,High-RE,FALSE
IMAGE,23,0,70.86619211058441,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10LATIN_AM,gap_GJ_pc,DLE gap,NA,NA,24.424385051814596,High-RE,NA
MESSAGEix,25,3,49.90280551393493,34.95865887089979,-14.94414664303514,TRUE,TRUE,0.52,Full,1.5C,R10LATIN_AM,gap_GJ_pc,DLE gap,14.94414664303514,High-RE,24.424385051814596,High-RE,TRUE
POLES,4,1,75.51385172913604,80.40560140992487,4.891749680788834,TRUE,FALSE,-1,Full,1.5C,R10LATIN_AM,gap_GJ_pc,DLE gap,-4.891749680788834,High-CDR,24.424385051814596,High-RE,FALSE
REMIND,1,59,61.27111848911872,37.35337334243057,-23.917745146688148,TRUE,FALSE,0.9661016949152542,Full,1.5C,R10LATIN_AM,gap_GJ_pc,DLE gap,23.917745146688148,High-RE,24.424385051814596,High-RE,TRUE
WITCH,6,0,77.30099726827288,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10LATIN_AM,gap_GJ_pc,DLE gap,NA,NA,24.424385051814596,High-RE,NA
AIM,1,3,17.83151775261212,19.005810824317486,1.1742930717053675,TRUE,FALSE,-0.3333333333333333,Full,1.5C,R10LATIN_AM,headcount_pct,Deprived headcount,-1.1742930717053675,High-CDR,6.879080022164782,High-RE,FALSE
GCAM,7,1,13.183095365516644,13.575929739770878,0.3928343742542335,TRUE,FALSE,-0.42857142857142855,Full,1.5C,R10LATIN_AM,headcount_pct,Deprived headcount,-0.3928343742542335,High-CDR,6.879080022164782,High-RE,FALSE
IMAGE,23,0,18.68644818141356,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10LATIN_AM,headcount_pct,Deprived headcount,NA,NA,6.879080022164782,High-RE,NA
MESSAGEix,25,3,12.936328414391667,9.407665653397144,-3.528662760994523,TRUE,TRUE,0.52,Full,1.5C,R10LATIN_AM,headcount_pct,Deprived headcount,3.528662760994523,High-RE,6.879080022164782,High-RE,TRUE
POLES,4,1,21.03601129898255,20.34898048905969,-0.6870308099228595,TRUE,FALSE,1,Full,1.5C,R10LATIN_AM,headcount_pct,Deprived headcount,0.6870308099228595,High-RE,6.879080022164782,High-RE,TRUE
REMIND,1,59,16.730564165236824,9.653316204504236,-7.077247960732588,TRUE,FALSE,0.9661016949152542,Full,1.5C,R10LATIN_AM,headcount_pct,Deprived headcount,7.077247960732588,High-RE,6.879080022164782,High-RE,TRUE
WITCH,6,0,19.941692864589434,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10LATIN_AM,headcount_pct,Deprived headcount,NA,NA,6.879080022164782,High-RE,NA
AIM,1,0,19.329555,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10LATIN_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.5077349999999985,High-CDR,NA
GCAM,0,1,NA,15.379195,NA,FALSE,FALSE,NA,Full,1.5C,R10LATIN_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.5077349999999985,High-CDR,NA
IMAGE,14,0,22.965980000000002,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10LATIN_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.5077349999999985,High-CDR,NA
MESSAGEix,23,3,13.32975,13.94317,0.6134199999999996,TRUE,TRUE,-0.4782608695652174,Full,1.5C,R10LATIN_AM,mort_per_1k,PM2.5 mortality,-0.6134199999999996,High-CDR,-1.5077349999999985,High-CDR,TRUE
POLES,4,0,13.167055000000001,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10LATIN_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.5077349999999985,High-CDR,NA
REMIND,0,35,NA,15.665835,NA,FALSE,FALSE,NA,Full,1.5C,R10LATIN_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.5077349999999985,High-CDR,NA
WITCH,6,0,15.2153325,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10LATIN_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.5077349999999985,High-CDR,NA
AIM,1,3,463.02729510778875,420.6814959792679,-42.345799128520866,TRUE,FALSE,-1,Full,1.5C,R10MIDDLE_EAST,net_re_jobs_per_1k,Employment,-42.345799128520866,High-CDR,511.9090031546946,High-RE,FALSE
GCAM,0,1,NA,555.0778158587831,NA,FALSE,FALSE,NA,Full,1.5C,R10MIDDLE_EAST,net_re_jobs_per_1k,Employment,NA,NA,511.9090031546946,High-RE,NA
IMAGE,21,0,302.5275332889042,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10MIDDLE_EAST,net_re_jobs_per_1k,Employment,NA,NA,511.9090031546946,High-RE,NA
MESSAGEix,25,3,329.56057813241193,326.82728147462933,-2.733296657782603,TRUE,TRUE,-0.013333333333333334,Full,1.5C,R10MIDDLE_EAST,net_re_jobs_per_1k,Employment,-2.733296657782603,High-CDR,511.9090031546946,High-RE,FALSE
POLES,4,1,170.2428943838207,182.5526378602326,12.30974347641191,TRUE,FALSE,0.5,Full,1.5C,R10MIDDLE_EAST,net_re_jobs_per_1k,Employment,12.30974347641191,High-RE,511.9090031546946,High-RE,TRUE
REMIND,1,59,557.6524352774192,903.3534098119054,345.70097453448625,TRUE,FALSE,0.9322033898305084,Full,1.5C,R10MIDDLE_EAST,net_re_jobs_per_1k,Employment,345.70097453448625,High-RE,511.9090031546946,High-RE,TRUE
WITCH,6,0,532.0715327789705,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10MIDDLE_EAST,net_re_jobs_per_1k,Employment,NA,NA,511.9090031546946,High-RE,NA
AIM,1,3,0.45592733637101956,0.288267767999389,-0.16765956837163054,TRUE,FALSE,1,Full,1.5C,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,0.16765956837163054,High-RE,-0.5957758940400018,High-CDR,FALSE
GCAM,7,1,0.46545269564734326,0.496761973417486,0.03130927777014275,TRUE,FALSE,-0.14285714285714285,Full,1.5C,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,-0.03130927777014275,High-CDR,-0.5957758940400018,High-CDR,TRUE
IMAGE,23,0,0.7594029790678173,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,NA,NA,-0.5957758940400018,High-CDR,NA
MESSAGEix,25,3,3.542697523223996,2.0789400763393893,-1.4637574468846068,TRUE,TRUE,0.52,Full,1.5C,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,1.4637574468846068,High-RE,-0.5957758940400018,High-CDR,FALSE
POLES,4,1,1.6628403109606795,1.3544878549737014,-0.30835245598697814,TRUE,FALSE,1,Full,1.5C,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,0.30835245598697814,High-RE,-0.5957758940400018,High-CDR,FALSE
REMIND,1,59,4.58533090214745,2.7325883272240925,-1.8527425749233575,TRUE,FALSE,0.6949152542372882,Full,1.5C,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,1.8527425749233575,High-RE,-0.5957758940400018,High-CDR,FALSE
WITCH,6,0,7.5388881777733925,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,NA,NA,-0.5957758940400018,High-CDR,NA
AIM,1,3,0.20653100155193566,0.16647921837317012,-0.04005178317876554,TRUE,FALSE,1,Full,1.5C,R10MIDDLE_EAST,headcount_pct,Deprived headcount,0.04005178317876554,High-RE,-0.2500941411446902,High-CDR,FALSE
GCAM,7,1,0.22239580244308743,0.24345196749487336,0.021056165051785924,TRUE,FALSE,-0.7142857142857143,Full,1.5C,R10MIDDLE_EAST,headcount_pct,Deprived headcount,-0.021056165051785924,High-CDR,-0.2500941411446902,High-CDR,TRUE
IMAGE,23,0,0.4064394339735449,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10MIDDLE_EAST,headcount_pct,Deprived headcount,NA,NA,-0.2500941411446902,High-CDR,NA
MESSAGEix,25,3,1.4181840700974084,0.7694955089117663,-0.6486885611856421,TRUE,TRUE,0.52,Full,1.5C,R10MIDDLE_EAST,headcount_pct,Deprived headcount,0.6486885611856421,High-RE,-0.2500941411446902,High-CDR,FALSE
POLES,4,1,0.906039164876197,0.6134033570044244,-0.29263580787177257,TRUE,FALSE,1,Full,1.5C,R10MIDDLE_EAST,headcount_pct,Deprived headcount,0.29263580787177257,High-RE,-0.2500941411446902,High-CDR,FALSE
REMIND,1,59,2.217219653749965,1.1091162156161094,-1.1081034381338555,TRUE,FALSE,0.8305084745762712,Full,1.5C,R10MIDDLE_EAST,headcount_pct,Deprived headcount,1.1081034381338555,High-RE,-0.2500941411446902,High-CDR,FALSE
WITCH,6,0,2.7786835657366566,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10MIDDLE_EAST,headcount_pct,Deprived headcount,NA,NA,-0.2500941411446902,High-CDR,NA
AIM,1,0,42.889415,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10MIDDLE_EAST,mort_per_1k,PM2.5 mortality,NA,NA,10.856282499999999,High-RE,NA
GCAM,0,1,NA,44.78591,NA,FALSE,FALSE,NA,Full,1.5C,R10MIDDLE_EAST,mort_per_1k,PM2.5 mortality,NA,NA,10.856282499999999,High-RE,NA
IMAGE,14,0,43.455335,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10MIDDLE_EAST,mort_per_1k,PM2.5 mortality,NA,NA,10.856282499999999,High-RE,NA
MESSAGEix,23,3,58.88863,53.47191,-5.416719999999998,TRUE,TRUE,1,Full,1.5C,R10MIDDLE_EAST,mort_per_1k,PM2.5 mortality,5.416719999999998,High-RE,10.856282499999999,High-RE,TRUE
POLES,4,0,42.866065000000006,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10MIDDLE_EAST,mort_per_1k,PM2.5 mortality,NA,NA,10.856282499999999,High-RE,NA
REMIND,0,35,NA,46.23511,NA,FALSE,FALSE,NA,Full,1.5C,R10MIDDLE_EAST,mort_per_1k,PM2.5 mortality,NA,NA,10.856282499999999,High-RE,NA
WITCH,6,0,67.4981375,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10MIDDLE_EAST,mort_per_1k,PM2.5 mortality,NA,NA,10.856282499999999,High-RE,NA
AIM,1,3,261.11300607180425,199.47600088908328,-61.63700518272097,TRUE,FALSE,-1,Full,1.5C,R10NORTH_AM,net_re_jobs_per_1k,Employment,-61.63700518272097,High-CDR,188.0033580046914,High-RE,FALSE
GCAM,0,1,NA,344.59323228211065,NA,FALSE,FALSE,NA,Full,1.5C,R10NORTH_AM,net_re_jobs_per_1k,Employment,NA,NA,188.0033580046914,High-RE,NA
IMAGE,21,0,133.24892898692553,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10NORTH_AM,net_re_jobs_per_1k,Employment,NA,NA,188.0033580046914,High-RE,NA
MESSAGEix,25,3,133.2738140256352,209.90370850796722,76.62989448233202,TRUE,TRUE,0.92,Full,1.5C,R10NORTH_AM,net_re_jobs_per_1k,Employment,76.62989448233202,High-RE,188.0033580046914,High-RE,TRUE
POLES,4,1,141.6465546415972,100.55019237025515,-41.096362271342045,TRUE,FALSE,-1,Full,1.5C,R10NORTH_AM,net_re_jobs_per_1k,Employment,-41.096362271342045,High-CDR,188.0033580046914,High-RE,FALSE
REMIND,1,59,138.77124313820394,341.60297465230656,202.83173151410261,TRUE,FALSE,1,Full,1.5C,R10NORTH_AM,net_re_jobs_per_1k,Employment,202.83173151410261,High-RE,188.0033580046914,High-RE,TRUE
WITCH,6,0,377.6477918689602,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10NORTH_AM,net_re_jobs_per_1k,Employment,NA,NA,188.0033580046914,High-RE,NA
AIM,1,3,5.149071840382682,6.484842050926259,1.3357702105435774,TRUE,FALSE,-1,Full,1.5C,R10NORTH_AM,gap_GJ_pc,DLE gap,-1.3357702105435774,High-CDR,2.636665658053512,High-RE,FALSE
GCAM,7,1,6.3412811015061985,7.480831805194992,1.1395507036887933,TRUE,FALSE,-1,Full,1.5C,R10NORTH_AM,gap_GJ_pc,DLE gap,-1.1395507036887933,High-CDR,2.636665658053512,High-RE,FALSE
IMAGE,23,0,22.875988320367615,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10NORTH_AM,gap_GJ_pc,DLE gap,NA,NA,2.636665658053512,High-RE,NA
MESSAGEix,25,3,9.229877337521804,5.157902612010149,-4.071974725511655,TRUE,TRUE,0.52,Full,1.5C,R10NORTH_AM,gap_GJ_pc,DLE gap,4.071974725511655,High-RE,2.636665658053512,High-RE,TRUE
POLES,4,1,40.97743038670916,25.18048547304902,-15.796944913660138,TRUE,FALSE,1,Full,1.5C,R10NORTH_AM,gap_GJ_pc,DLE gap,15.796944913660138,High-RE,2.636665658053512,High-RE,TRUE
REMIND,1,59,30.1479414165538,7.936071704491443,-22.211869712062356,TRUE,FALSE,1,Full,1.5C,R10NORTH_AM,gap_GJ_pc,DLE gap,22.211869712062356,High-RE,2.636665658053512,High-RE,TRUE
WITCH,6,0,7.5187497180334315,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10NORTH_AM,gap_GJ_pc,DLE gap,NA,NA,2.636665658053512,High-RE,NA
AIM,1,3,1.2460746393846023,1.5724527027551698,0.3263780633705675,TRUE,FALSE,-1,Full,1.5C,R10NORTH_AM,headcount_pct,Deprived headcount,-0.3263780633705675,High-CDR,0.7541081952995747,High-RE,FALSE
GCAM,7,1,1.5428498503847627,1.8357150577052592,0.2928652073204965,TRUE,FALSE,-1,Full,1.5C,R10NORTH_AM,headcount_pct,Deprived headcount,-0.2928652073204965,High-CDR,0.7541081952995747,High-RE,FALSE
IMAGE,23,0,5.671688742973604,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10NORTH_AM,headcount_pct,Deprived headcount,NA,NA,0.7541081952995747,High-RE,NA
MESSAGEix,25,3,2.2997960463865668,1.2918489573150338,-1.007947089071533,TRUE,TRUE,0.52,Full,1.5C,R10NORTH_AM,headcount_pct,Deprived headcount,1.007947089071533,High-RE,0.7541081952995747,High-RE,TRUE
POLES,4,1,9.923573081219466,6.08672478089111,-3.8368483003283558,TRUE,FALSE,1,Full,1.5C,R10NORTH_AM,headcount_pct,Deprived headcount,3.8368483003283558,High-RE,0.7541081952995747,High-RE,TRUE
REMIND,1,59,7.487829429176843,1.9412380585603957,-5.546591370616447,TRUE,FALSE,1,Full,1.5C,R10NORTH_AM,headcount_pct,Deprived headcount,5.546591370616447,High-RE,0.7541081952995747,High-RE,TRUE
WITCH,6,0,1.4768294438970933,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10NORTH_AM,headcount_pct,Deprived headcount,NA,NA,0.7541081952995747,High-RE,NA
AIM,1,0,10.61145,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10NORTH_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.5763100000000012,High-CDR,NA
GCAM,0,1,NA,11.61245,NA,FALSE,FALSE,NA,Full,1.5C,R10NORTH_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.5763100000000012,High-CDR,NA
IMAGE,14,0,9.089120000000001,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10NORTH_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.5763100000000012,High-CDR,NA
MESSAGEix,23,3,6.399125,7.132085,0.7329600000000003,TRUE,TRUE,-0.4782608695652174,Full,1.5C,R10NORTH_AM,mort_per_1k,PM2.5 mortality,-0.7329600000000003,High-CDR,-1.5763100000000012,High-CDR,TRUE
POLES,4,0,6.451639999999999,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10NORTH_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.5763100000000012,High-CDR,NA
REMIND,0,35,NA,8.92464,NA,FALSE,FALSE,NA,Full,1.5C,R10NORTH_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.5763100000000012,High-CDR,NA
WITCH,6,0,10.61156,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10NORTH_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.5763100000000012,High-CDR,NA
AIM,1,3,170.06699621116735,150.42725895727315,-19.639737253894197,TRUE,FALSE,-0.3333333333333333,Full,1.5C,R10PAC_OECD,net_re_jobs_per_1k,Employment,-19.639737253894197,High-CDR,37.61924993391128,High-RE,FALSE
GCAM,0,1,NA,247.71767583340636,NA,FALSE,FALSE,NA,Full,1.5C,R10PAC_OECD,net_re_jobs_per_1k,Employment,NA,NA,37.61924993391128,High-RE,NA
IMAGE,21,0,69.3931481824018,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10PAC_OECD,net_re_jobs_per_1k,Employment,NA,NA,37.61924993391128,High-RE,NA
MESSAGEix,25,3,77.69101837441417,188.35974106354794,110.66872268913377,TRUE,TRUE,1,Full,1.5C,R10PAC_OECD,net_re_jobs_per_1k,Employment,110.66872268913377,High-RE,37.61924993391128,High-RE,TRUE
POLES,4,1,242.26444295399898,115.5770524390136,-126.68739051498538,TRUE,FALSE,-1,Full,1.5C,R10PAC_OECD,net_re_jobs_per_1k,Employment,-126.68739051498538,High-CDR,37.61924993391128,High-RE,FALSE
REMIND,1,59,80.886252393296445,117.9742422877193,37.08798989442286,TRUE,FALSE,0.9661016949152542,Full,1.5C,R10PAC_OECD,net_re_jobs_per_1k,Employment,37.08798989442286,High-RE,37.61924993391128,High-RE,TRUE
WITCH,6,0,275.31269933844237,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10PAC_OECD,net_re_jobs_per_1k,Employment,NA,NA,37.61924993391128,High-RE,NA
AIM,1,3,3.989895356394121,5.713547397466476,1.7236520410723548,TRUE,FALSE,-1,Full,1.5C,R10PAC_OECD,gap_GJ_pc,DLE gap,-1.7236520410723548,High-CDR,-0.4003625674205775,High-CDR,TRUE
GCAM,7,1,4.416301934076453,4.929036559235696,0.5127346251592426,TRUE,FALSE,-0.42857142857142855,Full,1.5C,R10PAC_OECD,gap_GJ_pc,DLE gap,-0.5127346251592426,High-CDR,-0.4003625674205775,High-CDR,TRUE
IMAGE,23,0,9.002017991647671,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10PAC_OECD,gap_GJ_pc,DLE gap,NA,NA,-0.4003625674205775,High-CDR,NA
MESSAGEix,25,3,5.446745098285088,2.3885530483203534,-3.058192049964734,TRUE,TRUE,0.52,Full,1.5C,R10PAC_OECD,gap_GJ_pc,DLE gap,3.058192049964734,High-RE,-0.4003625674205775,High-CDR,FALSE
POLES,4,1,5.460550776018616,7.607817020736267,2.1472662447176507,TRUE,FALSE,-1,Full,1.5C,R10PAC_OECD,gap_GJ_pc,DLE gap,-2.1472662447176507,High-CDR,-0.4003625674205775,High-CDR,TRUE
REMIND,1,59,15.250002749573337,6.387701848839904,-8.862300900733434,TRUE,FALSE,0.9322033898305084,Full,1.5C,R10PAC_OECD,gap_GJ_pc,DLE gap,8.862300900733434,High-RE,-0.4003625674205775,High-CDR,FALSE
WITCH,6,0,9.788818156621009,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10PAC_OECD,gap_GJ_pc,DLE gap,NA,NA,-0.4003625674205775,High-CDR,NA
AIM,1,3,0.958994902629213,1.352236965316126,0.39324206268691286,TRUE,FALSE,-1,Full,1.5C,R10PAC_OECD,headcount_pct,Deprived headcount,-0.39324206268691286,High-CDR,-0.12253946009455818,High-CDR,TRUE
GCAM,7,1,1.15520974345017,1.299562384889624,0.14435264143945403,TRUE,FALSE,-1,Full,1.5C,R10PAC_OECD,headcount_pct,Deprived headcount,-0.14435264143945403,High-CDR,-0.12253946009455818,High-CDR,TRUE
IMAGE,23,0,2.5292005883709217,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10PAC_OECD,headcount_pct,Deprived headcount,NA,NA,-0.12253946009455818,High-CDR,NA
MESSAGEix,25,3,1.453251266266611,0.643880251737366,-0.8093710145292451,TRUE,TRUE,0.52,Full,1.5C,R10PAC_OECD,headcount_pct,Deprived headcount,0.8093710145292451,High-RE,-0.12253946009455818,High-CDR,FALSE
POLES,4,1,1.7582663117867137,2.0498877534460003,0.2916214416592866,TRUE,FALSE,-1,Full,1.5C,R10PAC_OECD,headcount_pct,Deprived headcount,-0.2916214416592866,High-CDR,-0.12253946009455818,High-CDR,TRUE
REMIND,1,59,4.585980926327331,1.7589160903422356,-2.827064835985095,TRUE,FALSE,0.9661016949152542,Full,1.5C,R10PAC_OECD,headcount_pct,Deprived headcount,2.827064835985095,High-RE,-0.12253946009455818,High-CDR,FALSE
WITCH,6,0,2.4350014690325534,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10PAC_OECD,headcount_pct,Deprived headcount,NA,NA,-0.12253946009455818,High-CDR,NA
AIM,1,0,6.275335,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10PAC_OECD,mort_per_1k,PM2.5 mortality,NA,NA,1.6178675,High-RE,NA
GCAM,0,1,NA,5.82445,NA,FALSE,FALSE,NA,Full,1.5C,R10PAC_OECD,mort_per_1k,PM2.5 mortality,NA,NA,1.6178675,High-RE,NA
IMAGE,14,0,5.8261725,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10PAC_OECD,mort_per_1k,PM2.5 mortality,NA,NA,1.6178675,High-RE,NA
MESSAGEix,23,3,5.08591,4.950955,-0.13495499999999971,TRUE,TRUE,1,Full,1.5C,R10PAC_OECD,mort_per_1k,PM2.5 mortality,0.13495499999999971,High-RE,1.6178675,High-RE,TRUE
POLES,4,0,4.3135075,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10PAC_OECD,mort_per_1k,PM2.5 mortality,NA,NA,1.6178675,High-RE,NA
REMIND,0,35,NA,3.590955,NA,FALSE,FALSE,NA,Full,1.5C,R10PAC_OECD,mort_per_1k,PM2.5 mortality,NA,NA,1.6178675,High-RE,NA
WITCH,6,0,5.26554,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10PAC_OECD,mort_per_1k,PM2.5 mortality,NA,NA,1.6178675,High-RE,NA
AIM,1,3,1199.8513944605622,817.6918331599024,-382.1595613006598,TRUE,FALSE,-1,Full,1.5C,R10REF_ECON,net_re_jobs_per_1k,Employment,-382.1595613006598,High-CDR,260.70213399189265,High-RE,FALSE
GCAM,0,1,NA,1021.525933038535,NA,FALSE,FALSE,NA,Full,1.5C,R10REF_ECON,net_re_jobs_per_1k,Employment,NA,NA,260.70213399189265,High-RE,NA
IMAGE,21,0,218.10301594362073,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10REF_ECON,net_re_jobs_per_1k,Employment,NA,NA,260.70213399189265,High-RE,NA
MESSAGEix,25,3,557.6033773685433,543.2252331401966,-14.378144228346741,TRUE,TRUE,-0.06666666666666667,Full,1.5C,R10REF_ECON,net_re_jobs_per_1k,Employment,-14.378144228346741,High-CDR,260.70213399189265,High-RE,FALSE
POLES,4,1,501.1353192833435,436.53429812135164,-64.60102116199187,TRUE,FALSE,-1,Full,1.5C,R10REF_ECON,net_re_jobs_per_1k,Employment,-64.60102116199187,High-CDR,260.70213399189265,High-RE,FALSE
REMIND,1,59,616.1659668873993,764.350126741876,148.18415985447666,TRUE,FALSE,0.1864406779661017,Full,1.5C,R10REF_ECON,net_re_jobs_per_1k,Employment,148.18415985447666,High-RE,260.70213399189265,High-RE,TRUE
WITCH,6,0,1614.9203036526237,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10REF_ECON,net_re_jobs_per_1k,Employment,NA,NA,260.70213399189265,High-RE,NA
AIM,1,3,2.4986742789497605,1.5023099822254768,-0.9963642967242836,TRUE,FALSE,1,Full,1.5C,R10REF_ECON,gap_GJ_pc,DLE gap,0.9963642967242836,High-RE,0.4529310155777322,High-RE,TRUE
GCAM,7,1,0.4441436394497225,0.973694365923781,0.5295507264740584,TRUE,FALSE,-1,Full,1.5C,R10REF_ECON,gap_GJ_pc,DLE gap,-0.5295507264740584,High-CDR,0.4529310155777322,High-RE,FALSE
IMAGE,23,0,1.8726346294546645,NA,NA,FALSE,FALSE,NA,Full,1.5C,R10REF_ECON,gap_GJ_pc,DLE gap,NA,NA,0.4529310155777322,High-RE,NA
