database,ambition_view,Region,metric,label,unit,n_High-CMT,n_High-RE,median_High-CMT,median_High-RE,raw_difference_high_re_minus_high_cmt,favours_more_employment
Full,2C,R10REST_ASIA,inferred_retirements_GW,Inferred retired capacity,GW,212,238,2400.530674027277,9878.657300000003,7478.126625972725,High-RE
Full,2C,R10REST_ASIA,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",212,238,129.18084102366507,543.6640648439986,414.4832238203336,High-RE
Full,2C,R10REST_ASIA,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",212,238,180.13825411872637,598.8516983422633,418.7134442235369,High-RE
Full,2C,R10REST_ASIA,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",212,238,181.8242865036259,605.7784188998529,423.954132396227,High-RE
Full,All ambitions pooled,Aggregated R10 regions,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",270,301,3.832356002462176,5.944004370964575,2.111648368502399,High-RE
Full,All ambitions pooled,Aggregated R10 regions,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",270,301,2.7546368764579783,5.233084654314413,2.478447777856435,High-RE
Full,All ambitions pooled,Aggregated R10 regions,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",270,301,0.3613167586247983,0.25580617339258427,-0.10551058523221402,High-CMT
Full,All ambitions pooled,Aggregated R10 regions,inferred_retirements_GW,Inferred retired capacity,GW,270,301,37988.523792631095,87572.39597543872,49583.87218280762,High-RE
Full,All ambitions pooled,Aggregated R10 regions,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",270,301,192.67508488158444,509.50537371772106,316.8302888361366,High-RE
Full,All ambitions pooled,Aggregated R10 regions,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",270,301,301.3301620459045,577.9427132024152,276.61255115651073,High-RE
Full,All ambitions pooled,Aggregated R10 regions,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",270,301,303.5695088216967,582.0386278172977,278.469118995601,High-RE
Full,All ambitions pooled,R10AFRICA,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",270,305,1.4975350873195035,3.3127659208920646,1.815230833572561,High-RE
Full,All ambitions pooled,R10AFRICA,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",270,305,1.1570352713904026,3.830428189636912,2.6733929182465093,High-RE
Full,All ambitions pooled,R10AFRICA,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",270,305,0.05844597977822524,0.012766113468815623,-0.04567986630940962,High-CMT
Full,All ambitions pooled,R10AFRICA,inferred_retirements_GW,Inferred retired capacity,GW,270,305,2732.9564742969146,9540.425389999997,6807.4689157030825,High-RE
Full,All ambitions pooled,R10AFRICA,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",270,305,234.2461852523444,784.3038078636702,550.0576226113258,High-RE
Full,All ambitions pooled,R10AFRICA,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",270,305,302.03626516262557,798.6077861379026,496.57152097527705,High-RE
Full,All ambitions pooled,R10AFRICA,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",270,305,302.2937558072924,801.6214207349144,499.327664927622,High-RE
Full,All ambitions pooled,R10CHINA+,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",273,305,4.040963615868609,5.402665729646723,1.3617021137781142,High-RE
Full,All ambitions pooled,R10CHINA+,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",273,305,3.9182806976575946,4.955834758020094,1.0375540603624995,High-RE
Full,All ambitions pooled,R10CHINA+,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",273,305,0.7101096078161313,0.6244296347560613,-0.08567997306007002,High-CMT
Full,All ambitions pooled,R10CHINA+,inferred_retirements_GW,Inferred retired capacity,GW,273,305,8848.94037299167,15793.35122,6944.41084700833,High-RE
Full,All ambitions pooled,R10CHINA+,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",273,305,144.9677564997078,286.4970017860864,141.5292452863786,High-RE
Full,All ambitions pooled,R10CHINA+,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",273,305,277.7779005794175,390.6185283793592,112.84062779994167,High-RE
Full,All ambitions pooled,R10CHINA+,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",273,305,283.0225907235266,396.1096431974228,113.08705247389622,High-RE
Full,All ambitions pooled,R10EUROPE,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",273,305,3.35462020811388,3.346492597366904,-0.0081276107469761,High-CMT
Full,All ambitions pooled,R10EUROPE,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",273,305,1.8036076101948875,2.1584491653579594,0.3548415551630719,High-RE
Full,All ambitions pooled,R10EUROPE,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",273,305,0.340205470244919,0.24157631895123902,-0.09862915129367997,High-CMT
Full,All ambitions pooled,R10EUROPE,inferred_retirements_GW,Inferred retired capacity,GW,273,305,4414.582393360994,7685.826219999999,3271.2438266390054,High-RE
Full,All ambitions pooled,R10EUROPE,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",273,305,60.3378522417015,125.16300567846197,64.82515343676047,High-RE
Full,All ambitions pooled,R10EUROPE,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",273,305,152.918498859122,161.85153130661442,8.933032447492423,High-RE
Full,All ambitions pooled,R10EUROPE,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",273,305,155.73225937097607,164.52668455314722,8.794425182171153,High-RE
Full,All ambitions pooled,R10INDIA+,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",270,305,2.377513951288801,5.01622489364999,2.6387109423611887,High-RE
Full,All ambitions pooled,R10INDIA+,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",270,305,2.36420579531948,6.459280416342942,4.095074621023462,High-RE
Full,All ambitions pooled,R10INDIA+,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",270,305,0.18230006214064837,0.15511876802890368,-0.02718129411174469,High-CMT
Full,All ambitions pooled,R10INDIA+,inferred_retirements_GW,Inferred retired capacity,GW,270,305,5463.140585715135,15796.83979,10333.699204284865,High-RE
Full,All ambitions pooled,R10INDIA+,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",270,305,251.8478505614092,776.5060151212642,524.6581645598551,High-RE
Full,All ambitions pooled,R10INDIA+,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",270,305,350.87213763849684,854.5139880380783,503.6418503995815,High-RE
Full,All ambitions pooled,R10INDIA+,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",270,305,351.57105435232415,859.4870466357505,507.91599228342636,High-RE
Full,All ambitions pooled,R10LATIN_AM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",273,305,4.568877650986112,7.7563275709350314,3.1874499199489197,High-RE
Full,All ambitions pooled,R10LATIN_AM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",273,305,2.6750541722697783,3.9473508965111868,1.2722967242414085,High-RE
Full,All ambitions pooled,R10LATIN_AM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",273,305,0.1291998365359408,0.062064495422964674,-0.06713534111297613,High-CMT
Full,All ambitions pooled,R10LATIN_AM,inferred_retirements_GW,Inferred retired capacity,GW,273,305,2376.8870446042943,5468.94823,3092.0611853957057,High-RE
Full,All ambitions pooled,R10LATIN_AM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",273,305,183.420118056418,398.0695925459351,214.6494744895171,High-RE
Full,All ambitions pooled,R10LATIN_AM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",273,305,291.7967534747868,450.47754826332476,158.68079478853798,High-RE
Full,All ambitions pooled,R10LATIN_AM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",273,305,294.171260552668,458.5050040820384,164.3337435293704,High-RE
Full,All ambitions pooled,R10MIDDLE_EAST,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",270,305,2.685118194110455,5.846380363518558,3.1612621694081033,High-RE
Full,All ambitions pooled,R10MIDDLE_EAST,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",270,305,1.7164513422469354,4.186895223123635,2.4704438808766995,High-RE
Full,All ambitions pooled,R10MIDDLE_EAST,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",270,305,0.021708437570991,0.017809413720304243,-0.0038990238506867586,High-CMT
Full,All ambitions pooled,R10MIDDLE_EAST,inferred_retirements_GW,Inferred retired capacity,GW,270,305,2099.506431825518,6774.046953367943,4674.540521542425,High-RE
Full,All ambitions pooled,R10MIDDLE_EAST,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",270,305,225.07731715469998,608.806680607934,383.72936345323404,High-RE
Full,All ambitions pooled,R10MIDDLE_EAST,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",270,305,398.42287416027034,696.5378744470493,298.1150002867789,High-RE
Full,All ambitions pooled,R10MIDDLE_EAST,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",270,305,402.7951258275623,702.3842548105678,299.5891289830055,High-RE
Full,All ambitions pooled,R10NORTH_AM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",273,305,5.3926650321608145,7.051750154125175,1.6590851219643605,High-RE
Full,All ambitions pooled,R10NORTH_AM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",273,305,2.735182987839836,3.9576446870335396,1.2224616991937034,High-RE
Full,All ambitions pooled,R10NORTH_AM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",273,305,0.06475432043802722,0.051438409599863,-0.013315910838164219,High-CMT
Full,All ambitions pooled,R10NORTH_AM,inferred_retirements_GW,Inferred retired capacity,GW,273,305,4920.530293506477,9212.80685,4292.2765564935235,High-RE
Full,All ambitions pooled,R10NORTH_AM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",273,305,106.89969186045249,237.4086104460792,130.5089185856267,High-RE
Full,All ambitions pooled,R10NORTH_AM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",273,305,230.1895580767737,297.19151733434956,67.00195925757586,High-RE
Full,All ambitions pooled,R10NORTH_AM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",273,305,232.63881449596047,301.5673634544589,68.92854895849845,High-RE
Full,All ambitions pooled,R10PAC_OECD,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",270,301,3.5886178776740447,2.835192015940914,-0.7534258617331306,High-CMT
Full,All ambitions pooled,R10PAC_OECD,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",270,301,1.471099791381965,1.4529253006611198,-0.018174490720845204,High-CMT
Full,All ambitions pooled,R10PAC_OECD,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",270,301,0.39008716832701024,0.22035953356496324,-0.169727634762047,High-CMT
Full,All ambitions pooled,R10PAC_OECD,inferred_retirements_GW,Inferred retired capacity,GW,270,301,1118.1480543018652,1300.14733799,181.99928368813494,High-RE
Full,All ambitions pooled,R10PAC_OECD,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",270,301,76.89548972914763,100.83281890610252,23.93732917695489,High-RE
Full,All ambitions pooled,R10PAC_OECD,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",270,301,161.3230066362504,151.29280512325124,-10.030201512999156,High-CMT
Full,All ambitions pooled,R10PAC_OECD,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",270,301,162.62999611608052,154.1494413715546,-8.480554744525932,High-CMT
Full,All ambitions pooled,R10REF_ECON,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",273,305,15.189794412775216,17.37374465536635,2.183950242591136,High-RE
Full,All ambitions pooled,R10REF_ECON,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",273,305,6.867290300107703,8.877613719393821,2.0103234192861184,High-RE
Full,All ambitions pooled,R10REF_ECON,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",273,305,1.3303489947147449,1.063663156315402,-0.2666858383993429,High-CMT
Full,All ambitions pooled,R10REF_ECON,inferred_retirements_GW,Inferred retired capacity,GW,273,305,1605.5630411919656,2438.6021699999997,833.0391288080341,High-RE
Full,All ambitions pooled,R10REF_ECON,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",273,305,405.15147145763837,622.833229011556,217.68175755391763,High-RE
Full,All ambitions pooled,R10REF_ECON,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",273,305,771.1855491716857,885.5200032506611,114.33445407897545,High-RE
Full,All ambitions pooled,R10REF_ECON,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",273,305,784.8466479759098,902.3060990240814,117.45945104817156,High-RE
Full,All ambitions pooled,R10REST_ASIA,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",270,305,2.7099188756808648,7.289052481722127,4.579133606041262,High-RE
Full,All ambitions pooled,R10REST_ASIA,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",270,305,1.5674369808746271,7.155927948287844,5.588490967413216,High-RE
Full,All ambitions pooled,R10REST_ASIA,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",270,305,0.18051659292257743,0.18697666949944364,0.006460076576866203,High-RE
Full,All ambitions pooled,R10REST_ASIA,inferred_retirements_GW,Inferred retired capacity,GW,270,305,2808.1654810123136,11742.987620000002,8934.822138987689,High-RE
Full,All ambitions pooled,R10REST_ASIA,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",270,305,131.72707865931034,618.56090826453,486.83382960521965,High-RE
Full,All ambitions pooled,R10REST_ASIA,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",270,305,186.43955004997034,661.6657610805556,475.2262110305853,High-RE
Full,All ambitions pooled,R10REST_ASIA,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",270,305,188.7577226535162,666.2834764812283,477.52575382771204,High-RE
SCI-vetted,1.5C,Aggregated R10 regions,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",6,6,5.513840615632901,7.173030404039274,1.6591897884063727,High-RE
SCI-vetted,1.5C,Aggregated R10 regions,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",6,6,4.314766856710596,5.304472207438143,0.9897053507275464,High-RE
SCI-vetted,1.5C,Aggregated R10 regions,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",6,6,0.518406093226802,0.3163831059774127,-0.20202298724938927,High-CMT
SCI-vetted,1.5C,Aggregated R10 regions,inferred_retirements_GW,Inferred retired capacity,GW,6,6,62647.20473894474,87863.3426022057,25216.137863260956,High-RE
SCI-vetted,1.5C,Aggregated R10 regions,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",6,6,265.7963950032669,551.6326683391102,285.83627333584326,High-RE
SCI-vetted,1.5C,Aggregated R10 regions,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",6,6,452.84062443724986,591.6965053757485,138.85588093849867,High-RE
SCI-vetted,1.5C,Aggregated R10 regions,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",6,6,458.3544650528828,601.0386573368169,142.68419228393407,High-RE
SCI-vetted,1.5C,R10AFRICA,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",6,6,2.7044346031585293,5.415224998212063,2.7107903950535333,High-RE
SCI-vetted,1.5C,R10AFRICA,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",6,6,2.699995257482808,5.493025615280593,2.793030357797785,High-RE
SCI-vetted,1.5C,R10AFRICA,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",6,6,0.08712333314072354,0.027394345389809158,-0.059728987750914384,High-CMT
SCI-vetted,1.5C,R10AFRICA,inferred_retirements_GW,Inferred retired capacity,GW,6,6,5309.54974907008,12417.658658247557,7108.1089091774775,High-RE
SCI-vetted,1.5C,R10AFRICA,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",6,6,352.1491980380507,967.0607942565232,614.9115962184725,High-RE
SCI-vetted,1.5C,R10AFRICA,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",6,6,455.2450914072018,982.9255627149494,527.6804713077476,High-RE
SCI-vetted,1.5C,R10AFRICA,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",6,6,457.9495260103603,989.7250298597436,531.7755038493833,High-RE
SCI-vetted,1.5C,R10CHINA+,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",6,6,6.2561242893330284,6.380259125466418,0.12413483613338983,High-RE
SCI-vetted,1.5C,R10CHINA+,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",6,6,5.142479989550469,4.457219097228454,-0.6852608923220149,High-CMT
SCI-vetted,1.5C,R10CHINA+,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",6,6,0.9712920931497758,0.910666068771439,-0.06062602437833686,High-CMT
SCI-vetted,1.5C,R10CHINA+,inferred_retirements_GW,Inferred retired capacity,GW,6,6,12779.533222750415,15189.366257174079,2409.833034423664,High-RE
SCI-vetted,1.5C,R10CHINA+,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",6,6,175.8053805606002,238.24980372174252,62.44442316114231,High-RE
SCI-vetted,1.5C,R10CHINA+,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",6,6,361.40458246460247,323.1406973831918,-38.26388508141065,High-CMT
SCI-vetted,1.5C,R10CHINA+,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",6,6,367.99828334439655,329.3796827148809,-38.61860062951564,High-CMT
SCI-vetted,1.5C,R10EUROPE,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",6,6,4.910559996054774,4.168271580951595,-0.7422884151031788,High-CMT
SCI-vetted,1.5C,R10EUROPE,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",6,6,2.2340671587077208,2.099695359643966,-0.13437179906375496,High-CMT
SCI-vetted,1.5C,R10EUROPE,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",6,6,0.9796601101372734,0.31270361226493837,-0.666956497872335,High-CMT
SCI-vetted,1.5C,R10EUROPE,inferred_retirements_GW,Inferred retired capacity,GW,6,6,6323.166346666812,6705.805212161468,382.6388654946559,High-RE
SCI-vetted,1.5C,R10EUROPE,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",6,6,32.55106448353118,126.50783022904228,93.9567657455111,High-RE
SCI-vetted,1.5C,R10EUROPE,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",6,6,188.64950936810925,175.40185291884063,-13.247656449268618,High-CMT
SCI-vetted,1.5C,R10EUROPE,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",6,6,193.61116390626546,179.57001505429795,-14.041148851967506,High-CMT
SCI-vetted,1.5C,R10INDIA+,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",6,6,3.468400913526124,4.24083121535016,0.7724303018240359,High-RE
SCI-vetted,1.5C,R10INDIA+,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",6,6,3.321928923641099,4.705318276139175,1.3833893524980758,High-RE
SCI-vetted,1.5C,R10INDIA+,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",6,6,0.2680469699861353,0.1713346525387372,-0.09671231744739811,High-CMT
SCI-vetted,1.5C,R10INDIA+,inferred_retirements_GW,Inferred retired capacity,GW,6,6,7849.17449995316,11048.199977611825,3199.0254776586644,High-RE
SCI-vetted,1.5C,R10INDIA+,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",6,6,239.29911364413186,684.7214880603261,445.42237441619426,High-RE
SCI-vetted,1.5C,R10INDIA+,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",6,6,378.0846812844407,710.5555964520207,332.47091516758,High-RE
SCI-vetted,1.5C,R10INDIA+,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",6,6,381.5530821979669,715.617497270315,334.0644150723481,High-RE
SCI-vetted,1.5C,R10LATIN_AM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",6,6,8.94676780976701,10.575543593398113,1.6287757836311023,High-RE
SCI-vetted,1.5C,R10LATIN_AM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",6,6,5.546003336106276,4.230735518673097,-1.3152678174331793,High-CMT
SCI-vetted,1.5C,R10LATIN_AM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",6,6,0.26339806301146584,0.072756451893790125,-0.19064161111767572,High-CMT
SCI-vetted,1.5C,R10LATIN_AM,inferred_retirements_GW,Inferred retired capacity,GW,6,6,4676.432582641111,6132.2231873302535,1455.7906046891421,High-RE
SCI-vetted,1.5C,R10LATIN_AM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",6,6,237.53688000589068,363.3915184324545,125.85463842656384,High-RE
SCI-vetted,1.5C,R10LATIN_AM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",6,6,551.1858311221163,434.3249421334295,-116.86088898868678,High-CMT
SCI-vetted,1.5C,R10LATIN_AM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",6,6,560.1325989318832,444.9004857268276,-115.23211320505561,High-CMT
SCI-vetted,1.5C,R10MIDDLE_EAST,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",6,6,3.731241162863733,8.271257968279166,4.540016805415433,High-RE
SCI-vetted,1.5C,R10MIDDLE_EAST,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",6,6,3.007807002705806,4.791680627935564,1.7838736252297585,High-RE
SCI-vetted,1.5C,R10MIDDLE_EAST,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",6,6,0.05272552023729113,0.01616926169012104,-0.03655625854717009,High-CMT
SCI-vetted,1.5C,R10MIDDLE_EAST,inferred_retirements_GW,Inferred retired capacity,GW,6,6,2769.436760274234,7942.9840999200005,5173.547339645766,High-RE
SCI-vetted,1.5C,R10MIDDLE_EAST,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",6,6,186.28541881046382,953.7629249994256,767.4775061889618,High-RE
SCI-vetted,1.5C,R10MIDDLE_EAST,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",6,6,338.28223522611455,1091.16665331264,752.8844180865253,High-RE
SCI-vetted,1.5C,R10MIDDLE_EAST,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",6,6,341.86295023918854,1100.9277175099621,759.0647672707736,High-RE
SCI-vetted,1.5C,R10NORTH_AM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",6,6,8.133744383269207,8.34958751737887,0.21584313410966338,High-RE
SCI-vetted,1.5C,R10NORTH_AM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",6,6,4.9966355100876,4.332616103357525,-0.6640194067300751,High-CMT
SCI-vetted,1.5C,R10NORTH_AM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",6,6,0.10769447907204951,0.05659623094003852,-0.051098248132011,High-CMT
SCI-vetted,1.5C,R10NORTH_AM,inferred_retirements_GW,Inferred retired capacity,GW,6,6,6700.473669170431,9518.47241841129,2817.998749240858,High-RE
SCI-vetted,1.5C,R10NORTH_AM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",6,6,157.17689253236767,228.59796226553152,71.42106973316385,High-RE
SCI-vetted,1.5C,R10NORTH_AM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",6,6,353.6296860168656,315.4880306694107,-38.1416553474549,High-CMT
SCI-vetted,1.5C,R10NORTH_AM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",6,6,360.7411616891902,323.8210856367837,-36.9200760524065,High-CMT
SCI-vetted,1.5C,R10PAC_OECD,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",6,6,5.942729660969098,4.831457320673959,-1.1112723402951392,High-CMT
SCI-vetted,1.5C,R10PAC_OECD,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",6,6,2.5393285394654512,2.057920309187828,-0.48140823027762325,High-CMT
SCI-vetted,1.5C,R10PAC_OECD,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",6,6,0.5221005291867609,0.3350195067928216,-0.18708102239393926,High-CMT
SCI-vetted,1.5C,R10PAC_OECD,inferred_retirements_GW,Inferred retired capacity,GW,6,6,1832.262795941896,1833.9785721537755,1.715776211879529,High-RE
SCI-vetted,1.5C,R10PAC_OECD,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",6,6,117.49823353654952,144.69114121929402,27.192907682744504,High-RE
SCI-vetted,1.5C,R10PAC_OECD,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",6,6,255.00294574978068,199.91642793346256,-55.08651781631812,High-CMT
SCI-vetted,1.5C,R10PAC_OECD,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",6,6,260.94567541074974,204.51027721550366,-56.43539819524608,High-CMT
