Model,Scenario,Region,Category,jobs_Bioenergy,jobs_Fossil,jobs_Nuclear,jobs_Renewables,jobs_Decommission,gross_plant_jobs_displaced,gross_upstream_jobs_displaced,inferred_retirements_GW,absolute_balance_residual_GW,unexplained_additions_GW,jobs_EnergyTotal_no_decommission,jobs_EnergyTotal,jobs_RE_minus_fossil
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C,R10REF_ECON,C3,9871.10117964,13319.113380942697,2958.035865313895,153966.6957910239,4586.274674163819,2348.9549351080414,362.28321500933873,2322.3445500000003,18.232899999999983,18.232900000000008,180114.9462169205,184701.22089108432,140647.5824100812
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C,R10REST_ASIA,C3,1341.656681828,14149.343957114654,5341.166016115454,483715.1499674698,5697.084305605415,5761.942774787613,209.73223754488805,9271.71182,49.714920000000035,49.71492000000005,504547.31662252796,510244.4009281334,469565.8060103551
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD 95th],R10AFRICA,C3,156.857446255,6308.065277545304,16.9213173,364302.1399664571,1684.7858487013084,1996.849775231967,15.063532497227499,4758.32804,19.539740000000037,19.539739999999984,370783.9840075574,372468.7698562587,357994.0746889118
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD 95th],R10CHINA+,C3,1406.3175068009998,46552.80918656949,4767.21378517,344899.40302587685,6746.295229330598,5864.024774928885,1067.808523126737,12316.601740000004,280.1693399999997,280.1693399999999,397625.7435044173,404372.0387337479,298346.5938393074
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD 95th],R10EUROPE,C3,2191.90616622,5441.15825509996,1247.0132742923365,68943.62914191905,1916.442382946248,1248.5245587092095,169.09383857815905,6935.880609999999,27.127960000000016,27.127960000000105,77823.70683753134,79740.14922047759,63502.470886819094
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD 95th],R10INDIA+,C3,1075.9110962935,24176.36673690096,3898.9042544999998,740024.0784928468,4795.157778988494,6796.504822194221,209.66627060926015,12170.388360000003,103.31396000000035,103.3139600000002,769175.2605805413,773970.4183595298,715847.7117559458
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD 95th],R10LATIN_AM,C3,5530.080195816,1063.8994956548777,391.8340835263398,144209.34516077483,2512.635293013483,1398.2196147272873,39.620262565854425,2898.44985,25.22404999999996,25.22404999999996,151195.15893577205,153707.79422878553,143145.44566511994
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD 95th],R10MIDDLE_EAST,C3,251.416490304,12182.040775182657,513.2503137860018,205915.23229532555,2095.36566670359,1623.417587467577,7.815426078903899,5233.862800000001,31.79859999999989,31.79859999999998,218861.9398745982,220957.3055413018,193733.1915201429
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD 95th],R10NORTH_AM,C3,1162.56505848,5162.488382995287,833.1142367310559,80581.96651933868,2328.4278573672605,1359.3297282555122,19.4617291812386,8459.85149,96.20179000000014,96.20179000000006,87740.13419754502,90068.56205491228,75419.47813634339
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD 95th],R10PAC_OECD,C3,739.8800768650001,1048.883387659073,1464.2225465730835,15675.684369822935,396.11855622408603,206.986835941738,30.110259865748123,1242.63302,6.403420000000014,6.403419999999995,18928.67038092009,19324.788937144178,14626.800982163862
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD 95th],R10REF_ECON,C3,9734.392755840001,12358.853604722162,2961.251851457417,147554.744154033,4537.028136252941,2297.2410185214144,362.0876371569718,2273.4676600000003,17.631860000000092,17.63186000000007,172609.24236605255,177146.2705023055,135195.89054931083
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD 95th],R10REST_ASIA,C3,1326.323366544,12472.886023008561,6056.965820939321,468965.67804335203,5577.56901049486,5623.764008412291,204.1465322373177,9033.08029,45.94563999999993,45.94563999999995,488821.8532538439,494399.42226433876,456492.7920203435
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD Median],R10AFRICA,C3,156.90570569000002,5206.19918847992,16.9213173,381658.27839367645,1712.561742335303,2039.0177628274746,15.049833365226498,4853.871799999998,20.186399999999978,20.186399999999985,387038.30460514635,388750.8663474817,376452.0792051965
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD Median],R10CHINA+,C3,1406.337176631,48064.35307091568,4825.20696915,348252.8892991065,6764.234708175777,5902.759361458766,1069.325706581136,12390.94729,257.80643999999995,257.80644,402548.78651580313,409313.0212239789,300188.5362281908
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD Median],R10EUROPE,C3,2194.546084845,5643.878552209266,1247.0132742923365,69498.76352356675,1927.3518230105187,1259.9914987946843,169.16211373222706,7000.390940000001,26.782840000000036,26.78284000000007,78584.20143491335,80511.55325792388,63854.88497135749
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD Median],R10INDIA+,C3,1075.994175244,24027.81457120107,3766.522421,760058.1271077943,4843.340162023296,6893.592482619611,213.93936700769595,12351.931849999999,100.16410000000053,100.16410000000026,788928.4582752393,793771.7984372627,736030.3125365932
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD Median],R10LATIN_AM,C3,5533.622915712,1115.2151722434228,391.47257819749245,146563.36625723343,2537.2279700617514,1414.5218891047991,39.661658067384046,2936.5032600000004,24.762810000000076,24.762809999999984,153603.67692338635,156140.9048934481,145448.15108499
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD Median],R10MIDDLE_EAST,C3,251.023622976,11527.786032547,498.87359020380137,218451.90162693828,2159.6694251443646,1664.1312589954189,7.804569788515024,5418.465110000001,32.82266000000007,32.82266000000013,230729.5848726651,232889.25429780944,206924.11559439127
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD Median],R10NORTH_AM,C3,1165.9410091050001,4548.331303238,833.2315267053862,82425.00596338889,2332.8807618501005,1371.5735583666763,19.4523704169,8532.80223,96.02783000000021,96.02783000000014,88972.50980243727,91305.39056428737,77876.6746601509
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD Median],R10PAC_OECD,C3,703.7394210900001,1075.3259875096187,1473.2869621831794,15917.486925667936,397.78775079443625,208.01793599772017,30.117440549600047,1258.5335799999998,5.9625299999999974,5.9625299999999966,19169.839296450733,19567.62704724517,14842.160938158317
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD Median],R10REF_ECON,C3,9807.99749244,12739.586334737423,2969.399486216717,149727.41924833212,4546.925728301341,2310.2722446429552,362.15398414598866,2284.1187400000003,17.836840000000024,17.836839999999977,175244.40256172625,179791.3282900276,136987.8329135947
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD Median],R10REST_ASIA,C3,1333.889233852,12557.901559593765,5946.491452180677,472558.12696046825,5614.719790441726,5649.7172360268305,204.3385258626294,9077.5498,45.24369999999997,45.24369999999998,492396.4092060946,498011.12899653637,460000.2254008745
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies,R10AFRICA,C4,187.666394795,14080.540099766851,16.9213173,355630.61407921783,1582.6252148151905,1697.9116523652535,15.070812882087006,4202.32917,28.168120000000037,28.168119999999977,369915.7418910797,371498.3671058949,341550.073979451
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies,R10CHINA+,C4,1406.3440796589998,131715.82089448933,2886.1433653100003,260675.8822490489,6057.911402989083,4766.0453302818305,1485.324316371529,8558.69604,40.7216900000001,40.72169000000011,396684.1905885072,402742.1019914963,128960.06135455958
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies,R10EUROPE,C4,2646.493509995,7832.588024594613,1247.0132742923365,56334.31797803076,1617.2742308493532,1066.2422268508658,167.77709449124416,5625.165279999999,6.864379999999983,6.8643799999999615,68060.41278691271,69677.68701776206,48501.72995343615
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies,R10INDIA+,C4,1098.277455193,51869.55634470727,18709.6402785,600084.5666359351,4415.072871025658,5081.744029222126,310.55032523557566,8922.85576,22.053660000000015,22.05366000000002,671762.0407143354,676177.113585361,548215.0102912278
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies,R10LATIN_AM,C4,6060.6751341359995,6366.113601580912,386.1654880151505,127320.62478956365,2223.9500575142547,1254.1777782494728,38.41493945430112,2467.1495000000004,4.304499999999997,4.304499999999994,140133.5790132957,142357.52907080995,120954.51118798273
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies,R10MIDDLE_EAST,C4,245.562224208,41802.2049854214,247.69986672865784,131275.43005975598,1578.9620452026747,1406.2947310964526,7.59868776374565,3178.4051799999993,22.27953000000002,22.279530000000012,173570.897136114,175149.8591813167,89473.22507433458
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies,R10NORTH_AM,C4,2010.8584152,8704.421477682992,824.8697985966526,56360.6803506916,1892.373498059696,1036.13599059983,20.7668101937248,6162.0633800000005,24.434780000000075,24.434780000000003,67900.83004217123,69793.20354023093,47656.258873008606
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies,R10PAC_OECD,C4,1182.49481169,2335.049216523609,1664.6080890157075,10539.099894490375,366.99811970211283,177.67402613722678,41.65033953176001,861.0439600000001,4.879110000000008,4.879110000000003,15721.252011719691,16088.250131421804,8204.050677966767
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies,R10REF_ECON,C4,25386.20015532,47331.01903986475,2096.680962813918,63167.47376658206,3779.0882947446244,1758.8488483057045,359.51780368052624,1420.25635,8.389499999999998,8.389500000000002,137981.37392458072,141760.46221932536,15836.454726717311
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies,R10REST_ASIA,C4,1508.887998768,25883.323041109972,2780.6092247884867,347990.6008663816,4463.950607497272,3786.063353327678,239.88793548023696,6535.03556,17.771209999999964,17.771210000000025,378163.42113104806,382627.3717385453,322107.27782527165
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD 95th],R10AFRICA,C4,184.04701152,12126.696351073357,16.9213173,303740.6262215039,1453.0127899290164,1579.8069819875977,15.055423629628493,3908.594790000001,31.295689999999784,31.2956899999999,316068.29090139724,317521.30369132623,291613.92987043055
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD 95th],R10CHINA+,C4,1406.328704733,123496.1099168445,2869.662760985,255754.89911854643,5906.212253544517,4700.71916574896,1442.5322252020915,8434.962220000001,42.55461999999995,42.55462000000001,383527.00050110894,389433.2127546535,132258.78920170193
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD 95th],R10EUROPE,C4,2622.948230045,7645.8437551194365,1247.0132742923365,54554.55131731018,1592.37292095574,1054.1958539701295,167.76711082124416,5537.992229999999,6.978379999999959,6.9783800000000085,66070.35657676695,67662.72949772268,46908.70756219074
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD 95th],R10INDIA+,C4,1093.7835559995,48009.4690864808,18111.847142,543224.887085038,4258.191741150731,4875.573436806384,297.062293396185,8540.42825,22.375649999999933,22.375650000000018,610439.9868695183,614698.178610669,495215.4179985572
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD 95th],R10LATIN_AM,C4,6048.367540096,5851.994059718852,386.2744106809496,119384.76803798185,2103.6976001986327,1189.69430198986,38.42122394724432,2314.0235700000003,4.115719999999996,4.115720000000003,131671.40404847765,133775.10164867627,113532.773978263
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD 95th],R10MIDDLE_EAST,C4,245.08576568,38067.49480766574,247.2921401426557,107366.44199515106,1421.6387413309044,1273.7223407105034,7.602520653271249,2826.4092200000005,16.770820000000015,16.770819999999993,145926.31470863946,147347.95344997037,69298.94718748532
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD 95th],R10NORTH_AM,C4,2010.68016837,8423.335223282742,825.1575000507304,53778.22209405419,1848.8644689135967,1007.0210591930725,20.967040743388797,5964.987590000001,25.73274000000005,25.732740000000028,65037.394985757666,66886.25945467126,45354.88687077144
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD 95th],R10PAC_OECD,C4,1194.73380939,2223.925183647101,1655.5718371182763,9854.019670637956,359.5705414705718,174.03255251876087,40.364251154998506,827.94554,4.914690000000005,4.914689999999999,14928.250500793332,15287.821042263904,7630.094486990854
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD 95th],R10REF_ECON,C4,25798.54665324,46955.14924390499,2095.861060547556,61476.97012407388,3764.206350145755,1754.5236782162053,359.6864752098414,1413.17205,7.400800000000002,7.400799999999999,136326.52708176643,140090.73343191217,14521.820880168889
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD 95th],R10REST_ASIA,C4,1506.115314024,24919.340299502135,2784.1515272607053,324349.0178062215,4306.815272482452,3640.6155452806643,238.89372463120858,6270.726039999999,16.236540000000012,16.23654000000005,353558.6249470083,357865.4402194908,299429.67750671937
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD Median],R10AFRICA,C4,184.78069929,12872.898786152837,16.9213173,321842.2287831128,1490.5198812662557,1606.6052390100772,15.061426661006504,3975.8962499999984,28.182149999999975,28.18215000000007,334916.8295858556,336407.3494671218,308969.32999695995
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD Median],R10CHINA+,C4,1406.328704733,125999.57943323255,2865.218196865,257471.9550948862,5938.328861097918,4716.812906554219,1448.0599218823113,8477.57817,42.24782000000001,42.247820000000075,387743.0814297167,393681.41029081465,131472.37566165364
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD Median],R10EUROPE,C4,2616.57338642,7718.7182916635675,1247.0132742923365,55053.673117165454,1597.8703435941823,1054.3287330192184,167.76660598524415,5546.75112,6.97181999999998,6.971820000000029,66635.97806954136,68233.84841313555,47334.95482550189
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD Median],R10INDIA+,C4,1095.1150030175,49290.938869937025,18271.212468,562412.533288481,4315.665636377066,4943.373306303513,300.9617969857191,8662.35455,22.148750000000064,22.148750000000017,631069.7996294354,635385.4652658125,513121.5944185439
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD Median],R10LATIN_AM,C4,6051.24934392,6001.576905689085,386.0286823844515,122071.7434498671,2142.3215485250025,1212.8642032146238,38.42209660648397,2367.9580499999997,4.1702499999999985,4.170250000000007,134510.59838186065,136652.91993038566,116070.16654417802
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD Median],R10MIDDLE_EAST,C4,245.16800599200002,39337.13557450377,247.40759369384728,115815.36215931385,1475.2015267766305,1319.1347636904065,7.599037590796424,2946.99644,18.339390000000016,18.339389999999998,155645.07333350347,157120.2748602801,76478.22658481008
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD Median],R10NORTH_AM,C4,2019.1688376450002,8523.528271352057,824.9956833023917,54707.443261830915,1862.9383625352991,1016.8268549482972,20.9092765373348,6029.44183,25.766279999999952,25.766279999999995,66075.13605413036,67938.07441666565,46183.91499047886
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD Median],R10PAC_OECD,C4,1191.01996669,2256.9473925767215,1659.6216294140693,10102.454206279901,361.71308588718887,175.19344603321568,40.72079500786425,838.5814300000001,4.87438,4.874380000000004,15210.043194960692,15571.756280847881,7845.506813703179
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD Median],R10REF_ECON,C4,25714.257663239998,47199.381068555056,2096.271473321354,61902.29600334693,3772.576393326188,1756.2547026569987,359.63193207965725,1416.29339,7.797039999999995,7.797039999999997,136912.20620846335,140684.78260178954,14702.914934791872
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD Median],R10REST_ASIA,C4,1507.466728352,25331.058660565428,2765.183919638526,330523.009568991,4343.366738235266,3666.7305368872176,239.08318727293323,6325.34691,16.536509999999982,16.53651000000003,360126.71887754695,364470.08561578224,305191.9509084256
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,R10AFRICA,C3,187.66480678000002,1439.4399375787234,16.9213173,515578.76888113463,1960.425883116973,2456.1149784093277,15.195670084066006,5715.85096,39.57995999999999,39.57996000000003,517222.7949427934,519183.22082591034,514139.3289435559
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,R10CHINA+,C3,1987.488235312,60527.91244800139,4338.080361735,351300.87504394766,6745.555605262137,6043.014569207813,1242.9356791632115,12018.92151,235.21226000000033,235.21226000000013,418154.35608899605,424899.91169425816,290772.9625959463
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,R10EUROPE,C3,2826.665078625,3369.9759834359666,1247.0132742923365,84237.63275788077,2034.0709183899032,1454.6857760008656,170.2719150402292,8001.418619999999,40.55542000000014,40.55542000000009,91681.28709423407,93715.35801262397,80867.6567744448
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,R10INDIA+,C3,1098.274748883,20228.281535377573,10963.1279165,937163.8978667477,5456.077816160634,7478.772965328289,296.91873512399275,13061.777299999996,137.2695500000003,137.26955000000007,969453.5820675083,974909.6598836689,916935.6163313701
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,R10LATIN_AM,C3,7497.556734088,2836.294200590181,386.1654880151505,153827.34110503137,2616.1762489575435,1502.4498689640131,40.51762723281304,3026.1549299999997,24.22907999999998,24.22908000000002,164547.3575277247,167163.53377668225,150991.0469044412
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,R10MIDDLE_EAST,C3,284.866718024,8418.234559606502,256.3853573948388,305256.73454940115,2700.143128616326,2069.4062606443727,7.802895537976925,7098.317049999999,74.67574999999987,74.6757499999999,314216.2211844265,316916.36431304284,296838.4999897946
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,R10NORTH_AM,C3,3282.94261923,3205.035068987706,824.8697985966526,94090.893266802,2613.349517142988,1582.1344470581284,20.2754558444632,9743.754059999997,152.43105999999963,152.43105999999983,101403.74075361637,104017.09027075935,90885.85819781429
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,R10PAC_OECD,C3,1105.199224575,1011.714596052056,1774.3092900876504,18631.262955737235,435.8311551096731,241.82038513968055,37.71734585868013,1450.74992,15.40231999999999,15.402319999999998,22522.486066451944,22958.317221561618,17619.548359685177
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,R10REF_ECON,C3,24336.72074796,16178.785602062759,2177.811621578524,147355.54912851469,4612.057450348426,2666.5117786470482,367.66241914168126,2313.93649,66.06303999999993,66.06303999999999,190048.86710011598,194660.9245504644,131176.76352645192
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,R10REST_ASIA,C3,1508.903324528,10101.257501702923,3457.848652368448,625871.8758909255,6430.453813881301,6985.40186229819,243.5721547562146,11035.23328,88.26777999999987,88.26777999999999,640939.8853695248,647370.3391834061,615770.6183892227
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Divergent Net Zero Policies,R10AFRICA,C1,162.19332764,1117.4184934923667,16.5693733,486743.21902642323,1855.0159258608817,2322.528421833662,15.158496192509002,5388.550250000002,26.066299999999988,26.06629999999994,488039.4002208556,489894.4161467165,485625.8005329309
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Divergent Net Zero Policies,R10CHINA+,C1,1406.3312539019998,41751.50837798605,6635.027410235,352932.2306233477,6926.506694028553,5953.9229916402255,1085.2903421094263,12468.040299999999,350.28939999999994,350.2894,402725.09766547073,409651.6043594993,311180.72224536166
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Divergent Net Zero Policies,R10EUROPE,C1,2198.049008075,5867.519272104014,1247.0132742923365,80941.89966981956,2149.475684971859,1433.0614166972246,170.89829281635215,8087.817480000001,58.37827999999999,58.378280000000125,90254.4812242909,92403.95690926275,75074.38039771555
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Divergent Net Zero Policies,R10INDIA+,C1,1076.2769236455,10909.483126561867,3310.928803,928156.7661317812,5235.56334167781,7758.67934984622,212.29778993820162,13656.2724,141.5156000000001,141.51559999999998,943453.4549849886,948689.0183266663,917247.2830052193
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Divergent Net Zero Policies,R10LATIN_AM,C1,10231.826441064,892.6697993884432,403.8286858158251,149207.3368345326,2620.258920284232,1517.945800096957,41.6961259454695,2984.10414,35.553740000000005,35.553740000000005,160735.66176080087,163355.9206810851,148314.66703514414
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Divergent Net Zero Policies,R10MIDDLE_EAST,C1,533.717909368,11819.547980343626,690.2692014418978,241876.9084064221,2399.3071261783516,1832.783492623282,8.095033563230698,5996.311240000002,67.04433999999961,67.04434000000003,254920.44349757562,257319.75062375396,230057.36042607846
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Divergent Net Zero Policies,R10NORTH_AM,C1,2733.865341105,2824.386251184172,849.0449842506458,85388.0652880435,2424.856222775621,1476.0297311193094,19.7305620879462,9030.75452,183.77581999999984,183.77582000000004,91795.36186458332,94220.21808735894,82563.67903685932
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Divergent Net Zero Policies,R10PAC_OECD,C1,832.79423282,718.894874596599,1444.4638864835847,17369.567121667835,414.02675961916134,220.22937867239878,30.86913045531245,1364.77174,17.934839999999937,17.934839999999955,20365.720115568016,20779.74687518718,16650.672247071234
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Divergent Net Zero Policies,R10REF_ECON,C1,49265.21859288,7840.910267154921,3181.493785963878,145851.74327642698,4685.03803316324,2779.96112681946,374.46179592789525,2229.3720700000003,48.08982000000004,48.089820000000046,206139.3659224258,210824.40395558902,138010.83300927206
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Divergent Net Zero Policies,R10REST_ASIA,C1,1201.05717452,5880.623106039926,5216.0672447372535,587348.4811921538,6282.361050292679,6823.070486072303,206.7138179097633,10632.643680000001,57.436829999999965,57.43683,599646.228717451,605928.5897677437,581467.8580861138
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Nationally Determined Contributions (NDCs),R10AFRICA,C3,176.921767485,12092.947926880333,16.9213173,397363.3800050877,1813.2448908296774,2106.0595622794726,15.013247596595505,5066.103,21.32229999999995,21.322299999999988,409650.171016753,411463.4159075827,385270.4320782074
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Nationally Determined Contributions (NDCs),R10CHINA+,C3,1406.3426676759998,71419.11231197065,3356.71266819,321475.28569869767,6381.9405801268485,5518.923610195992,1109.6002198121794,11267.70359,68.45848999999983,68.45849000000001,397657.4533465343,404039.3939266611,250056.17338672702
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Nationally Determined Contributions (NDCs),R10EUROPE,C3,2198.04948152,5522.117070398653,1247.0132742923365,67648.07846997358,1890.0191947838987,1235.4068263890545,169.41141110645552,6837.8714,28.408399999999993,28.40840000000003,76615.25829618458,78505.27749096848,62125.96139957493
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Nationally Determined Contributions (NDCs),R10INDIA+,C3,1076.2776215055,39815.04613208461,3441.9719175,750956.9291205293,4855.2071197347605,6653.408779999163,267.4616298824768,11934.42273,41.260680000000114,41.260680000000086,795290.2247916195,800145.4319113542,711141.8829884448
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Nationally Determined Contributions (NDCs),R10LATIN_AM,C3,5933.367590047999,3281.9866710569695,384.9210205512659,141518.6526363462,2480.489346167542,1393.1651455548358,38.52300528548165,2852.22973,8.990179999999992,8.990180000000006,151118.92791800245,153599.41726416998,138236.66596528923
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Nationally Determined Contributions (NDCs),R10MIDDLE_EAST,C3,245.56775068000002,27952.001879957177,261.99756444507534,196309.0744401296,1964.014456446382,1600.0787167087278,7.590521916114149,4586.404370000001,15.576320000000008,15.576319999999978,224768.64163521185,226732.65609165822,168357.0725601724
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Nationally Determined Contributions (NDCs),R10NORTH_AM,C3,1158.774024045,7463.944740375981,823.9696252017173,69812.78445374855,2112.9590633781863,1196.0520731358981,19.416626820565202,7380.08592,36.23001999999994,36.230019999999975,79259.47284337124,81372.43190674944,62348.83971337257
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Nationally Determined Contributions (NDCs),R10PAC_OECD,C3,1090.70932624,1776.6700008781322,1387.343215998636,13460.098784133235,377.1379962276952,194.21389848081486,34.32993739010125,1076.3255700000002,6.046970000000001,6.046969999999998,17714.821327250003,18091.9593234777,11683.428783255104
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Nationally Determined Contributions (NDCs),R10REF_ECON,C3,12278.49094536,31320.636895321488,2183.114355421653,123633.92672285213,4320.008963850041,2140.669773736431,357.73208084424994,2036.5179500000002,5.778800000000001,5.7787999999999995,169416.16891895529,173736.17788280532,92313.28982753065
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Nationally Determined Contributions (NDCs),R10REST_ASIA,C3,1422.270564208,19402.561166553318,3877.5212996544747,449050.53110869555,5377.566226874338,5269.277288907238,224.79118404399256,8541.860719999999,34.35771999999999,34.35771999999997,473752.8841391113,479130.4503659857,429647.96994214226
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050,R10AFRICA,C1,157.225363955,615.2143960772598,16.9213173,417479.5877454844,1663.4647202810809,2092.656249890582,15.175254590579002,4844.327500000001,26.70599999999992,26.70600000000002,418268.94882281666,419932.41354309773,416864.3733494071
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050,R10CHINA+,C1,1701.25740643,35576.27988072716,5115.66071233,354224.96936100046,6814.510040626815,5913.0348954513065,1084.586833442099,12383.34815,368.87320000000017,368.87320000000005,396618.1673604877,403432.6774011145,318648.6894802733
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050,R10EUROPE,C1,2746.153868625,1990.4370957625786,1247.0132742923365,78985.2589581643,2005.1075200526354,1403.6027464074793,171.47378953825867,7745.7244900000005,42.0390400000001,42.039040000000114,84968.8631968442,86973.97071689685,76994.82186240172
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050,R10INDIA+,C1,1076.30114512,9960.628771758547,3013.7699350000003,832281.0033410501,4861.202423846711,7256.9374433830635,211.70891512260778,12808.606209999998,154.79490999999987,154.79490999999993,846331.7031929287,851192.9056167754,822320.3745692916
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050,R10LATIN_AM,C1,8582.612810088,908.2887374036867,404.26038935060694,151924.66491000145,2625.660492248412,1510.7863031023364,41.772142592319,3023.50909,32.500040000000006,32.50004,161819.82684684376,164445.4873390922,151016.37617259775
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050,R10MIDDLE_EAST,C1,359.94563696,4009.140240524154,740.5873755676677,243479.5823483784,2323.2960921627987,1714.0654800929947,8.087603780295899,5918.332890000001,76.47883999999996,76.47884000000015,248589.25560143025,250912.55169359306,239470.44210785424
