family,Model,Scenario,project,amb,classification_state,cdr_all,cdr_cutoff,cdr_ratio_to_cutoff,cdr_percentile,renewables,re_cutoff,re_ratio_to_cutoff,re_percentile
WITCH,WITCH 5.0,ENGAGE-Feasibility-1000/Technology & Institutional,ENGAGE,2C,High-RE,272512.989443723,550795.0699210565,0.49476294238214824,0.37485714285714283,2113825.0466844556,1914001.2595672116,1.104401073990112,0.7748571428571429
WITCH,WITCH 5.0,ENGAGE-Feasibility-Maximum-Effort/Institutional,ENGAGE,2C,High-RE,477440.0513352799,550795.0699210565,0.8668197618466513,0.592,1948495.6345020402,1914001.2595672116,1.0180221276043613,0.6937142857142857
WITCH,WITCH 5.0,ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic],ENGAGE,2C,High-RE,495863.885142487,550795.0699210565,0.900269287474845,0.6137142857142858,2005636.9975014827,1914001.2595672116,1.0478765295875465,0.736
WITCH,WITCH 5.0,ENGAGE-Feasibility-Maximum-Effort/Technology & Institutional,ENGAGE,2C,High-RE,272512.989443723,550795.0699210565,0.49476294238214824,0.37485714285714283,2113825.0466844556,1914001.2595672116,1.104401073990112,0.7748571428571429
WITCH,WITCH 5.0,ENGAGE-Feasibility-Maximum-Effort/Technology & Institutional [Optimistic],ENGAGE,2C,High-RE,275861.7758431486,550795.0699210565,0.5008428559149719,0.38057142857142856,2089034.0757414321,1914001.2595672116,1.0914486421047593,0.7668571428571429
WITCH,WITCH 5.0,ENGAGE-Feasibility-Maximum-Effort/Technology & Institutional [Pessimistic],ENGAGE,2C,High-RE,264778.685657144,550795.0699210565,0.4807208708224164,0.3702857142857143,1918387.481644324,1914001.2595672116,1.0022916505698143,0.6685714285714286
WITCH,WITCH 5.0,ENGAGE-INDCi2100,ENGAGE,2C,High-RE,156632.92859214862,550795.0699210565,0.28437605408232547,0.26285714285714284,1972281.2000610484,1914001.2595672116,1.0304492696661103,0.7131428571428572
WITCH,WITCH 5.0,ENGAGE-NPi2020-900,ENGAGE,2C,High-RE,534285.5982318888,550795.0699210565,0.9700261084553028,0.6422857142857142,1924244.0435193935,1914001.2595672116,1.0053515032453522,0.6708571428571428
WITCH,WITCH 5.0,ENGAGE-Feasibility-1000/Enablers & Institutional,ENGAGE,2C,Low both - excluded,421444.85806075047,550795.0699210565,0.7651572809487105,0.5268571428571428,1112840.235687187,1914001.2595672116,0.5814208481444882,0.2022857142857143
WITCH,WITCH 5.0,ENGAGE-Feasibility-1000/Technology & Enablers & Institutional,ENGAGE,2C,Low both - excluded,269171.09380552155,550795.0699210565,0.48869553942104255,0.37142857142857144,1470978.7787112326,1914001.2595672116,0.768535951247935,0.3485714285714286
WITCH,WITCH 5.0,ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional,ENGAGE,2C,Low both - excluded,421640.68368582695,550795.0699210565,0.7655128135882902,0.528,1160546.2988506227,1914001.2595672116,0.6063456296329931,0.216
WITCH,WITCH 5.0,ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Optimistic],ENGAGE,2C,Low both - excluded,465843.63849608554,550795.0699210565,0.8457658100731607,0.5805714285714285,1175995.8733973945,1914001.2595672116,0.6144175023496626,0.22171428571428572
WITCH,WITCH 5.0,ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic],ENGAGE,2C,Low both - excluded,398210.9139482637,550795.0699210565,0.7229747245292842,0.504,1151633.4465033005,1914001.2595672116,0.6016889700290503,0.21257142857142858
WITCH,WITCH 5.0,ENGAGE-Feasibility-Maximum-Effort/Institutional [Pessimistic],ENGAGE,2C,Low both - excluded,452509.2676999223,550795.0699210565,0.8215564960753532,0.5668571428571428,1897519.922544902,1914001.2595672116,0.991389066783563,0.656
WITCH,WITCH 5.0,ENGAGE-Feasibility-Maximum-Effort/Technology & Enablers & Institutional,ENGAGE,2C,Low both - excluded,269372.6092538173,550795.0699210565,0.4890614022606003,0.37257142857142855,1399363.8849824793,1914001.2595672116,0.7311196259603817,0.312
WITCH,WITCH 5.0,ENGAGE-Feasibility-Maximum-Effort/Technology & Enablers & Institutional [Optimistic],ENGAGE,2C,Low both - excluded,273367.00327362807,550795.0699210565,0.4963134534098295,0.37714285714285717,1431067.7980551904,1914001.2595672116,0.747683832966118,0.33485714285714285
WITCH,WITCH 5.0,ENGAGE-Feasibility-Maximum-Effort/Technology & Enablers & Institutional [Pessimistic],ENGAGE,2C,Low both - excluded,256151.78774289065,550795.0699210565,0.4650582434944524,0.36342857142857143,1244642.3960388037,1914001.2595672116,0.6502829555714288,0.23885714285714285
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1200,ENGAGE,2C,Low both - excluded,489859.0630787664,550795.0699210565,0.8893671890508681,0.608,1913084.1549831303,1914001.2595672116,0.9995208443152808,0.6651428571428571
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,ENGAGE,2C,Low both - excluded,449832.1058678065,550795.0699210565,0.8166959554163753,0.5611428571428572,1908715.6735025833,1914001.2595672116,0.9972384625985965,0.664
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1200f,ENGAGE,2C,Low both - excluded,509975.2171187855,550795.0699210565,0.9258892190009588,0.6285714285714286,1904548.8249336437,1914001.2595672116,0.9950614271613879,0.6617142857142857
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,ENGAGE,2C,Low both - excluded,482689.14199447073,550795.0699210565,0.8763497866160146,0.5988571428571429,1900051.859904587,1914001.2595672116,0.992711917198122,0.6571428571428571
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1400,ENGAGE,2C,Low both - excluded,394614.19833731727,550795.0699210565,0.7164446813111016,0.5017142857142857,1879620.7695331143,1914001.2595672116,0.9820373733495498,0.6445714285714286
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,ENGAGE,2C,Low both - excluded,378170.16023846413,550795.0699210565,0.6865895881977773,0.4868571428571429,1874024.590524036,1914001.2595672116,0.9791135617892879,0.6388571428571429
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1400f,ENGAGE,2C,Low both - excluded,414442.43827904924,550795.0699210565,0.752443986723501,0.52,1864785.8575301478,1914001.2595672116,0.9742866407265623,0.6354285714285715
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,ENGAGE,2C,Low both - excluded,403867.1098553011,550795.0699210565,0.7332438721958531,0.5085714285714286,1861467.2333410396,1914001.2595672116,0.9725527734302271,0.6285714285714286
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1600,ENGAGE,2C,Low both - excluded,346746.9433777699,550795.0699210565,0.6295389380073207,0.4422857142857143,1842673.3960875305,1914001.2595672116,0.9627336381712677,0.616
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,ENGAGE,2C,Low both - excluded,343562.85876009776,550795.0699210565,0.6237580499936926,0.43657142857142855,1843434.6369690446,1914001.2595672116,0.9631313604181623,0.6171428571428571
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1600f,ENGAGE,2C,Low both - excluded,349514.8899648371,550795.0699210565,0.6345643035892312,0.44342857142857145,1837781.645488922,1914001.2595672116,0.9601778662906815,0.6102857142857143
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1600f-NDCp,ENGAGE,2C,Low both - excluded,345794.91090694204,550795.0699210565,0.6278104685223554,0.44114285714285717,1835053.8638642894,1914001.2595672116,0.958752693965952,0.608
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1800,ENGAGE,2C,Low both - excluded,333840.471727011,550795.0699210565,0.6061064994188478,0.4205714285714286,1810005.0364118177,1914001.2595672116,0.9456655408999526,0.5942857142857143
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1800-NDCp,ENGAGE,2C,Low both - excluded,332058.82013069297,550795.0699210565,0.6028718088894401,0.416,1808435.8676646317,1914001.2595672116,0.9448457040584968,0.5908571428571429
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1800f,ENGAGE,2C,Low both - excluded,333840.471727011,550795.0699210565,0.6061064994188478,0.4205714285714286,1810005.0364118177,1914001.2595672116,0.9456655408999526,0.5942857142857143
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1800f-NDCp,ENGAGE,2C,Low both - excluded,332058.82013069297,550795.0699210565,0.6028718088894401,0.416,1808435.8676646317,1914001.2595672116,0.9448457040584968,0.5908571428571429
WITCH,WITCH 5.0,ENGAGE-INDCi2030-2000,ENGAGE,2C,Low both - excluded,318423.2289096914,550795.0699210565,0.5781156119558766,0.4045714285714286,1784238.4625009072,1914001.2595672116,0.9322033899310778,0.5748571428571428
WITCH,WITCH 5.0,ENGAGE-INDCi2030-2000-NDCp,ENGAGE,2C,Low both - excluded,316914.3963717461,550795.0699210565,0.5753762400545239,0.4,1783431.1198559797,1914001.2595672116,0.9317815810942799,0.5725714285714286
WITCH,WITCH 5.0,ENGAGE-INDCi2030-2000f,ENGAGE,2C,Low both - excluded,318423.2289096914,550795.0699210565,0.5781156119558766,0.4045714285714286,1784238.4625009072,1914001.2595672116,0.9322033899310778,0.5748571428571428
WITCH,WITCH 5.0,ENGAGE-INDCi2030-2000f-NDCp,ENGAGE,2C,Low both - excluded,316914.3963717461,550795.0699210565,0.5753762400545239,0.4,1783431.1198559797,1914001.2595672116,0.9317815810942799,0.5725714285714286
WITCH,WITCH 5.0,ENGAGE-INDCi2030-2500,ENGAGE,2C,Low both - excluded,229976.37482884948,550795.0699210565,0.41753528197304157,0.3474285714285714,1741819.5416017282,1914001.2595672116,0.9100409589048982,0.5428571428571428
WITCH,WITCH 5.0,ENGAGE-INDCi2030-2500-NDCp,ENGAGE,2C,Low both - excluded,228748.89837039183,550795.0699210565,0.4153067281505944,0.34514285714285714,1742417.4399927869,1914001.2595672116,0.9103533403038497,0.5451428571428572
WITCH,WITCH 5.0,ENGAGE-INDCi2030-2500f,ENGAGE,2C,Low both - excluded,229976.37482884948,550795.0699210565,0.41753528197304157,0.3474285714285714,1741819.5416017282,1914001.2595672116,0.9100409589048982,0.5428571428571428
WITCH,WITCH 5.0,ENGAGE-INDCi2030-2500f-NDCp,ENGAGE,2C,Low both - excluded,228748.89837039183,550795.0699210565,0.4153067281505944,0.34514285714285714,1742417.4399927869,1914001.2595672116,0.9103533403038497,0.5451428571428572
WITCH,WITCH 5.0,ENGAGE-INDCi2030-3000,ENGAGE,2C,Low both - excluded,175139.37776330125,550795.0699210565,0.3179755726361228,0.2857142857142857,1689452.8477102227,1914001.2595672116,0.8826811577398005,0.5051428571428571
WITCH,WITCH 5.0,ENGAGE-INDCi2030-3000-NDCp,ENGAGE,2C,Low both - excluded,174556.16833735953,550795.0699210565,0.31691672251601316,0.2834285714285714,1689248.4138392278,1914001.2595672116,0.8825743480551291,0.5028571428571429
WITCH,WITCH 5.0,ENGAGE-INDCi2030-3000f,ENGAGE,2C,Low both - excluded,175139.37776330125,550795.0699210565,0.3179755726361228,0.2857142857142857,1689452.8477102227,1914001.2595672116,0.8826811577398005,0.5051428571428571
WITCH,WITCH 5.0,ENGAGE-INDCi2030-3000f-NDCp,ENGAGE,2C,Low both - excluded,174556.16833735953,550795.0699210565,0.31691672251601316,0.2834285714285714,1689248.4138392278,1914001.2595672116,0.8825743480551291,0.5028571428571429
WITCH,WITCH 5.0,ENGAGE-INDCi2100-NDCp,ENGAGE,2C,Low both - excluded,173149.52405861494,550795.0699210565,0.31436287925277157,0.2765714285714286,1730238.4840513025,1914001.2595672116,0.9039902536127583,0.536
WITCH,WITCH 5.0,ENGAGE-NPi2020-1000,ENGAGE,2C,Low both - excluded,492448.1728345952,550795.0699210565,0.8940678661215614,0.6114285714285714,1906558.3172082382,1914001.2595672116,0.9961113179410047,0.6628571428571428
WITCH,WITCH 5.0,ENGAGE-NPi2020-1000f,ENGAGE,2C,Low both - excluded,529252.1867214288,550795.0699210565,0.96088766153496,0.6377142857142857,1901043.863569549,1914001.2595672116,0.9932302050832545,0.6582857142857143
WITCH,WITCH 5.0,ENGAGE-NPi2020-1200,ENGAGE,2C,Low both - excluded,411410.4301860181,550795.0699210565,0.7469392023515826,0.5165714285714286,1872954.3540054194,1914001.2595672116,0.9785543999218299,0.6377142857142857
WITCH,WITCH 5.0,ENGAGE-NPi2020-1200f,ENGAGE,2C,Low both - excluded,450021.90527516964,550795.0699210565,0.8170405471125035,0.5622857142857143,1864170.375074734,1914001.2595672116,0.9739650722571911,0.632
WITCH,WITCH 5.0,ENGAGE-NPi2020-1400,ENGAGE,2C,Low both - excluded,375877.5561444778,550795.0699210565,0.6824272341405506,0.48342857142857143,1844570.4967755855,1914001.2595672116,0.9637248082024117,0.6182857142857143
WITCH,WITCH 5.0,ENGAGE-NPi2020-1400f,ENGAGE,2C,Low both - excluded,376586.70892625954,550795.0699210565,0.6837147416374558,0.4845714285714286,1833142.2488988251,1914001.2595672116,0.957753940722761,0.6068571428571429
WITCH,WITCH 5.0,ENGAGE-NPi2020-1600,ENGAGE,2C,Low both - excluded,355628.7579287911,550795.0699210565,0.6456643810914323,0.448,1815533.0352317835,1914001.2595672116,0.9485537306502644,0.5988571428571429
WITCH,WITCH 5.0,ENGAGE-NPi2020-1600f,ENGAGE,2C,Low both - excluded,356722.5253298596,550795.0699210565,0.6476501784610877,0.4502857142857143,1810922.34125713,1914001.2595672116,0.9461448012142952,0.5965714285714285
WITCH,WITCH 5.0,ENGAGE-NPi2020-1800,ENGAGE,2C,Low both - excluded,340800.48912433966,550795.0699210565,0.6187428096863419,0.4308571428571429,1787232.1445068135,1914001.2595672116,0.9337674860835448,0.5782857142857143
WITCH,WITCH 5.0,ENGAGE-NPi2020-1800f,ENGAGE,2C,Low both - excluded,340800.48912433966,550795.0699210565,0.6187428096863419,0.4308571428571429,1787232.1445068135,1914001.2595672116,0.9337674860835448,0.5782857142857143
WITCH,WITCH 5.0,ENGAGE-NPi2020-2000,ENGAGE,2C,Low both - excluded,318197.18668648327,550795.0699210565,0.5777052193515264,0.4022857142857143,1767086.4508188935,1914001.2595672116,0.9232420522118475,0.5588571428571428
WITCH,WITCH 5.0,ENGAGE-NPi2020-2000f,ENGAGE,2C,Low both - excluded,318197.18668648327,550795.0699210565,0.5777052193515264,0.4022857142857143,1767086.4508188935,1914001.2595672116,0.9232420522118475,0.5588571428571428
WITCH,WITCH 5.0,ENGAGE-NPi2020-2500,ENGAGE,2C,Low both - excluded,235819.75741654437,550795.0699210565,0.4281442777807426,0.352,1726900.0595336389,1914001.2595672116,0.9022460413239856,0.5302857142857142
WITCH,WITCH 5.0,ENGAGE-NPi2020-2500f,ENGAGE,2C,Low both - excluded,235819.75741654437,550795.0699210565,0.4281442777807426,0.352,1726900.0595336389,1914001.2595672116,0.9022460413239856,0.5302857142857142
WITCH,WITCH 5.0,ENGAGE-NPi2020-3000,ENGAGE,2C,Low both - excluded,177029.47041824774,550795.0699210565,0.32140714411917437,0.2914285714285714,1674029.831771535,1914001.2595672116,0.8746231609847853,0.49142857142857144
WITCH,WITCH 5.0,ENGAGE-NPi2020-3000f,ENGAGE,2C,Low both - excluded,177029.47041824774,550795.0699210565,0.32140714411917437,0.2914285714285714,1674029.831771535,1914001.2595672116,0.8746231609847853,0.49142857142857144
WITCH,WITCH 5.0,ENGAGE-NPi2100,ENGAGE,2C,Low both - excluded,140678.38706806774,550795.0699210565,0.25540967003976756,0.23657142857142857,1618135.9868192046,1914001.2595672116,0.8454205443862105,0.44685714285714284
WITCH,WITCH 5.0,ENGAGE-NoPolicy,ENGAGE,2C,Low both - excluded,140839.21137460644,550795.0699210565,0.2557016557806017,0.23885714285714285,1647963.8637976246,1914001.2595672116,0.861004586888442,0.47085714285714286
WITCH,WITCH 5.0,NAVIGATE Demand-1.5°C-ele_u,NAVIGATE,2C,High-RE,418646.671190666,550795.0699210565,0.760077012400763,0.5222857142857142,2409610.691229066,1914001.2595672116,1.258938926599202,0.8148571428571428
WITCH,WITCH 5.0,NAVIGATE Demand-1.5°C-ref,NAVIGATE,2C,High-RE,430854.7378809863,550795.0699210565,0.7822414567776345,0.544,2243960.1554728793,1914001.2595672116,1.1723922041620165,0.7954285714285714
WITCH,WITCH 5.0,NAVIGATE Demand-2.0°C-ele_u,NAVIGATE,2C,High-RE,420169.893334382,550795.0699210565,0.7628425094556555,0.5234285714285715,2213041.6752384715,1914001.2595672116,1.1562383588707137,0.7942857142857143
WITCH,WITCH 5.0,NAVIGATE Demand-2.0°C-ref,NAVIGATE,2C,High-RE,453239.6602806037,550795.0699210565,0.8228825656438155,0.568,2057839.085773717,1914001.2595672116,1.0751503299632255,0.7577142857142857
WITCH,WITCH 5.0,NAVIGATE Demand-1.5°C-act_u,NAVIGATE,2C,Low both - excluded,427954.98747917544,550795.0699210565,0.7769767938200912,0.5417142857142857,1877821.4315589038,1914001.2595672116,0.9810972809827259,0.6422857142857142
WITCH,WITCH 5.0,NAVIGATE Demand-1.5°C-all_u,NAVIGATE,2C,Low both - excluded,415575.0875615856,550795.0699210565,0.7545003763761874,0.5211428571428571,1742860.452035643,1914001.2595672116,0.9105847988991049,0.5474285714285714
WITCH,WITCH 5.0,NAVIGATE Demand-1.5°C-tec_u,NAVIGATE,2C,Low both - excluded,426989.85721833736,550795.0699210565,0.7752245445470968,0.5394285714285715,1653225.772869214,1914001.2595672116,0.863753753873201,0.472
WITCH,WITCH 5.0,NAVIGATE Demand-2.0°C-act_u,NAVIGATE,2C,Low both - excluded,448386.0129934157,550795.0699210565,0.8140704909680496,0.5588571428571428,1722211.1961712874,1914001.2595672116,0.8997962710644761,0.5257142857142857
WITCH,WITCH 5.0,NAVIGATE Demand-2.0°C-all_u,NAVIGATE,2C,Low both - excluded,421384.97083956434,550795.0699210565,0.7650485522681965,0.5257142857142857,1599259.5283287663,1914001.2595672116,0.8355582423652043,0.43314285714285716
WITCH,WITCH 5.0,NAVIGATE Demand-2.0°C-tec_u,NAVIGATE,2C,Low both - excluded,446230.35206111055,550795.0699210565,0.8101567650652123,0.5565714285714286,1560316.2091479485,1914001.2595672116,0.8152116940094192,0.40914285714285714
WITCH,WITCH 5.0,NAVIGATE Demand-NPi-act,NAVIGATE,2C,Low both - excluded,187989.61093882006,550795.0699210565,0.34130590705135383,0.30857142857142855,1488276.6702395917,1914001.2595672116,0.7775735061826012,0.36228571428571427
WITCH,WITCH 5.0,NAVIGATE Demand-NPi-all,NAVIGATE,2C,Low both - excluded,180554.18720678572,550795.0699210565,0.327806469351049,0.296,1387269.684921064,1914001.2595672116,0.7248008213091507,0.30628571428571427
WITCH,WITCH 5.0,NAVIGATE Demand-NPi-ele,NAVIGATE,2C,Low both - excluded,176899.78559621953,550795.0699210565,0.32117169389619615,0.29028571428571426,1875026.96206966,1914001.2595672116,0.9796372665364053,0.64
WITCH,WITCH 5.0,NAVIGATE Demand-NPi-ref,NAVIGATE,2C,Low both - excluded,184004.87007128264,550795.0699210565,0.3340713817530273,0.304,1768141.861077498,1914001.2595672116,0.923793467867051,0.5611428571428572
WITCH,WITCH 5.0,NAVIGATE Demand-NPi-tec,NAVIGATE,2C,Low both - excluded,188199.08537317993,550795.0699210565,0.3416862198860165,0.3097142857142857,1414972.463816486,1914001.2595672116,0.7392745729626299,0.32457142857142857
