"Model_Group","Model","Scenario","ModelGroup_Scenario","Region","Category","Variable","Total_Value","proxy"
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10LATIN_AM","C2","Renewable Capacity",98869.1751,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10LATIN_AM","C2","Total CDR",2880.671,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10MIDDLE_EAST","C2","Fossil CCS",5908.1273,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10MIDDLE_EAST","C2","Renewable Capacity",210064.291,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10MIDDLE_EAST","C2","Total CDR",5908.1273,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10NORTH_AM","C2","Fossil CCS",8570.011,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10NORTH_AM","C2","Renewable Capacity",419913.1729,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10NORTH_AM","C2","Total CDR",8570.011,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10PAC_OECD","C2","Fossil CCS",1974.6544,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10PAC_OECD","C2","Renewable Capacity",98752.4306,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10PAC_OECD","C2","Total CDR",1974.6544,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10REF_ECON","C2","Fossil CCS",18023.7447,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10REF_ECON","C2","Renewable Capacity",185683.2958,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10REF_ECON","C2","Total CDR",18023.7447,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10REST_ASIA","C2","Fossil CCS",14774.6814,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10REST_ASIA","C2","Renewable Capacity",245759.1852,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10REST_ASIA","C2","Total CDR",14774.6814,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10AFRICA","C3","Fossil CCS",3438.4186,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10AFRICA","C3","Renewable Capacity",203029.0186,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10AFRICA","C3","Total CDR",3438.4186,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10CHINA+","C3","Fossil CCS",48053.1041,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10CHINA+","C3","Renewable Capacity",936562.9936,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10CHINA+","C3","Total CDR",48053.1041,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10EUROPE","C3","Fossil CCS",11036.3676,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10EUROPE","C3","Renewable Capacity",477067.1443,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10EUROPE","C3","Total CDR",11036.3676,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10INDIA+","C3","Fossil CCS",6605.1323,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10INDIA+","C3","Renewable Capacity",525076.9582,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10INDIA+","C3","Total CDR",6605.1323,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10LATIN_AM","C3","Fossil CCS",3090.1139,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10LATIN_AM","C3","Renewable Capacity",125571.2219,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10LATIN_AM","C3","Total CDR",3090.1139,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10MIDDLE_EAST","C3","Fossil CCS",6416.9408,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10MIDDLE_EAST","C3","Renewable Capacity",274487.9924,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10MIDDLE_EAST","C3","Total CDR",6416.9408,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10NORTH_AM","C3","Fossil CCS",7745.4522,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10NORTH_AM","C3","Renewable Capacity",547196.2453,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10NORTH_AM","C3","Total CDR",7745.4522,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10PAC_OECD","C3","Fossil CCS",1841.3139,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10PAC_OECD","C3","Renewable Capacity",132776.1114,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10PAC_OECD","C3","Total CDR",1841.3139,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10REF_ECON","C3","Fossil CCS",22067.5561,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10REF_ECON","C3","Renewable Capacity",257014.1517,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10REF_ECON","C3","Total CDR",22067.5561,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10REST_ASIA","C3","Fossil CCS",15300.1327,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10REST_ASIA","C3","Renewable Capacity",345517.7786,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10REST_ASIA","C3","Total CDR",15300.1327,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10AFRICA","C1","Fossil CCS",5079.9078,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10AFRICA","C1","Renewable Capacity",188780.6849,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10AFRICA","C1","Total CDR",5079.9078,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10CHINA+","C1","Fossil CCS",172463.2973,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10CHINA+","C1","Renewable Capacity",735033.3737,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10CHINA+","C1","Total CDR",172463.2973,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10EUROPE","C1","Fossil CCS",23803.7303,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10EUROPE","C1","Renewable Capacity",295852.0114,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10EUROPE","C1","Total CDR",23803.7303,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10INDIA+","C1","Fossil CCS",14125.3802,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10INDIA+","C1","Renewable Capacity",483244.8988,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10INDIA+","C1","Total CDR",14125.3802,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10LATIN_AM","C1","Fossil CCS",5412.3902,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10LATIN_AM","C1","Renewable Capacity",108687.8395,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10LATIN_AM","C1","Total CDR",5412.3902,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10MIDDLE_EAST","C1","Fossil CCS",13755.4994,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10MIDDLE_EAST","C1","Renewable Capacity",257190.9128,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10MIDDLE_EAST","C1","Total CDR",13755.4994,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10NORTH_AM","C1","Fossil CCS",31420.2324,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10NORTH_AM","C1","Renewable Capacity",302235.7452,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10NORTH_AM","C1","Total CDR",31420.2324,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10PAC_OECD","C1","Fossil CCS",9959.999,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10PAC_OECD","C1","Renewable Capacity",89997.4971,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10PAC_OECD","C1","Total CDR",9959.999,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10REF_ECON","C1","Fossil CCS",34688.2198,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10REF_ECON","C1","Renewable Capacity",251736.5857,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10REF_ECON","C1","Total CDR",34688.2198,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10REST_ASIA","C1","Fossil CCS",29011.4905,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10REST_ASIA","C1","Renewable Capacity",245409.9426,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10REST_ASIA","C1","Total CDR",29011.4905,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10AFRICA","C3","Fossil CCS",2675.8238,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10AFRICA","C3","Renewable Capacity",135316.8955,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10AFRICA","C3","Total CDR",2675.8238,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10CHINA+","C3","Fossil CCS",92606.6977,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10CHINA+","C3","Renewable Capacity",628590.2459,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10CHINA+","C3","Total CDR",92606.6977,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10EUROPE","C3","Fossil CCS",19868.7531,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10EUROPE","C3","Renewable Capacity",250734.4533,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10EUROPE","C3","Total CDR",19868.7531,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10INDIA+","C3","Fossil CCS",8153.0617,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10INDIA+","C3","Renewable Capacity",359012.0799,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10INDIA+","C3","Total CDR",8153.0617,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10LATIN_AM","C3","Fossil CCS",2748.5086,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10LATIN_AM","C3","Renewable Capacity",88290.7599,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10LATIN_AM","C3","Total CDR",2748.5086,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10MIDDLE_EAST","C3","Fossil CCS",5525.5954,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10MIDDLE_EAST","C3","Renewable Capacity",193592.7703,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10MIDDLE_EAST","C3","Total CDR",5525.5954,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10NORTH_AM","C3","Fossil CCS",25743.7038,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10NORTH_AM","C3","Renewable Capacity",304005.5779,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10NORTH_AM","C3","Total CDR",25743.7038,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10PAC_OECD","C3","Fossil CCS",7535.2499,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10PAC_OECD","C3","Renewable Capacity",80968.0611,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10PAC_OECD","C3","Total CDR",7535.2499,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10REF_ECON","C3","Fossil CCS",17117.1232,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10REF_ECON","C3","Renewable Capacity",170433.4397,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10REF_ECON","C3","Total CDR",17117.1232,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10REST_ASIA","C3","Fossil CCS",18164.5231,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10REST_ASIA","C3","Renewable Capacity",197596.6642,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","R10REST_ASIA","C3","Total CDR",18164.5231,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10AFRICA","C2","Fossil CCS",2684.871,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10AFRICA","C2","Renewable Capacity",187018.2535,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10AFRICA","C2","Total CDR",2684.871,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10CHINA+","C2","Fossil CCS",69410.3703,FALSE
"COMPASS","AIM/CGE V2.2","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10CHINA+","C2","Renewable Capacity",823685.201,FALSE
