database,spec_id,is_baseline,threshold_scale,threshold_label,gini_shift,gini_label,efficiency_label,sef_rate,sef_floor,ambition,Region,outcome,High-CMT,High-RE,n_High-CMT,n_High-RE,raw_advantage_high_re,direction
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,gap_GJ_pc,21.537158939079866,21.25593603765987,69,70,0.28122290141999784,High-RE
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,headcount_pct,6.016564011120443,6.2511823189176665,69,70,-0.23461830779722348,High-CMT
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,gap_GJ_pc,90.2646309214546,76.6313600375652,69,70,13.633270883889395,High-RE
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,headcount_pct,15.885573181957053,12.840348445099451,69,70,3.0452247368576018,High-RE
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,gap_GJ_pc,8.10046600477682,8.247859956208066,69,70,-0.1473939514312459,High-CMT
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,headcount_pct,3.0619716675922586,2.7922780704873063,69,70,0.26969359710495233,High-RE
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,gap_GJ_pc,0.04457108414002716,0.0457159149294487,69,70,-0.0011448307894215415,High-CMT
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,headcount_pct,0.02929819485457895,0.02927883219332478,69,70,1.936266125416794e-5,High-RE
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,gap_GJ_pc,2.6254219835613526,1.6221034334274649,69,70,1.0033185501338877,High-RE
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,headcount_pct,1.3952603321317962,1.0636359690517154,69,70,0.3316243630800808,High-RE
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,gap_GJ_pc,73.1540816297243,60.07552459730067,69,70,13.078557032423632,High-RE
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,headcount_pct,15.652109968863675,12.575572941388613,69,70,3.0765370274750623,High-RE
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,0.7832630366082142,1.971412953667236,69,70,-1.1881499170590217,High-CMT
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10MIDDLE_EAST,headcount_pct,0.529982383205975,0.6027714442441066,69,70,-0.07278906103813154,High-CMT
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10NORTH_AM,gap_GJ_pc,0.2508036461734231,0.013395241533805675,69,70,0.23740840463961743,High-RE
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10NORTH_AM,headcount_pct,0.1002793002434684,0.004224671148718478,69,70,0.09605462909474992,High-RE
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10PAC_OECD,gap_GJ_pc,0.018897711648793742,0.030364075269736373,69,69,-0.011466363620942631,High-CMT
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10PAC_OECD,headcount_pct,0.009289885376182106,0.0181273710507027,69,69,-0.008837485674520593,High-CMT
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10REF_ECON,gap_GJ_pc,5.03761147779312,4.725244998452023,69,70,0.3123664793410965,High-RE
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10REF_ECON,headcount_pct,1.6051478660571303,1.3100416718099597,69,70,0.29510619424717066,High-RE
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10REST_ASIA,gap_GJ_pc,6.022410632147719,18.97817075831819,69,70,-12.955760126170471,High-CMT
SCI-vetted,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10REST_ASIA,headcount_pct,3.914083494657993,5.343189979339002,69,70,-1.4291064846810086,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,Aggregated R10 regions,gap_GJ_pc,65.43658711814776,56.841420592529644,6,6,8.595166525618112,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,Aggregated R10 regions,headcount_pct,12.964722467219131,11.430583999512185,6,6,1.5341384677069456,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10AFRICA,gap_GJ_pc,168.27589274439225,152.63982079214406,6,6,15.636071952248187,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10AFRICA,headcount_pct,21.790874442895394,19.27077944988872,6,6,2.5200949930066727,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10CHINA+,gap_GJ_pc,42.07034997529391,37.85239657974202,6,6,4.217953395551888,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10CHINA+,headcount_pct,10.718260837372325,10.24960981624217,6,6,0.4686510211301549,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10EUROPE,gap_GJ_pc,6.068772306696092,2.9723720237686617,6,6,3.09640028292743,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10EUROPE,headcount_pct,2.1346122838506885,0.9603460098770662,6,6,1.1742662739736223,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10INDIA+,gap_GJ_pc,16.835875786964664,9.444198410165878,6,6,7.391677376798786,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10INDIA+,headcount_pct,5.388794884092713,3.4763497595945347,6,6,1.912445124498178,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10LATIN_AM,gap_GJ_pc,183.32559307505383,125.69889434249362,6,6,57.626698732560214,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10LATIN_AM,headcount_pct,28.089301660107147,19.150771508652472,6,6,8.938530151454675,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10MIDDLE_EAST,gap_GJ_pc,8.616355927680537,10.086441645808954,6,6,-1.4700857181284164,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10MIDDLE_EAST,headcount_pct,3.715602292698174,2.75405247350343,6,6,0.9615498191947442,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10NORTH_AM,gap_GJ_pc,5.028853954146052,1.882266223917438,6,6,3.146587730228614,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10NORTH_AM,headcount_pct,1.2295468891360408,0.5655767678403139,6,6,0.663970121295727,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10PAC_OECD,gap_GJ_pc,4.425561112127455,2.759377917142397,6,6,1.666183194985058,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10PAC_OECD,headcount_pct,1.25039950567197,1.2895877139041887,6,6,-0.0391882082322188,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10REF_ECON,gap_GJ_pc,32.55218996659677,22.789290870084272,6,6,9.762899096512498,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10REF_ECON,headcount_pct,6.71630330884256,5.0129243362847244,6,6,1.7033789725578359,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10REST_ASIA,gap_GJ_pc,69.18525488900231,60.669252185006776,6,6,8.516002703995532,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10REST_ASIA,headcount_pct,14.877550832074899,11.9634478355242,6,6,2.9141029965506995,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,Aggregated R10 regions,gap_GJ_pc,54.10353940640006,63.21955648553298,63,64,-9.116017079132924,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,Aggregated R10 regions,headcount_pct,11.219192905153323,12.721142009921325,63,64,-1.501949104768002,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10AFRICA,gap_GJ_pc,189.74555728082967,171.24012144589798,63,64,18.50543583493169,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10AFRICA,headcount_pct,23.53961672795763,22.90286574776502,63,64,0.636750980192609,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10CHINA+,gap_GJ_pc,29.666156062652135,30.238903940832046,63,64,-0.5727478781799107,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10CHINA+,headcount_pct,7.525759581483775,6.919231630650824,63,64,0.6065279508329509,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10EUROPE,gap_GJ_pc,2.6523452077142715,2.831606258288512,63,64,-0.1792610505742407,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10EUROPE,headcount_pct,0.8370052697290893,0.8039243072859901,63,64,0.033080962443099216,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10INDIA+,gap_GJ_pc,22.832262122939945,15.089144018978457,63,64,7.743118103961487,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10INDIA+,headcount_pct,6.068472357640223,4.786905627079488,63,64,1.2815667305607352,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10LATIN_AM,gap_GJ_pc,153.5543263731945,133.52192350158245,63,64,20.03240287161205,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10LATIN_AM,headcount_pct,23.943587804744475,20.53113862245109,63,64,3.4124491822933862,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10MIDDLE_EAST,gap_GJ_pc,6.178862186256482,15.971650154685037,63,64,-9.792787968428556,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10MIDDLE_EAST,headcount_pct,2.6485785270133104,2.9114301684620094,63,64,-0.262851641448699,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10NORTH_AM,gap_GJ_pc,3.5320538858422443,0.87993884022109925,63,64,2.6521150456211453,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10NORTH_AM,headcount_pct,0.9060123435494214,0.1541118743625509,63,64,0.7519004691868705,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10PAC_OECD,gap_GJ_pc,1.2667400441578285,1.9520810368336572,63,63,-0.6853409926758287,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10PAC_OECD,headcount_pct,0.3475192018574618,0.4874107592864481,63,63,-0.1398915574289863,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10REF_ECON,gap_GJ_pc,27.03964315103441,27.945732756208752,63,64,-0.9060896051743406,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10REF_ECON,headcount_pct,5.57375692200239,4.409551764514802,63,64,1.1642051574875882,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10REST_ASIA,gap_GJ_pc,25.734931484527515,64.0217953142515,63,64,-38.28686382972399,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10REST_ASIA,headcount_pct,10.377102383427516,11.757354112104604,63,64,-1.380251728677088,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,Aggregated R10 regions,gap_GJ_pc,54.68972728644043,57.22875049132053,69,70,-2.5390232048801025,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,Aggregated R10 regions,headcount_pct,11.329103532688679,11.882611247852113,69,70,-0.553507715163434,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10AFRICA,gap_GJ_pc,188.15557044340773,162.71618213969845,69,70,25.43938830370928,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10AFRICA,headcount_pct,23.53961672795763,20.580051555844193,69,70,2.959565172113436,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10CHINA+,gap_GJ_pc,30.689477438383015,30.507558333535584,69,70,0.1819191048474309,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10CHINA+,headcount_pct,7.820431629736717,7.004104289709147,69,70,0.8163273400275699,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10EUROPE,gap_GJ_pc,2.768571403867128,2.9320966696444204,69,70,-0.16352526577729254,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10EUROPE,headcount_pct,0.9010742309545041,0.8039243072859901,69,70,0.09714992366851405,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10INDIA+,gap_GJ_pc,22.37201391464133,12.509718690580769,69,70,9.86229522406056,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10INDIA+,headcount_pct,5.88691928110733,4.431276150756418,69,70,1.4556431303509125,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10LATIN_AM,gap_GJ_pc,155.25863253393987,133.1817144544863,69,70,22.076918079453577,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10LATIN_AM,headcount_pct,24.3100547615013,20.337405717732395,69,70,3.9726490437689037,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,6.309676204957742,14.722753992817623,69,70,-8.41307778785988,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10MIDDLE_EAST,headcount_pct,2.7193102217704506,2.8864249391708245,69,70,-0.16711471740037398,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10NORTH_AM,gap_GJ_pc,3.5320538858422443,0.8906520083562084,69,70,2.641401877486036,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10NORTH_AM,headcount_pct,0.9068509483593769,0.1591648952801677,69,70,0.7476860530792091,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10PAC_OECD,gap_GJ_pc,1.3833203212566627,2.035489229000088,69,69,-0.6521689077434252,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10PAC_OECD,headcount_pct,0.3534370769592784,0.5649033490038641,69,69,-0.21146627204458568,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10REF_ECON,gap_GJ_pc,27.725349885011326,25.509640624431288,69,70,2.215709260580038,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10REF_ECON,headcount_pct,5.671568864282244,4.427901878880403,69,70,1.2436669854018403,High-RE
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10REST_ASIA,gap_GJ_pc,26.770306921468535,64.0217953142515,69,70,-37.251488392782974,High-CMT
SCI-vetted,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10REST_ASIA,headcount_pct,10.686937667779887,11.806387556218176,69,70,-1.1194498884382895,High-CMT
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,Aggregated R10 regions,gap_GJ_pc,47.85906403544715,42.70177615644525,6,6,5.157287879001899,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,Aggregated R10 regions,headcount_pct,9.58614275283222,8.47065745752751,6,6,1.11548529530471,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10AFRICA,gap_GJ_pc,121.85888875462537,113.20308385151506,6,6,8.655804903110308,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10AFRICA,headcount_pct,15.633850849151912,14.127872528779054,6,6,1.5059783203728578,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10CHINA+,gap_GJ_pc,30.89515513612121,27.419894210592133,6,6,3.475260925529078,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10CHINA+,headcount_pct,7.895308344042498,7.345497298001304,6,6,0.549811046041194,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10EUROPE,gap_GJ_pc,2.717957337932342,1.7979582205358606,6,6,0.9199991173964812,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10EUROPE,headcount_pct,0.917117443069611,0.523125018167123,6,6,0.393992424902488,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10INDIA+,gap_GJ_pc,14.680531060535259,8.413094480474918,6,6,6.267436580060341,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10INDIA+,headcount_pct,4.669272762888605,3.0347972960011953,6,6,1.6344754668874097,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10LATIN_AM,gap_GJ_pc,133.58270190984507,96.31970153817275,6,6,37.26300037167232,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10LATIN_AM,headcount_pct,22.171037661023288,15.202497622591704,6,6,6.968540038431584,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10MIDDLE_EAST,gap_GJ_pc,4.93000100285189,7.066702193047657,6,6,-2.136701190195767,High-CMT
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10MIDDLE_EAST,headcount_pct,2.1689546982556855,1.8062623463671927,6,6,0.3626923518884928,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10NORTH_AM,gap_GJ_pc,1.6918012280792256,0.5728391818165777,6,6,1.118962046262648,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10NORTH_AM,headcount_pct,0.4607080249138611,0.18817097476269995,6,6,0.27253705015116114,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10PAC_OECD,gap_GJ_pc,2.9434020167877266,1.8357041575149862,6,6,1.1076978592727404,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10PAC_OECD,headcount_pct,0.756205475261432,0.6250337078017101,6,6,0.13117176745972192,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10REF_ECON,gap_GJ_pc,20.745829702540718,14.442610720010308,6,6,6.30321898253041,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10REF_ECON,headcount_pct,4.294388980473167,3.188480646382566,6,6,1.1059083340906013,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10REST_ASIA,gap_GJ_pc,53.34017104151705,47.00801969259646,6,6,6.33215134892059,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10REST_ASIA,headcount_pct,10.638619212711223,8.968864873883085,6,6,1.6697543388281382,High-RE
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,Aggregated R10 regions,gap_GJ_pc,40.18314475375831,42.15124100231228,63,64,-1.9680962485539695,High-CMT
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,Aggregated R10 regions,headcount_pct,8.388719750922736,9.699476765812165,63,64,-1.310757014889429,High-CMT
SCI-vetted,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10AFRICA,gap_GJ_pc,141.3867698780226,126.58526409511049,63,64,14.801505782912102,High-RE
