database,Model,Scenario,Pathway,ambition,Region,spec_id,is_baseline,threshold_scale,threshold_label,gini_shift,gini_label,efficiency_label,sef_rate,sef_floor,n_years,gap_GJ_pc,headcount_pct
Full,WITCH 5.0,ENGAGE-INDCi2030-500f,High-CMT,1.5C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,87.86399566045743,24.014798962541107
Full,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,115.09159199272189,24.768094137998528
SCI-vetted,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,115.09159199272189,24.768094137998528
Full,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,12.534808643143192,3.627898955429417
SCI-vetted,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,12.534808643143192,3.627898955429417
Full,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.6287854823069671,0.2363059179263247
SCI-vetted,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.6287854823069671,0.2363059179263247
Full,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,5.813057447600602,2.6121233029837025
SCI-vetted,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,5.813057447600602,2.6121233029837025
Full,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,74.29735571194347,13.576048993409334
SCI-vetted,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,74.29735571194347,13.576048993409334
Full,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,5.927615062397052,1.436236507891166
SCI-vetted,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,5.927615062397052,1.436236507891166
Full,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.1408296231788378,0.03207484384029165
SCI-vetted,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.1408296231788378,0.03207484384029165
Full,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.3459978839324596,0.0851900423229326
SCI-vetted,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.3459978839324596,0.0851900423229326
Full,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.728535403236844,2.066267190861205
SCI-vetted,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.728535403236844,2.066267190861205
Full,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,45.2406236614924,10.3740720034393
SCI-vetted,WITCH 5.0,ENGAGE-INDCi2100,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,45.2406236614924,10.3740720034393
Full,WITCH 5.0,ENGAGE-NPi2020-400f,High-CMT,1.5C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,266.40487938844916,48.31749737444364
Full,WITCH 5.0,ENGAGE-NPi2020-400f,High-CMT,1.5C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,22.588112302749753,6.327854383098392
Full,WITCH 5.0,ENGAGE-NPi2020-400f,High-CMT,1.5C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.5256196951070145,0.554425793798414
Full,WITCH 5.0,ENGAGE-NPi2020-400f,High-CMT,1.5C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,22.93645421480912,10.075126606568556
Full,WITCH 5.0,ENGAGE-NPi2020-400f,High-CMT,1.5C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,105.10984439582136,20.488719909826383
Full,WITCH 5.0,ENGAGE-NPi2020-400f,High-CMT,1.5C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.878041766001944,3.697696305491395
Full,WITCH 5.0,ENGAGE-NPi2020-400f,High-CMT,1.5C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.2769722383199123,0.06440758392765483
Full,WITCH 5.0,ENGAGE-NPi2020-400f,High-CMT,1.5C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.2527126138344598,0.3089132791652368
Full,WITCH 5.0,ENGAGE-NPi2020-400f,High-CMT,1.5C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,47.50479703835972,6.698549005356809
Full,WITCH 5.0,ENGAGE-NPi2020-400f,High-CMT,1.5C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,113.6693403965615,27.17938212999897
Full,WITCH 5.0,ENGAGE-NPi2020-450,High-CMT,1.5C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,296.4141603540411,52.74700919877582
Full,WITCH 5.0,ENGAGE-NPi2020-450,High-CMT,1.5C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,28.36614749122546,7.650948752775109
Full,WITCH 5.0,ENGAGE-NPi2020-450,High-CMT,1.5C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.1487773247348274,0.7593854042979361
Full,WITCH 5.0,ENGAGE-NPi2020-450,High-CMT,1.5C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,38.55610543723325,15.344013690420027
Full,WITCH 5.0,ENGAGE-NPi2020-450,High-CMT,1.5C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,113.22494352276976,21.415696867754193
Full,WITCH 5.0,ENGAGE-NPi2020-450,High-CMT,1.5C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,21.066392687073588,5.1553999775782335
Full,WITCH 5.0,ENGAGE-NPi2020-450,High-CMT,1.5C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.3389861642201002,0.08048236367098345
Full,WITCH 5.0,ENGAGE-NPi2020-450,High-CMT,1.5C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.6386037501357644,0.8801936792161066
Full,WITCH 5.0,ENGAGE-NPi2020-450,High-CMT,1.5C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,55.77466095276328,7.723965453179013
Full,WITCH 5.0,ENGAGE-NPi2020-450,High-CMT,1.5C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,115.43475051151262,27.440181417230686
Full,WITCH 5.0,ENGAGE-NPi2020-450f,High-CMT,1.5C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,267.4481267575965,48.8175660619881
Full,WITCH 5.0,ENGAGE-NPi2020-450f,High-CMT,1.5C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,22.098846346727246,6.194139235760213
Full,WITCH 5.0,ENGAGE-NPi2020-450f,High-CMT,1.5C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.383610424283718,0.5077405779935621
Full,WITCH 5.0,ENGAGE-NPi2020-450f,High-CMT,1.5C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,21.18824072855738,9.30822806299156
Full,WITCH 5.0,ENGAGE-NPi2020-450f,High-CMT,1.5C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,103.44176345925388,20.233451488948607
Full,WITCH 5.0,ENGAGE-NPi2020-450f,High-CMT,1.5C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.47194799668824,3.5883411785860067
Full,WITCH 5.0,ENGAGE-NPi2020-450f,High-CMT,1.5C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.2634938040579013,0.06114500425938868
Full,WITCH 5.0,ENGAGE-NPi2020-450f,High-CMT,1.5C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.095628526684183,0.27029855463460656
Full,WITCH 5.0,ENGAGE-NPi2020-450f,High-CMT,1.5C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,45.43804586775998,6.421011252040805
Full,WITCH 5.0,ENGAGE-NPi2020-450f,High-CMT,1.5C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,109.53939323077937,26.552449683045985
Full,WITCH 5.0,ENGAGE-NPi2020-500,High-CMT,1.5C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,288.22896044516676,51.427516333358035
Full,WITCH 5.0,ENGAGE-NPi2020-500,High-CMT,1.5C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,26.167053492131316,7.164685984252538
Full,WITCH 5.0,ENGAGE-NPi2020-500,High-CMT,1.5C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.9616636859625918,0.693241539986778
Full,WITCH 5.0,ENGAGE-NPi2020-500,High-CMT,1.5C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,34.389176747704965,14.167361485929906
Full,WITCH 5.0,ENGAGE-NPi2020-500,High-CMT,1.5C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,112.61625119583023,21.39838070262084
Full,WITCH 5.0,ENGAGE-NPi2020-500,High-CMT,1.5C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,18.92623980909877,4.688358223672057
Full,WITCH 5.0,ENGAGE-NPi2020-500,High-CMT,1.5C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.31625424106846745,0.07452719815072478
Full,WITCH 5.0,ENGAGE-NPi2020-500,High-CMT,1.5C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.791706662416231,0.43354406400536294
Full,WITCH 5.0,ENGAGE-NPi2020-500,High-CMT,1.5C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,54.49521131887321,7.634813632726469
Full,WITCH 5.0,ENGAGE-NPi2020-500,High-CMT,1.5C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,123.18214833981541,28.384950303694527
Full,WITCH 5.0,ENGAGE-NPi2020-500f,High-CMT,1.5C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,266.2300708528952,49.08092109863178
Full,WITCH 5.0,ENGAGE-NPi2020-500f,High-CMT,1.5C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,21.398371010622984,6.024446694688204
Full,WITCH 5.0,ENGAGE-NPi2020-500f,High-CMT,1.5C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.2884729975577986,0.47500707735027015
Full,WITCH 5.0,ENGAGE-NPi2020-500f,High-CMT,1.5C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,20.049216098561224,8.87259615895943
Full,WITCH 5.0,ENGAGE-NPi2020-500f,High-CMT,1.5C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,101.30614071039044,19.916245943890424
Full,WITCH 5.0,ENGAGE-NPi2020-500f,High-CMT,1.5C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,13.595052666494189,3.3730177191868065
Full,WITCH 5.0,ENGAGE-NPi2020-500f,High-CMT,1.5C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.24915759750926667,0.05782146209706003
Full,WITCH 5.0,ENGAGE-NPi2020-500f,High-CMT,1.5C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.0063965690116856,0.24623737760527953
Full,WITCH 5.0,ENGAGE-NPi2020-500f,High-CMT,1.5C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,44.33943296624114,6.262934862211719
Full,WITCH 5.0,ENGAGE-NPi2020-500f,High-CMT,1.5C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,106.4411512699046,26.076222760539743
Full,WITCH 5.0,ENGAGE-NPi2020-900,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,257.3260652032389,49.33952972108119
Full,WITCH 5.0,ENGAGE-NPi2020-900,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,19.965344650745482,5.665150829127204
Full,WITCH 5.0,ENGAGE-NPi2020-900,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.9689982359815331,0.3595922519518426
Full,WITCH 5.0,ENGAGE-NPi2020-900,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,15.582412543457897,7.065445019579419
Full,WITCH 5.0,ENGAGE-NPi2020-900,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,95.88432730637035,19.122410180253297
Full,WITCH 5.0,ENGAGE-NPi2020-900,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,11.49294292527644,2.922092442256131
Full,WITCH 5.0,ENGAGE-NPi2020-900,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.21730706106517883,0.05081216877149059
Full,WITCH 5.0,ENGAGE-NPi2020-900,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.8232820456696917,0.2032442183537823
Full,WITCH 5.0,ENGAGE-NPi2020-900,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,40.031707942700805,5.771211757741055
Full,WITCH 5.0,ENGAGE-NPi2020-900,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,93.96864668913358,23.832955009862133
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ele_u,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,116.46479494879613,18.752820419844117
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ele_u,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,12.227128723421707,3.56376236070406
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ele_u,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.8911401210426321,0.4009132067342113
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ele_u,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.851813993924079,4.034682108117764
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ele_u,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,92.82805714408026,17.481482477776193
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ele_u,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,18.770804725561906,5.696505094604329
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ele_u,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.5663013379918145,0.1900544034454328
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ele_u,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.5078605751196172,0.6154870996031373
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ele_u,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,76.5552666161013,14.493575855638216
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ele_u,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,64.00142591540825,14.52228249398523
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ref,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,130.1417928642857,21.271038541324714
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ref,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,11.763102803261734,3.4247959292725416
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ref,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.9767326942362828,0.43528671835115923
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ref,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,9.239192515091469,4.228482059243508
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ref,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,99.00085984737181,18.5730480667472
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ref,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.653070636267561,4.348559634573122
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ref,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.5804892834929666,0.19440636768831412
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ref,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.6364860739741376,0.6726171336323099
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ref,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,60.188817028906385,11.614370745488161
Full,WITCH 5.0,NAVIGATE Demand-1.5°C-ref,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,68.52101470556002,15.126310606755226
Full,WITCH 5.0,NAVIGATE Demand-2.0°C-ele_u,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,98.9530288349328,15.979398225134133
Full,WITCH 5.0,NAVIGATE Demand-2.0°C-ele_u,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,11.918595793948205,3.4443784507464854
Full,WITCH 5.0,NAVIGATE Demand-2.0°C-ele_u,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.6033481849579742,0.2728031756212886
Full,WITCH 5.0,NAVIGATE Demand-2.0°C-ele_u,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.929024008003486,4.044405025004693
Full,WITCH 5.0,NAVIGATE Demand-2.0°C-ele_u,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,82.28587539156437,15.733392380156372
Full,WITCH 5.0,NAVIGATE Demand-2.0°C-ele_u,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.834509495699203,4.477644219608633
Full,WITCH 5.0,NAVIGATE Demand-2.0°C-ele_u,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.4549523962915354,0.16100966127229643
Full,WITCH 5.0,NAVIGATE Demand-2.0°C-ele_u,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.655105409484546,0.6996326438731302
Full,WITCH 5.0,NAVIGATE Demand-2.0°C-ele_u,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,71.63334999931747,13.722242681900134
Full,WITCH 5.0,NAVIGATE Demand-2.0°C-ele_u,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,57.743734795449974,12.940384021275749
Full,WITCH 5.0,NAVIGATE Demand-2.0°C-ref,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,111.21510016071174,17.674740944396465
Full,WITCH 5.0,NAVIGATE Demand-2.0°C-ref,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,11.18486781871436,3.174546242007101
Full,WITCH 5.0,NAVIGATE Demand-2.0°C-ref,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.66413586246983,0.2986242972018573
