database,spec_id,is_baseline,threshold_scale,threshold_label,gini_shift,gini_label,efficiency_label,sef_rate,sef_floor,ambition,Region,outcome,Pathway,n_scenarios,median
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10EUROPE,gap_GJ_pc,High-RE,67,0.13684526371843206
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10EUROPE,headcount_pct,High-CMT,67,0.2076104934680299
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10EUROPE,headcount_pct,High-RE,67,0.07566393449834069
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10INDIA+,gap_GJ_pc,High-CMT,67,2.958171762468558
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10INDIA+,gap_GJ_pc,High-RE,67,1.1383298974685176
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10INDIA+,headcount_pct,High-CMT,67,1.3559731727556246
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10INDIA+,headcount_pct,High-RE,67,0.7023241167080595
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10LATIN_AM,gap_GJ_pc,High-CMT,67,41.88723512454428
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10LATIN_AM,gap_GJ_pc,High-RE,67,26.740691265695908
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10LATIN_AM,headcount_pct,High-CMT,67,11.807688770203281
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10LATIN_AM,headcount_pct,High-RE,67,6.865996041055952
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10MIDDLE_EAST,gap_GJ_pc,High-CMT,67,1.594123728868842
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10MIDDLE_EAST,gap_GJ_pc,High-RE,67,2.8642213245871684
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10MIDDLE_EAST,headcount_pct,High-CMT,67,1.0160513466123742
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10MIDDLE_EAST,headcount_pct,High-RE,67,0.8885492285997658
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10NORTH_AM,gap_GJ_pc,High-CMT,67,0.18412822275008794
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10NORTH_AM,gap_GJ_pc,High-RE,67,0.11536245733890459
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10NORTH_AM,headcount_pct,High-CMT,67,0.05770289132951195
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10NORTH_AM,headcount_pct,High-RE,67,0.03973055092154714
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10PAC_OECD,gap_GJ_pc,High-CMT,67,0.3147390826145255
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10PAC_OECD,gap_GJ_pc,High-RE,67,0.37770318066908093
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10PAC_OECD,headcount_pct,High-CMT,67,0.14002358522588296
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10PAC_OECD,headcount_pct,High-RE,67,0.21514055908468144
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10REF_ECON,gap_GJ_pc,High-CMT,67,5.67560830963818
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10REF_ECON,gap_GJ_pc,High-RE,67,5.126802330747444
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10REF_ECON,headcount_pct,High-CMT,67,1.8829271801699405
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10REF_ECON,headcount_pct,High-RE,67,1.4972125591800363
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10REST_ASIA,gap_GJ_pc,High-CMT,67,4.860184482427569
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10REST_ASIA,gap_GJ_pc,High-RE,67,9.665084327789527
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10REST_ASIA,headcount_pct,High-CMT,67,3.515138573911125
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,1.5C,R10REST_ASIA,headcount_pct,High-RE,67,3.074118645286478
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,Aggregated R10 regions,gap_GJ_pc,High-CMT,226,9.912545288696375
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,Aggregated R10 regions,gap_GJ_pc,High-RE,230,8.191741551293976
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,Aggregated R10 regions,headcount_pct,High-CMT,226,3.4396600850519454
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,Aggregated R10 regions,headcount_pct,High-RE,230,2.6894430604519743
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10AFRICA,gap_GJ_pc,High-CMT,223,27.005066222045066
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10AFRICA,gap_GJ_pc,High-RE,230,16.983784388657106
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10AFRICA,headcount_pct,High-CMT,223,6.026843059728463
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10AFRICA,headcount_pct,High-RE,230,4.370067502876282
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10CHINA+,gap_GJ_pc,High-CMT,226,9.14768080537942
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10CHINA+,gap_GJ_pc,High-RE,230,7.920836762665127
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10CHINA+,headcount_pct,High-CMT,226,3.4957499774937437
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10CHINA+,headcount_pct,High-RE,230,3.2362557607164737
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10EUROPE,gap_GJ_pc,High-CMT,226,0.23229783281579297
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10EUROPE,gap_GJ_pc,High-RE,230,0.13185014996856775
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10EUROPE,headcount_pct,High-CMT,226,0.09869347862910674
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10EUROPE,headcount_pct,High-RE,230,0.07377320458053281
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10INDIA+,gap_GJ_pc,High-CMT,223,2.4055371348202406
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10INDIA+,gap_GJ_pc,High-RE,230,1.0733942398658387
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10INDIA+,headcount_pct,High-CMT,223,1.1322751493987253
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10INDIA+,headcount_pct,High-RE,230,0.6533048853197816
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10LATIN_AM,gap_GJ_pc,High-CMT,226,35.279878640594696
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10LATIN_AM,gap_GJ_pc,High-RE,230,27.519943074895593
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10LATIN_AM,headcount_pct,High-CMT,226,9.62194136804089
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10LATIN_AM,headcount_pct,High-RE,230,7.248976767587507
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10MIDDLE_EAST,gap_GJ_pc,High-CMT,223,1.0286524806990982
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10MIDDLE_EAST,gap_GJ_pc,High-RE,230,2.7238238056639545
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10MIDDLE_EAST,headcount_pct,High-CMT,223,0.6462708034988336
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10MIDDLE_EAST,headcount_pct,High-RE,230,0.8496141487965694
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10NORTH_AM,gap_GJ_pc,High-CMT,226,0.08455954913172165
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10NORTH_AM,gap_GJ_pc,High-RE,230,0.09193455360203245
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10NORTH_AM,headcount_pct,High-CMT,226,0.026469061553340705
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10NORTH_AM,headcount_pct,High-RE,230,0.03416870477754004
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10PAC_OECD,gap_GJ_pc,High-CMT,223,0.18457620081216303
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10PAC_OECD,gap_GJ_pc,High-RE,226,0.3166858067553776
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10PAC_OECD,headcount_pct,High-CMT,223,0.06945225590949011
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10PAC_OECD,headcount_pct,High-RE,226,0.18673345627524543
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10REF_ECON,gap_GJ_pc,High-CMT,226,4.403779761151281
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10REF_ECON,gap_GJ_pc,High-RE,230,4.6679107165202085
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10REF_ECON,headcount_pct,High-CMT,226,1.4095360944742086
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10REF_ECON,headcount_pct,High-RE,230,1.4367092414367615
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10REST_ASIA,gap_GJ_pc,High-CMT,223,4.234329204679651
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10REST_ASIA,gap_GJ_pc,High-RE,230,8.81275282266759
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10REST_ASIA,headcount_pct,High-CMT,223,2.720123395053289
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,2C,R10REST_ASIA,headcount_pct,High-RE,230,2.7598129676673087
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,Aggregated R10 regions,gap_GJ_pc,High-CMT,293,10.606021213092141
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,Aggregated R10 regions,gap_GJ_pc,High-RE,297,8.318696374736255
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,Aggregated R10 regions,headcount_pct,High-CMT,293,3.542428262806049
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,Aggregated R10 regions,headcount_pct,High-RE,297,2.712797240496073
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10AFRICA,gap_GJ_pc,High-CMT,290,27.3674971112708
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10AFRICA,gap_GJ_pc,High-RE,297,17.389920979193832
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10AFRICA,headcount_pct,High-CMT,290,6.20115416109137
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10AFRICA,headcount_pct,High-RE,297,4.519914144304507
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10CHINA+,gap_GJ_pc,High-CMT,293,9.50216830283079
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10CHINA+,gap_GJ_pc,High-RE,297,8.095228060539922
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10CHINA+,headcount_pct,High-CMT,293,3.666652948552765
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10CHINA+,headcount_pct,High-RE,297,3.2911701245332665
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10EUROPE,gap_GJ_pc,High-CMT,293,0.24450276751101374
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10EUROPE,gap_GJ_pc,High-RE,297,0.13329519983323368
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10EUROPE,headcount_pct,High-CMT,293,0.1076696461565183
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10EUROPE,headcount_pct,High-RE,297,0.07425787252781461
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10INDIA+,gap_GJ_pc,High-CMT,290,2.483616737349119
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10INDIA+,gap_GJ_pc,High-RE,297,1.0782427332424942
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10INDIA+,headcount_pct,High-CMT,290,1.210242704833892
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10INDIA+,headcount_pct,High-RE,297,0.6643704187338452
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10LATIN_AM,gap_GJ_pc,High-CMT,293,37.249301614955634
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10LATIN_AM,gap_GJ_pc,High-RE,297,27.383819551377506
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10LATIN_AM,headcount_pct,High-CMT,293,10.07908735923934
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10LATIN_AM,headcount_pct,High-RE,297,7.092802051441558
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,High-CMT,290,1.171568050373907
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,High-RE,297,2.7351981392593014
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10MIDDLE_EAST,headcount_pct,High-CMT,290,0.6800454297156558
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10MIDDLE_EAST,headcount_pct,High-RE,297,0.8562098733538595
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10NORTH_AM,gap_GJ_pc,High-CMT,293,0.11832467279131531
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10NORTH_AM,gap_GJ_pc,High-RE,297,0.09553620847759842
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10NORTH_AM,headcount_pct,High-CMT,293,0.040962788852127424
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10NORTH_AM,headcount_pct,High-RE,297,0.03498407716805549
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10PAC_OECD,gap_GJ_pc,High-CMT,290,0.21015384159558442
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10PAC_OECD,gap_GJ_pc,High-RE,293,0.3239214534648373
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10PAC_OECD,headcount_pct,High-CMT,290,0.07687419070233278
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10PAC_OECD,headcount_pct,High-RE,293,0.1916658585516469
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REF_ECON,gap_GJ_pc,High-CMT,293,4.606891248456999
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REF_ECON,gap_GJ_pc,High-RE,297,4.775804273883296
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REF_ECON,headcount_pct,High-CMT,293,1.4711716751590453
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REF_ECON,headcount_pct,High-RE,297,1.45567828888899
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REST_ASIA,gap_GJ_pc,High-CMT,290,4.243124997314916
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REST_ASIA,gap_GJ_pc,High-RE,297,8.852166239353473
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REST_ASIA,headcount_pct,High-CMT,290,2.7481687514937603
Full,T0.75x_G+0.05_Efast,FALSE,0.75,0.75x,0.05,Gini +0.05,Faster improvement,0.023,0.4,All ambitions,R10REST_ASIA,headcount_pct,High-RE,297,2.801646929478887
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,Aggregated R10 regions,gap_GJ_pc,High-CMT,67,21.439060736383144
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,Aggregated R10 regions,gap_GJ_pc,High-RE,67,14.47440182589864
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,Aggregated R10 regions,headcount_pct,High-CMT,67,6.811529746532955
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,Aggregated R10 regions,headcount_pct,High-RE,67,4.552786138511213
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10AFRICA,gap_GJ_pc,High-CMT,67,50.92368462799597
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10AFRICA,gap_GJ_pc,High-RE,67,30.415118829005895
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10AFRICA,headcount_pct,High-CMT,67,11.950308662367135
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10AFRICA,headcount_pct,High-RE,67,8.150473163452206
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10CHINA+,gap_GJ_pc,High-CMT,67,21.515348703189996
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10CHINA+,gap_GJ_pc,High-RE,67,15.063118244800723
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10CHINA+,headcount_pct,High-CMT,67,7.809864733113876
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10CHINA+,headcount_pct,High-RE,67,5.758744786367311
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10EUROPE,gap_GJ_pc,High-CMT,67,1.1662431723538569
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10EUROPE,gap_GJ_pc,High-RE,67,0.38945929323459877
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10EUROPE,headcount_pct,High-CMT,67,0.5051246645587126
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10EUROPE,headcount_pct,High-RE,67,0.24469206025211723
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10INDIA+,gap_GJ_pc,High-CMT,67,4.4255308781391145
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10INDIA+,gap_GJ_pc,High-RE,67,1.4620109124210576
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10INDIA+,headcount_pct,High-CMT,67,1.9917973783407823
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10INDIA+,headcount_pct,High-RE,67,0.9315495369701181
Full,T0.75x_G+0.05_Eslow,FALSE,0.75,0.75x,0.05,Gini +0.05,Slower improvement,0.015,0.6,1.5C,R10LATIN_AM,gap_GJ_pc,High-CMT,67,73.99073733033744
