model,scenario,Category,r10_region,year,deaths_pm25,deaths_o3,deaths_total,source
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10MIDDLE_EAST,2090,1177643,0,1177643,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10MIDDLE_EAST,2100,1328293,0,1328293,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10NORTH_AM,2010,101407,0,101407,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10NORTH_AM,2020,102000,0,102000,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10NORTH_AM,2030,72019,0,72019,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10NORTH_AM,2040,65977,0,65977,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10NORTH_AM,2050,67793,0,67793,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10NORTH_AM,2060,73050,0,73050,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10NORTH_AM,2070,82614,0,82614,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10NORTH_AM,2080,97765,0,97765,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10NORTH_AM,2090,106721,0,106721,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10NORTH_AM,2100,115740,0,115740,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10PAC_OECD,2010,82450,0,82450,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10PAC_OECD,2020,87590,0,87590,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10PAC_OECD,2030,89507,0,89507,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10PAC_OECD,2040,80364,0,80364,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10PAC_OECD,2050,71916,0,71916,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10PAC_OECD,2060,68522,0,68522,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10PAC_OECD,2070,67457,0,67457,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10PAC_OECD,2080,61125,0,61125,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10PAC_OECD,2090,60170,0,60170,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10PAC_OECD,2100,57278,0,57278,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REF_ECON,2010,233820,0,233820,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REF_ECON,2020,180126,0,180126,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REF_ECON,2030,154753,0,154753,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REF_ECON,2040,139519,0,139519,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REF_ECON,2050,150863,0,150863,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REF_ECON,2060,168935,0,168935,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REF_ECON,2070,193978,0,193978,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REF_ECON,2080,213828,0,213828,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REF_ECON,2090,233712,0,233712,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REF_ECON,2100,246894,0,246894,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REST_ASIA,2010,537579,0,537579,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REST_ASIA,2020,589448,0,589448,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REST_ASIA,2030,638403,0,638403,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REST_ASIA,2040,654014,0,654014,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REST_ASIA,2050,671596,0,671596,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REST_ASIA,2060,728951,0,728951,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REST_ASIA,2070,792442,0,792442,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REST_ASIA,2080,861760,0,861760,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REST_ASIA,2090,905455,0,905455,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,NA,R10REST_ASIA,2100,933735,0,933735,original engineered-target run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10AFRICA,2010,415239,0,415239,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10AFRICA,2020,462288,0,462288,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10AFRICA,2030,519001,0,519001,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10AFRICA,2040,607836,0,607836,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10AFRICA,2050,756681,0,756681,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10AFRICA,2060,919650,0,919650,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10AFRICA,2070,1090321,0,1090321,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10AFRICA,2080,1282126,0,1282126,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10AFRICA,2090,1487279,0,1487279,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10AFRICA,2100,1747963,0,1747963,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10CHINA+,2010,1668790,0,1668790,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10CHINA+,2020,1627940,0,1627940,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10CHINA+,2030,1469532,0,1469532,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10CHINA+,2040,1084091,0,1084091,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10CHINA+,2050,964872,0,964872,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10CHINA+,2060,823659,0,823659,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10CHINA+,2070,807291,0,807291,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10CHINA+,2080,808583,0,808583,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10CHINA+,2090,771482,0,771482,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10CHINA+,2100,705176,0,705176,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10EUROPE,2010,300928,0,300928,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10EUROPE,2020,281080,0,281080,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10EUROPE,2030,214185,0,214185,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10EUROPE,2040,175870,0,175870,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10EUROPE,2050,175351,0,175351,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10EUROPE,2060,179095,0,179095,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10EUROPE,2070,184366,0,184366,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10EUROPE,2080,190082,0,190082,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10EUROPE,2090,192848,0,192848,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10EUROPE,2100,196807,0,196807,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10INDIA+,2010,1272483,0,1272483,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10INDIA+,2020,1358881,0,1358881,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10INDIA+,2030,1765476,0,1765476,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10INDIA+,2040,1938607,0,1938607,original all-CDR gap-80 run
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,R10INDIA+,2050,1865596,0,1865596,original all-CDR gap-80 run
