database,Region,amb,family,Model,project,n_cdr,n_re,median_cdr_million_deaths,median_re_million_deaths,comparable,robust,direction_coded_difference_million_deaths,relative_effect_pct,favours,matched_unit
SCI-vetted,R10INDIA+,1.5C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,106.53725750000001,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,R10INDIA+,1.5C,IMAGE,IMAGE 3.2,SSP2021,4,1,149.97499499999998,120.266935,TRUE,FALSE,29.708059999999975,19.808675439529086,High-RE,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,R10INDIA+,1.5C,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,103.17561,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,R10INDIA+,1.5C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,95.86377999999999,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,R10INDIA+,1.5C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,88.522445,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,R10INDIA+,2C,GCAM,GCAM 5.3,NGFS Phase 2,0,1,NA,102.53671,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | NGFS Phase 2 | 2C
SCI-vetted,R10INDIA+,2C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,120.0061325,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10INDIA+,2C,IMAGE,IMAGE 3.0,ENGAGE,15,0,155.88667,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
SCI-vetted,R10INDIA+,2C,IMAGE,IMAGE 3.2,SSP2021,6,3,159.15184,148.93834,TRUE,TRUE,10.213499999999982,6.417456436570248,High-RE,IMAGE 3.2 | SSP2021 | 2C
SCI-vetted,R10INDIA+,2C,IMAGE,IMAGE 3.3,NAVIGATE,1,0,128.059895,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
SCI-vetted,R10INDIA+,2C,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,3,NA,99.45517,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10INDIA+,2C,POLES,POLES-JRC ENGAGE,ENGAGE,41,0,110.227135,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
SCI-vetted,R10INDIA+,2C,REMIND,REMIND 2.1,LeastTotalCost,0,1,NA,168.76587,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
SCI-vetted,R10INDIA+,2C,REMIND,REMIND 2.1,R2p1,0,1,NA,153.975585,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
SCI-vetted,R10INDIA+,2C,REMIND,REMIND-Buildings 2.0,BEG,0,1,NA,189.055975,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 2C
SCI-vetted,R10INDIA+,2C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,1,NA,151.93706,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
SCI-vetted,R10INDIA+,2C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,2,NA,149.21633250000002,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
SCI-vetted,R10INDIA+,2C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,2,NA,149.21633250000002,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
SCI-vetted,R10INDIA+,2C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,1,NA,151.828575,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
SCI-vetted,R10INDIA+,2C,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,116.3473775,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
SCI-vetted,R10INDIA+,2C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,2,NA,132.61791499999998,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
SCI-vetted,R10INDIA+,2C,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,102.02655,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,R10INDIA+,2C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,96.64531,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,R10INDIA+,2C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,96.08855,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,R10INDIA+,2C,WITCH,WITCH 5.0,ENGAGE,0,26,NA,91.301855,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,R10INDIA+,2C,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,94.2405125,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
SCI-vetted,R10LATIN_AM,1.5C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,15.4162475,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,R10LATIN_AM,1.5C,IMAGE,IMAGE 3.2,SSP2021,4,1,23.1917275,23.047795,TRUE,FALSE,0.14393249999999824,0.6206200034042235,High-RE,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,R10LATIN_AM,1.5C,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,13.18129,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,R10LATIN_AM,1.5C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,15.87274,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,R10LATIN_AM,1.5C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,16.270785,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,R10LATIN_AM,2C,GCAM,GCAM 5.3,NGFS Phase 2,0,1,NA,17.43474,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | NGFS Phase 2 | 2C
SCI-vetted,R10LATIN_AM,2C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,16.251995,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10LATIN_AM,2C,IMAGE,IMAGE 3.0,ENGAGE,15,0,22.053545,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
SCI-vetted,R10LATIN_AM,2C,IMAGE,IMAGE 3.2,SSP2021,6,3,23.545495,22.731065,TRUE,TRUE,0.814429999999998,3.4589631689628866,High-RE,IMAGE 3.2 | SSP2021 | 2C
SCI-vetted,R10LATIN_AM,2C,IMAGE,IMAGE 3.3,NAVIGATE,1,0,23.19729,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
SCI-vetted,R10LATIN_AM,2C,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,3,NA,14.510745,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10LATIN_AM,2C,POLES,POLES-JRC ENGAGE,ENGAGE,41,0,13.312265,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
SCI-vetted,R10LATIN_AM,2C,REMIND,REMIND 2.1,LeastTotalCost,0,1,NA,14.95092,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
SCI-vetted,R10LATIN_AM,2C,REMIND,REMIND 2.1,R2p1,0,1,NA,14.751425,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
SCI-vetted,R10LATIN_AM,2C,REMIND,REMIND-Buildings 2.0,BEG,0,1,NA,15.10363,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 2C
SCI-vetted,R10LATIN_AM,2C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,1,NA,15.463985,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
SCI-vetted,R10LATIN_AM,2C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,2,NA,15.383442500000001,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
SCI-vetted,R10LATIN_AM,2C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,2,NA,15.383442500000001,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
SCI-vetted,R10LATIN_AM,2C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,1,NA,14.748015,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
SCI-vetted,R10LATIN_AM,2C,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,15.118007500000001,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
SCI-vetted,R10LATIN_AM,2C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,2,NA,14.6292025,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
SCI-vetted,R10LATIN_AM,2C,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,14.892027500000001,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,R10LATIN_AM,2C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,15.853549999999998,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,R10LATIN_AM,2C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,16.462585,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,R10LATIN_AM,2C,WITCH,WITCH 5.0,ENGAGE,0,26,NA,15.39014,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,R10LATIN_AM,2C,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,15.293055,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
SCI-vetted,R10MIDDLE_EAST,1.5C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,44.868375,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,R10MIDDLE_EAST,1.5C,IMAGE,IMAGE 3.2,SSP2021,4,1,44.66684,44.21806,TRUE,FALSE,0.4487799999999993,1.0047274443412593,High-RE,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,R10MIDDLE_EAST,1.5C,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,42.87555,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,R10MIDDLE_EAST,1.5C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,46.572779999999995,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,R10MIDDLE_EAST,1.5C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,48.691835,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,R10MIDDLE_EAST,2C,GCAM,GCAM 5.3,NGFS Phase 2,0,1,NA,44.88778,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | NGFS Phase 2 | 2C
SCI-vetted,R10MIDDLE_EAST,2C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,45.843545000000006,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10MIDDLE_EAST,2C,IMAGE,IMAGE 3.0,ENGAGE,15,0,47.35514,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
SCI-vetted,R10MIDDLE_EAST,2C,IMAGE,IMAGE 3.2,SSP2021,6,3,45.2783675,44.12581,TRUE,TRUE,1.1525575000000003,2.545492613001121,High-RE,IMAGE 3.2 | SSP2021 | 2C
SCI-vetted,R10MIDDLE_EAST,2C,IMAGE,IMAGE 3.3,NAVIGATE,1,0,45.475005,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
SCI-vetted,R10MIDDLE_EAST,2C,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,3,NA,58.319075,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10MIDDLE_EAST,2C,POLES,POLES-JRC ENGAGE,ENGAGE,41,0,43.35673,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
SCI-vetted,R10MIDDLE_EAST,2C,REMIND,REMIND 2.1,LeastTotalCost,0,1,NA,46.922455,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
SCI-vetted,R10MIDDLE_EAST,2C,REMIND,REMIND 2.1,R2p1,0,1,NA,47.004355,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
SCI-vetted,R10MIDDLE_EAST,2C,REMIND,REMIND-Buildings 2.0,BEG,0,1,NA,47.09328,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 2C
SCI-vetted,R10MIDDLE_EAST,2C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,1,NA,47.01592,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
SCI-vetted,R10MIDDLE_EAST,2C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,2,NA,46.8276625,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
SCI-vetted,R10MIDDLE_EAST,2C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,2,NA,46.8276625,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
SCI-vetted,R10MIDDLE_EAST,2C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,1,NA,46.991675,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
SCI-vetted,R10MIDDLE_EAST,2C,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,46.2404825,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
SCI-vetted,R10MIDDLE_EAST,2C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,2,NA,46.70612,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
SCI-vetted,R10MIDDLE_EAST,2C,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,47.01195,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,R10MIDDLE_EAST,2C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,46.6066025,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,R10MIDDLE_EAST,2C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,51.31064,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,R10MIDDLE_EAST,2C,WITCH,WITCH 5.0,ENGAGE,0,26,NA,68.45351,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,R10MIDDLE_EAST,2C,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,67.5554025,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
SCI-vetted,R10NORTH_AM,1.5C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,11.83575,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,IMAGE,IMAGE 3.2,SSP2021,4,1,10.097985,9.933115,TRUE,FALSE,0.16486999999999874,1.632701969749398,High-RE,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,6.46388,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,8.924015,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,9.93086,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,R10NORTH_AM,2C,GCAM,GCAM 5.3,NGFS Phase 2,0,1,NA,13.212285,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | NGFS Phase 2 | 2C
SCI-vetted,R10NORTH_AM,2C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,12.279785,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10NORTH_AM,2C,IMAGE,IMAGE 3.0,ENGAGE,15,0,10.682605,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,IMAGE,IMAGE 3.2,SSP2021,6,3,11.1214425,9.850935,TRUE,TRUE,1.2705075000000008,11.423945230126405,High-RE,IMAGE 3.2 | SSP2021 | 2C
SCI-vetted,R10NORTH_AM,2C,IMAGE,IMAGE 3.3,NAVIGATE,1,0,11.93647,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
SCI-vetted,R10NORTH_AM,2C,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,3,NA,9.335245,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10NORTH_AM,2C,POLES,POLES-JRC ENGAGE,ENGAGE,41,0,6.56489,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,REMIND,REMIND 2.1,LeastTotalCost,0,1,NA,8.32048,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
SCI-vetted,R10NORTH_AM,2C,REMIND,REMIND 2.1,R2p1,0,1,NA,8.26623,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
SCI-vetted,R10NORTH_AM,2C,REMIND,REMIND-Buildings 2.0,BEG,0,1,NA,8.35836,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 2C
SCI-vetted,R10NORTH_AM,2C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,1,NA,12.18197,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
SCI-vetted,R10NORTH_AM,2C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,2,NA,11.6960975,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
SCI-vetted,R10NORTH_AM,2C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,2,NA,11.6960975,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
SCI-vetted,R10NORTH_AM,2C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,1,NA,8.25964,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,8.495095,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
SCI-vetted,R10NORTH_AM,2C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,2,NA,8.14423,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
SCI-vetted,R10NORTH_AM,2C,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,8.089405,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,R10NORTH_AM,2C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,8.930174999999998,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,R10NORTH_AM,2C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,10.356625,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,R10NORTH_AM,2C,WITCH,WITCH 5.0,ENGAGE,0,26,NA,10.5959275,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,10.621772499999999,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
SCI-vetted,R10PAC_OECD,1.5C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,5.8525,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,R10PAC_OECD,1.5C,IMAGE,IMAGE 3.2,SSP2021,4,1,6.0128725,5.882715,TRUE,FALSE,0.13015750000000015,2.164647595637528,High-RE,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,R10PAC_OECD,1.5C,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,4.32122,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,R10PAC_OECD,1.5C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,3.626335,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,R10PAC_OECD,1.5C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,3.74688,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,R10PAC_OECD,2C,GCAM,GCAM 5.3,NGFS Phase 2,0,1,NA,7.121735,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | NGFS Phase 2 | 2C
SCI-vetted,R10PAC_OECD,2C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,5.8162400000000005,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10PAC_OECD,2C,IMAGE,IMAGE 3.0,ENGAGE,15,0,6.180705,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
SCI-vetted,R10PAC_OECD,2C,IMAGE,IMAGE 3.2,SSP2021,6,3,6.195209999999999,5.969735,TRUE,TRUE,0.22547499999999943,3.6395053597860194,High-RE,IMAGE 3.2 | SSP2021 | 2C
SCI-vetted,R10PAC_OECD,2C,IMAGE,IMAGE 3.3,NAVIGATE,1,0,5.741105,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
SCI-vetted,R10PAC_OECD,2C,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,3,NA,6.299755,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10PAC_OECD,2C,POLES,POLES-JRC ENGAGE,ENGAGE,41,0,4.42293,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
SCI-vetted,R10PAC_OECD,2C,REMIND,REMIND 2.1,LeastTotalCost,0,1,NA,3.692955,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
SCI-vetted,R10PAC_OECD,2C,REMIND,REMIND 2.1,R2p1,0,1,NA,3.687275,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
SCI-vetted,R10PAC_OECD,2C,REMIND,REMIND-Buildings 2.0,BEG,0,1,NA,3.721265,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 2C
SCI-vetted,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,1,NA,3.742125,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
SCI-vetted,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,2,NA,3.7280225,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
SCI-vetted,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,2,NA,3.7280225,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
SCI-vetted,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,1,NA,3.687275,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
SCI-vetted,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,3.60193,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
