"Model_Group","Model","Scenario","ModelGroup_Scenario","Region","Category","Variable","Total_Value","proxy"
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10LATIN_AM","C4","Land-based CDR",5904.34176096386,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10LATIN_AM","C4","Renewable Capacity",40195.5217238716,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10LATIN_AM","C4","Total CDR",7058.26711288383,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10MIDDLE_EAST","C4","Fossil CCS",0.00871895189506344,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10MIDDLE_EAST","C4","Land-based CDR",62.4799931185588,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10MIDDLE_EAST","C4","Renewable Capacity",18782.9381118873,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10MIDDLE_EAST","C4","Total CDR",62.4887120704539,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10NORTH_AM","C4","Fossil CCS",6178.84222098446,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10NORTH_AM","C4","Land-based CDR",8137.65839950573,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10NORTH_AM","C4","Renewable Capacity",95825.9684415691,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10NORTH_AM","C4","Total CDR",14316.5006204902,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10PAC_OECD","C4","Fossil CCS",750.426489010124,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10PAC_OECD","C4","Land-based CDR",77.5705244375402,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10PAC_OECD","C4","Renewable Capacity",24403.7363833908,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10PAC_OECD","C4","Total CDR",827.997013447664,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10REF_ECON","C4","Fossil CCS",591.316154421913,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10REF_ECON","C4","Land-based CDR",194.595535675795,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10REF_ECON","C4","Renewable Capacity",13056.2729561203,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10REF_ECON","C4","Total CDR",785.911690097707,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10REST_ASIA","C4","Fossil CCS",2626.3594765056,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10REST_ASIA","C4","Land-based CDR",7229.17168196418,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10REST_ASIA","C4","Renewable Capacity",21619.0671566635,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","COMPASS_ENGAGE-INDCi2030-3000","R10REST_ASIA","C4","Total CDR",9855.53115846978,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10AFRICA","C4","Fossil CCS",2393.885,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10AFRICA","C4","Land-based CDR",2477.62370592839,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10AFRICA","C4","Renewable Capacity",28809.025,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10AFRICA","C4","Total CDR",4871.50870592839,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10CHINA+","C4","Land-based CDR",2919.45603372497,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10CHINA+","C4","Renewable Capacity",141031.035,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10CHINA+","C4","Total CDR",2919.45603372497,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10EUROPE","C4","Fossil CCS",1176.7,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10EUROPE","C4","Land-based CDR",6823.27098036504,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10EUROPE","C4","Renewable Capacity",52178.095,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10EUROPE","C4","Total CDR",7999.97098036504,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10INDIA+","C4","Fossil CCS",2422,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10INDIA+","C4","Land-based CDR",7310.72003579858,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10INDIA+","C4","Renewable Capacity",53663.45,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10INDIA+","C4","Total CDR",9732.72003579858,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10LATIN_AM","C4","Fossil CCS",1160.515,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10LATIN_AM","C4","Land-based CDR",5904.34198436016,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10LATIN_AM","C4","Renewable Capacity",40106.64,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10LATIN_AM","C4","Total CDR",7064.85698436016,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10MIDDLE_EAST","C4","Land-based CDR",62.48002467481,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10MIDDLE_EAST","C4","Renewable Capacity",18786.255,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10MIDDLE_EAST","C4","Total CDR",62.48002467481,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10NORTH_AM","C4","Fossil CCS",6178.8,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10NORTH_AM","C4","Land-based CDR",8137.65845755665,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10NORTH_AM","C4","Renewable Capacity",95817.865,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10NORTH_AM","C4","Total CDR",14316.4584575566,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10PAC_OECD","C4","Fossil CCS",753.8,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10PAC_OECD","C4","Land-based CDR",77.5705875217302,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10PAC_OECD","C4","Renewable Capacity",24459.85,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10PAC_OECD","C4","Total CDR",831.37058752173,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10REF_ECON","C4","Fossil CCS",591.4,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10REF_ECON","C4","Land-based CDR",194.595567297802,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10REF_ECON","C4","Renewable Capacity",12961.09,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10REF_ECON","C4","Total CDR",785.995567297802,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10REST_ASIA","C4","Fossil CCS",2626.4,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10REST_ASIA","C4","Land-based CDR",7229.17174470573,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10REST_ASIA","C4","Renewable Capacity",21670.08,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","COMPASS_ENGAGE-INDCi2030-3000f","R10REST_ASIA","C4","Total CDR",9855.57174470573,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10AFRICA","C3","Fossil CCS",23431.9134345765,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10AFRICA","C3","Land-based CDR",12908.2497645662,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10AFRICA","C3","Renewable Capacity",56536.7750993012,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10AFRICA","C3","Total CDR",36340.1631991427,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10CHINA+","C3","Fossil CCS",107417.461741565,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10CHINA+","C3","Land-based CDR",11362.882531713,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10CHINA+","C3","Renewable Capacity",199146.719534357,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10CHINA+","C3","Total CDR",118780.344273278,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10EUROPE","C3","Fossil CCS",26997.4464339664,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10EUROPE","C3","Land-based CDR",20664.7609835816,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10EUROPE","C3","Renewable Capacity",83010.9062490885,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10EUROPE","C3","Total CDR",47662.207417548,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10INDIA+","C3","Fossil CCS",61308.1096492447,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10INDIA+","C3","Land-based CDR",30840.3238452317,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10INDIA+","C3","Renewable Capacity",69857.080285665,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10INDIA+","C3","Total CDR",92148.4334944765,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10LATIN_AM","C3","Fossil CCS",22278.4404489905,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10LATIN_AM","C3","Land-based CDR",27505.1525126629,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10LATIN_AM","C3","Renewable Capacity",56068.0385531038,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10LATIN_AM","C3","Total CDR",49783.5929616534,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10MIDDLE_EAST","C3","Fossil CCS",47802.9630221871,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10MIDDLE_EAST","C3","Land-based CDR",325.497529766098,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10MIDDLE_EAST","C3","Renewable Capacity",28461.7510858319,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10MIDDLE_EAST","C3","Total CDR",48128.4605519532,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10NORTH_AM","C3","Fossil CCS",38476.2693689967,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10NORTH_AM","C3","Land-based CDR",24059.8739682503,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10NORTH_AM","C3","Renewable Capacity",114708.707805479,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10NORTH_AM","C3","Total CDR",62536.1433372471,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10PAC_OECD","C3","Fossil CCS",10731.9607841948,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10PAC_OECD","C3","Land-based CDR",404.145097177155,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10PAC_OECD","C3","Renewable Capacity",32783.99294477,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10PAC_OECD","C3","Total CDR",11136.105881372,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10REF_ECON","C3","Fossil CCS",45092.8170723758,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10REF_ECON","C3","Land-based CDR",1013.83357347528,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10REF_ECON","C3","Renewable Capacity",20503.1358695036,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10REF_ECON","C3","Total CDR",46106.6506458511,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10REST_ASIA","C3","Fossil CCS",33670.5885886919,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10REST_ASIA","C3","Land-based CDR",30415.4525536338,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10REST_ASIA","C3","Renewable Capacity",40819.9794472872,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900","COMPASS_ENGAGE-INDCi2030-900","R10REST_ASIA","C3","Total CDR",64086.0411423257,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10AFRICA","C3","Fossil CCS",21326.2921305117,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10AFRICA","C3","Land-based CDR",12838.2797877238,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10AFRICA","C3","Renewable Capacity",59408.1597120223,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10AFRICA","C3","Total CDR",34164.5719182354,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10CHINA+","C3","Fossil CCS",104939.501500082,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10CHINA+","C3","Land-based CDR",11209.6525329176,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10CHINA+","C3","Renewable Capacity",196547.739391465,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10CHINA+","C3","Total CDR",116149.154033,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10EUROPE","C3","Fossil CCS",28791.4945252078,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10EUROPE","C3","Land-based CDR",20358.2409871467,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10EUROPE","C3","Renewable Capacity",80354.5251472299,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10EUROPE","C3","Total CDR",49149.7355123545,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10INDIA+","C3","Fossil CCS",74276.4494716159,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10INDIA+","C3","Land-based CDR",30670.9438494873,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10INDIA+","C3","Renewable Capacity",72451.0202670507,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10INDIA+","C3","Total CDR",104947.393321103,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10LATIN_AM","C3","Fossil CCS",20333.6846861603,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10LATIN_AM","C3","Land-based CDR",27339.392525504,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10LATIN_AM","C3","Renewable Capacity",57708.2573583307,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10LATIN_AM","C3","Total CDR",47673.0772116643,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10MIDDLE_EAST","C3","Fossil CCS",42874.3027941034,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10MIDDLE_EAST","C3","Land-based CDR",323.73753192249,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10MIDDLE_EAST","C3","Renewable Capacity",28461.7502348285,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10MIDDLE_EAST","C3","Total CDR",43198.0403260259,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10NORTH_AM","C3","Fossil CCS",41331.4927471364,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10NORTH_AM","C3","Land-based CDR",23676.0039717008,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10NORTH_AM","C3","Renewable Capacity",113090.811129741,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10NORTH_AM","C3","Total CDR",65007.4967188372,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10PAC_OECD","C3","Fossil CCS",9289.10311934884,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10PAC_OECD","C3","Land-based CDR",401.955101801872,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10PAC_OECD","C3","Renewable Capacity",32261.0623537426,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10PAC_OECD","C3","Total CDR",9691.05822115071,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10REF_ECON","C3","Fossil CCS",42276.1181314897,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10REF_ECON","C3","Land-based CDR",1008.33357458454,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10REF_ECON","C3","Renewable Capacity",21325.341271352,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10REF_ECON","C3","Total CDR",43284.4517060742,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10REST_ASIA","C3","Fossil CCS",35126.0967164386,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10REST_ASIA","C3","Land-based CDR",30248.3725568204,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10REST_ASIA","C3","Renewable Capacity",39505.8160581471,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","COMPASS_ENGAGE-INDCi2030-900f","R10REST_ASIA","C3","Total CDR",65374.469273259,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2100","COMPASS_ENGAGE-INDCi2100","R10AFRICA","C4","Fossil CCS",5.67628129076968,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2100","COMPASS_ENGAGE-INDCi2100","R10AFRICA","C4","Land-based CDR",0.0184284951416977,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2100","COMPASS_ENGAGE-INDCi2100","R10AFRICA","C4","Renewable Capacity",6188.25825872156,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2100","COMPASS_ENGAGE-INDCi2100","R10AFRICA","C4","Total CDR",5.69470978591138,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2100","COMPASS_ENGAGE-INDCi2100","R10CHINA+","C4","Fossil CCS",0.265738526451951,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2100","COMPASS_ENGAGE-INDCi2100","R10CHINA+","C4","Land-based CDR",0.00156557712473507,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2100","COMPASS_ENGAGE-INDCi2100","R10CHINA+","C4","Renewable Capacity",83916.5107892553,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2100","COMPASS_ENGAGE-INDCi2100","R10CHINA+","C4","Total CDR",0.267304103576686,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2100","COMPASS_ENGAGE-INDCi2100","R10EUROPE","C4","Fossil CCS",574.22348132234,FALSE
"COMPASS","TIAM-ECN 1.1","ENGAGE-INDCi2100","COMPASS_ENGAGE-INDCi2100","R10EUROPE","C4","Land-based CDR",949.443040846848,FALSE
