"Model","Scenario","Category","Ambition","total_cdr","total_re","Pathway_overlap","Pathway_excl","high_cdr_only","high_re_only","approach","vetting","ambition_method","threshold_label","top_frac"
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1800","C3","2C (Medium-Ambition)",922137.754920458,1582234.70761698,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1800f","C3","2C (Medium-Ambition)",922137.754920458,1582234.70761698,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-2000","C3","2C (Medium-Ambition)",932832.589064991,1556251.08778393,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-2000f","C3","2C (Medium-Ambition)",932832.589064991,1556251.08778393,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-2500","C4","2C (Medium-Ambition)",779760.659486955,1422854.92722278,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-2500f","C4","2C (Medium-Ambition)",779760.659486955,1422854.92722278,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-3000","C4","2C (Medium-Ambition)",472826.223228202,1287193.58371991,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-3000f","C4","2C (Medium-Ambition)",472826.223228202,1287193.58371991,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-300f","C2","1.5C (High-Ambition)",1560853.36464833,1909799.1487838,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-400f","C2","1.5C (High-Ambition)",1401627.45364121,1853898.79823786,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-500f","C3","2C (Medium-Ambition)",1226105.38006958,1785874.26344072,"Both High",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-600f","C3","2C (Medium-Ambition)",1078418.14568481,1732832.34359252,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-600f-COV","C3","2C (Medium-Ambition)",876790.289300927,1575517.31320896,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-600f-COV-NDCp","C3","2C (Medium-Ambition)",849984.209916411,1578836.43946912,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-600f-NDCp","C3","2C (Medium-Ambition)",1103166.25871548,1779232.30113087,"Both High",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-700f","C3","2C (Medium-Ambition)",903774.134490473,1679942.61636102,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-800f","C4","2C (Medium-Ambition)",779776.025204753,1656702.75883412,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900","C3","2C (Medium-Ambition)",1297869.67988539,1976495.03107655,"Both High",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","2C (Medium-Ambition)",736226.273590272,1625939.68605929,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2100","C4","2C (Medium-Ambition)",512594.424462455,1313036.37287302,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2100-COV","C4","2C (Medium-Ambition)",506747.250256102,1209022.9944362,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2100-COV-NDCp","C4","2C (Medium-Ambition)",600404.352383313,1259654.96383082,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2100-NDCp","C4","2C (Medium-Ambition)",590205.451950537,1370859.96461485,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","2C (Medium-Ambition)",860051.697422481,1656006.4899939,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f-COV","C4","2C (Medium-Ambition)",817345.436816958,1495435.99523031,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","C4","2C (Medium-Ambition)",876677.628022661,1622616.78378066,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1400","C3","2C (Medium-Ambition)",947385.233691637,1634729.54681125,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1400f","C3","2C (Medium-Ambition)",948357.713603659,1630185.44754353,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1600","C3","2C (Medium-Ambition)",941534.358090782,1594541.51734605,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1600f","C3","2C (Medium-Ambition)",943685.777991617,1595940.80834922,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1800","C3","2C (Medium-Ambition)",973395.498099727,1566497.71804055,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1800f","C3","2C (Medium-Ambition)",973395.498099727,1566497.71804055,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-2000","C3","2C (Medium-Ambition)",982076.722726187,1524402.67749902,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-2000f","C3","2C (Medium-Ambition)",982076.722726187,1524402.67749902,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-2500","C4","2C (Medium-Ambition)",813547.679643137,1398887.74451714,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-2500f","C4","2C (Medium-Ambition)",813547.679643137,1398887.74451714,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-3000","C4","2C (Medium-Ambition)",439455.212269675,1275331.66313931,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-3000f","C4","2C (Medium-Ambition)",439455.212269675,1275331.66313931,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2020-900f","C4","2C (Medium-Ambition)",829027.381193568,1678849.2088392,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2100","C4","2C (Medium-Ambition)",341824.195539118,1214793.68324136,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-NPi2100-COV","C4","2C (Medium-Ambition)",341406.18650294,1109686.97949646,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND 2.1","ECEMF-DIAG-NPi","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"C","full","ar6","top_33pct",0.333333333333333
"REMIND 3.5","Rescuing-1.5°C-Highest-Possible-Ambition","C4","2C (Medium-Ambition)",920235.1889679,6241631.4926337,"Both High",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","CD-LINKS-No-Policy","C4","2C (Medium-Ambition)",1783.4374,2773994.73045,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","COMMIT-Baseline","C4","2C (Medium-Ambition)",1812.72515,2668248.0555,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","COMMIT-Current-Policies","C4","2C (Medium-Ambition)",33726.54985,2713307.73595,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","EMF33-medium-2°C-cost100","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","EMF33-medium-2°C-full","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","EMF33-medium-2°C-limbio","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","EMF33-medium-2°C-nofuel","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","EMF33-tax-hi-full","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","EMF33-tax-hi-none","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","EMF33-tax-lo-full","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","EMF33-tax-lo-none","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","PEP-NPi","C4","2C (Medium-Ambition)",33726.54985,2713307.73595,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","PEP-NoPolicy","C4","2C (Medium-Ambition)",1812.72515,2668248.0555,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","SMP-Reference-Default","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 1.7-3.0","SMP-Reference-Sustainable","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","ENGAGE-NoPolicy","C4","2C (Medium-Ambition)",5961.6242,2262176.39415,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Current Policies","C4","2C (Medium-Ambition)",6647.2754,1552100.76295,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Delayed Transition","C3","2C (Medium-Ambition)",182463.6916,2516049.7144,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Nationally Determined Contributions (NDCs)","C3","2C (Medium-Ambition)",131680.45455,1997293.80445,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.3","DeepElectrification-SSP2-Baseline","C4","2C (Medium-Ambition)",34499.76215,1801779.85165,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.3","DeepElectrification-SSP2-NPi","C4","2C (Medium-Ambition)",359253.23625,1846751.32765,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2-4.6","SHAPE-SSP2-NPi","C4","2C (Medium-Ambition)",303333.6215,3124627.49885,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2-4.6","SHAPE-SSP2-NPi [with Climate Change Impacts]","C4","2C (Medium-Ambition)",301668.876,3111006.47945,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-1150","C4","2C (Medium-Ambition)",144025.28798535,3984178.71776075,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-1150-with-OAE","C4","2C (Medium-Ambition)",119695.68348485,4156912.1036843,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500","C2","1.5C (High-Ambition)",337407.7551985,3939775.9237146,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","C2","1.5C (High-Ambition)",285000.6597766,4250458.8591347,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","C3","2C (Medium-Ambition)",88711.5289226,4241488.12267855,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","C3","2C (Medium-Ambition)",90018.74695205,4239161.18393145,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.3-4.8","NGFS Phase 5-Below 2°C","C3","2C (Medium-Ambition)",142386.8486208,3099997.84496065,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.3-4.8","NGFS Phase 5-Current Policies","C4","2C (Medium-Ambition)",25518.9924592,2402907.75715255,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.3-4.8","NGFS Phase 5-Delayed Transition","C3","2C (Medium-Ambition)",116874.69426265,3217436.56533475,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.3-4.8","NGFS Phase 5-Fragmented World","C3","2C (Medium-Ambition)",66029.20389785,2626709.22237665,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.3-4.8","NGFS Phase 5-Low Demand","C2","1.5C (High-Ambition)",96891.12694455,2075888.37284735,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.3-4.8","NGFS Phase 5-Nationally Determined Contributions (NDCs)","C3","2C (Medium-Ambition)",115525.37677825,2848022.9568161,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.3-4.8","NGFS Phase 5-Net-Zero 2050","C2","1.5C (High-Ambition)",143765.55833355,3378286.77547635,"High-RE only","High-RE",FALSE,TRUE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1000","C3","2C (Medium-Ambition)",556416.895530341,690923.935989028,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1000-COV","C3","2C (Medium-Ambition)",581387.992322646,709203.891892007,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1000-NDCp","C3","2C (Medium-Ambition)",556807.769559643,693575.358128332,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1000f","C3","2C (Medium-Ambition)",557097.031004365,691609.277594632,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1000f-COV","C3","2C (Medium-Ambition)",552047.376414727,685263.487098521,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1000f-NDCp","C3","2C (Medium-Ambition)",556379.739566192,705941.26827766,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1200","C3","2C (Medium-Ambition)",522676.052688374,672007.439980189,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1200f","C3","2C (Medium-Ambition)",537206.882520424,682626.911987166,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1400","C4","2C (Medium-Ambition)",473222.736226781,647878.474377193,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1400f","C4","2C (Medium-Ambition)",481616.468136574,655266.675511948,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1600","C4","2C (Medium-Ambition)",447807.127877589,640939.919523664,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1600f","C3","2C (Medium-Ambition)",450073.574466195,644875.997478831,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-2000","C3","2C (Medium-Ambition)",369543.887195233,604080.419454955,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-2000f","C3","2C (Medium-Ambition)",369543.866662719,606133.147127771,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-2500","C3","2C (Medium-Ambition)",207063.068663247,564175.723200626,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-2500f","C3","2C (Medium-Ambition)",207009.750105672,563098.180483293,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","C4","2C (Medium-Ambition)",58399.9079295208,489057.258589408,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","C4","2C (Medium-Ambition)",58440.3891219339,489483.385,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-900","C3","2C (Medium-Ambition)",576708.142904848,701897.086874387,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","C3","2C (Medium-Ambition)",578639.448241704,701114.48292391,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2100","C4","2C (Medium-Ambition)",15020.6086176742,329059.890662639,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2100-COV","C4","2C (Medium-Ambition)",14662.6780259437,326270.305,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2100-NDCp","C4","2C (Medium-Ambition)",17701.3693693994,334146.447839702,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1000","C3","2C (Medium-Ambition)",540002.915823995,691112.592569936,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1000-COV","C3","2C (Medium-Ambition)",530058.15055634,680169.45956664,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1000f","C3","2C (Medium-Ambition)",547716.548595891,687261.909700951,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1000f-COV","C3","2C (Medium-Ambition)",543547.022634253,675367.726076554,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1200","C3","2C (Medium-Ambition)",515348.628013483,664153.527146803,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1200f","C3","2C (Medium-Ambition)",525085.448336667,671168.708015093,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1400","C4","2C (Medium-Ambition)",461136.11058913,646703.763247482,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1400f","C4","2C (Medium-Ambition)",472385.636870008,647691.435948122,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1600","C4","2C (Medium-Ambition)",452172.258843537,620749.757194719,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1600f","C3","2C (Medium-Ambition)",456970.395902741,621701.728163752,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-2000","C3","2C (Medium-Ambition)",365631.763604967,600642.93903774,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-2000f","C3","2C (Medium-Ambition)",367647.358648225,604934.943689303,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-2500","C3","2C (Medium-Ambition)",214006.497796581,547041.580276953,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-2500f","C3","2C (Medium-Ambition)",214008.218369216,545996.172754981,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-3000","C4","2C (Medium-Ambition)",45035.2280709856,473591.259166842,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-3000f","C4","2C (Medium-Ambition)",45037.7869570158,474317.474511004,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-800","C3","2C (Medium-Ambition)",575248.455684609,717322.94,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-800f","C3","2C (Medium-Ambition)",580457.503094233,709301.9,"High-CMT only","High-CMT",TRUE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-900","C3","2C (Medium-Ambition)",556648.956451054,698422.511455936,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-900f","C3","2C (Medium-Ambition)",552920.126190524,702002.814493307,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2100","C4","2C (Medium-Ambition)",205.52538175354,312427.097163971,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2100-COV","C4","2C (Medium-Ambition)",264.568835708227,311473.198271103,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"WITCH 5.0","COMMIT-Baseline","C4","2C (Medium-Ambition)",140805.039876654,1241626.08280612,"Low (both)",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"WITCH 5.0","ENGAGE-INDCi2030-1000","C3","2C (Medium-Ambition)",592144.710582481,1931299.68908206,"Both High",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"WITCH 5.0","ENGAGE-INDCi2030-1000-NDCp","C3","2C (Medium-Ambition)",579066.574757262,1938834.94732775,"Both High",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"WITCH 5.0","ENGAGE-INDCi2030-1000f","C3","2C (Medium-Ambition)",600972.863886615,1946406.25275075,"Both High",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
"WITCH 5.0","ENGAGE-INDCi2030-1000f-NDCp","C3","2C (Medium-Ambition)",591972.744481883,1944223.91161705,"Both High",NA,FALSE,FALSE,"C","full","ar6","top_33pct",0.333333333333333
