"Model","Scenario","Category","Ambition","total_cdr","total_re","Pathway_overlap","Pathway_excl","high_cdr_only","high_re_only","approach","vetting","ambition_method","threshold_label","top_frac"
"REMIND-MAgPIE 2.1-4.2","ENGAGE-NPi2020-600","C1","1.5C (High-Ambition)",65941.7051,4099810.5677,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","ENGAGE-NPi2020-600-COV","C1","1.5C (High-Ambition)",74385.04445,3335635.3544,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","ENGAGE-NPi2020-600f","C2","1.5C (High-Ambition)",47733.88965,4337471.0516,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","ENGAGE-NPi2020-600f-COV","C1","1.5C (High-Ambition)",63814.30965,3462890.8636,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","ENGAGE-NPi2020-700","C3","2C (Medium-Ambition)",65916.9245,4043209.69225,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","ENGAGE-NPi2020-700f","C3","2C (Medium-Ambition)",57870.28495,4161810.83735,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","ENGAGE-NPi2020-800","C3","2C (Medium-Ambition)",63047.8804,3985746.82425,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","ENGAGE-NPi2020-800f","C3","2C (Medium-Ambition)",61104.7663,4025886.15845,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","ENGAGE-NPi2020-900","C3","2C (Medium-Ambition)",63478.9237,3896829.923,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","ENGAGE-NPi2020-900f","C3","2C (Medium-Ambition)",63489.38635,3897583.0498,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","ENGAGE-NPi2100","C4","2C (Medium-Ambition)",5961.6242,2353505.9292,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","ENGAGE-NPi2100-COV","C4","2C (Medium-Ambition)",5961.6242,2091151.54155,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","ENGAGE-NoPolicy","C4","2C (Medium-Ambition)",5961.6242,2262176.39415,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Below 2°C","C3","2C (Medium-Ambition)",191363.56995,2201660.13765,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Below 2°C [IPD 95th]","C3","2C (Medium-Ambition)",55298.1721,2096024.13485,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Below 2°C [IPD Median]","C3","2C (Medium-Ambition)",54672.3098,2136687.1352,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Current Policies","C4","2C (Medium-Ambition)",6647.2754,1552100.76295,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Delayed Transition","C3","2C (Medium-Ambition)",182463.6916,2516049.7144,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Divergent Net Zero Policies","C1","1.5C (High-Ambition)",160888.7994,2407730.45715,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Nationally Determined Contributions (NDCs)","C3","2C (Medium-Ambition)",131680.45455,1997293.80445,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Net-Zero 2050","C1","1.5C (High-Ambition)",210928.98655,2329381.8709,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Net-Zero 2050 [IPD 95th]","C1","1.5C (High-Ambition)",57253.35325,2231404.241,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Net-Zero 2050 [IPD Median]","C1","1.5C (High-Ambition)",58127.37375,2279449.3256,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","SusDev-SDP-1000","C1","1.5C (High-Ambition)",149816.87955,2257649.67165,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","SusDev-SDP-NPi","C3","2C (Medium-Ambition)",5739.4198,1438777.87765,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","SusDev-SSP1-900","C1","1.5C (High-Ambition)",144684.43205,2726898.189,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","SusDev-SSP1-NDC","C3","2C (Medium-Ambition)",86212.6657,2030728.5437,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","SusDev-SSP1-NPi","C3","2C (Medium-Ambition)",5737.8915,1566809.842,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","SusDev-SSP2-900","C1","1.5C (High-Ambition)",193433.84625,3994265.7375,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","SusDev-SSP2-NDC","C3","2C (Medium-Ambition)",186669.6934,3107649.44165,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.2","SusDev-SSP2-NPi","C4","2C (Medium-Ambition)",9167.75685,2347706.9568,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.3","DeepElectrification-SSP2-Baseline","C4","2C (Medium-Ambition)",34499.76215,1801779.85165,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.3","DeepElectrification-SSP2-Default-1100","C2","1.5C (High-Ambition)",159731.6193,2527521.07935,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.3","DeepElectrification-SSP2-Default-1300","C3","2C (Medium-Ambition)",172998.1851,2476820.4596,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.3","DeepElectrification-SSP2-Default-900","C1","1.5C (High-Ambition)",164640.7454,2627437.18625,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.3","DeepElectrification-SSP2-HighRenewables-1100","C3","2C (Medium-Ambition)",104148.63475,4112955.8236,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.3","DeepElectrification-SSP2-HighRenewables-1300","C3","2C (Medium-Ambition)",133646.25975,3923671.97765,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.3","DeepElectrification-SSP2-HighRenewables-900","C1","1.5C (High-Ambition)",374306.80675,4335725.46135,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 2.1-4.3","DeepElectrification-SSP2-NPi","C4","2C (Medium-Ambition)",359253.23625,1846751.32765,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2-4.6","SHAPE-SDP-EI-1.5°C","C1","1.5C (High-Ambition)",678090.68835,3189040.5392,"Both High",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2-4.6","SHAPE-SDP-EI-1.5°C [with Climate Change Impacts]","C1","1.5C (High-Ambition)",680931.3118,3189093.79755,"Both High",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2-4.6","SHAPE-SDP-MC-1.5°C","C1","1.5C (High-Ambition)",378448.6425,2011626.8194,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2-4.6","SHAPE-SDP-MC-1.5°C [with Climate Change Impacts]","C1","1.5C (High-Ambition)",387840.1042,2004473.9234,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2-4.6","SHAPE-SDP-RC-1.5°C","C1","1.5C (High-Ambition)",264402.4053,1954705.02735,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2-4.6","SHAPE-SDP-RC-1.5°C [with Climate Change Impacts]","C1","1.5C (High-Ambition)",265412.04235,1954887.3165,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2-4.6","SHAPE-SSP1-1.5°C","C1","1.5C (High-Ambition)",505239.7506,2385061.44525,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2-4.6","SHAPE-SSP1-NPi","C3","2C (Medium-Ambition)",235347.6927,1864682.121,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2-4.6","SHAPE-SSP2-1.5°C","C2","1.5C (High-Ambition)",730235.15895,3685143.7056,"Both High",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2-4.6","SHAPE-SSP2-1.5°C [with Climate Change Impacts]","C2","1.5C (High-Ambition)",730738.32575,3727990.7922,"Both High",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2-4.6","SHAPE-SSP2-NPi","C4","2C (Medium-Ambition)",303333.6215,3124627.49885,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2-4.6","SHAPE-SSP2-NPi [with Climate Change Impacts]","C4","2C (Medium-Ambition)",301668.876,3111006.47945,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-1150","C4","2C (Medium-Ambition)",144025.28798535,3984178.71776075,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-1150-with-OAE","C4","2C (Medium-Ambition)",119695.68348485,4156912.1036843,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500","C2","1.5C (High-Ambition)",337407.7551985,3939775.9237146,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","C2","1.5C (High-Ambition)",285000.6597766,4250458.8591347,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","C3","2C (Medium-Ambition)",88711.5289226,4241488.12267855,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","C3","2C (Medium-Ambition)",90018.74695205,4239161.18393145,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-500","C2","1.5C (High-Ambition)",137281.7983757,3914336.7216216,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-500-with-OAE","C3","2C (Medium-Ambition)",130560.8475318,3924521.43202415,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.3-4.8","NGFS Phase 5-Below 2°C","C3","2C (Medium-Ambition)",142386.8486208,3099997.84496065,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.3-4.8","NGFS Phase 5-Current Policies","C4","2C (Medium-Ambition)",25518.9924592,2402907.75715255,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.3-4.8","NGFS Phase 5-Delayed Transition","C3","2C (Medium-Ambition)",116874.69426265,3217436.56533475,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.3-4.8","NGFS Phase 5-Fragmented World","C3","2C (Medium-Ambition)",66029.20389785,2626709.22237665,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.3-4.8","NGFS Phase 5-Low Demand","C2","1.5C (High-Ambition)",96891.12694455,2075888.37284735,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.3-4.8","NGFS Phase 5-Nationally Determined Contributions (NDCs)","C3","2C (Medium-Ambition)",115525.37677825,2848022.9568161,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-MAgPIE 3.3-4.8","NGFS Phase 5-Net-Zero 2050","C2","1.5C (High-Ambition)",143765.55833355,3378286.77547635,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-Transport 2.1","Transport-1100-Conventional","C3","2C (Medium-Ambition)",66401.60655,4170174.6901,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-Transport 2.1","Transport-1100-Conventional-LowDemand","C3","2C (Medium-Ambition)",67735.6703,4107316.50075,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-Transport 2.1","Transport-1100-Conventional-SynFuel","C3","2C (Medium-Ambition)",86464.95895,5115154.40645,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-Transport 2.1","Transport-1100-Electrification","C3","2C (Medium-Ambition)",70068.83915,4128002.6893,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-Transport 2.1","Transport-1100-Electrification-LowDemand","C3","2C (Medium-Ambition)",71458.15785,4042990.2901,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-Transport 2.1","Transport-1100-H2","C3","2C (Medium-Ambition)",66413.69885,4305152.4833,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-Transport 2.1","Transport-NDC-Conventional","C4","2C (Medium-Ambition)",90406.81235,3028446.9885,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"REMIND-Transport 2.1","Transport-NPi-Conventional","C4","2C (Medium-Ambition)",428.2745,2038017.56665,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1000","C3","2C (Medium-Ambition)",556416.895530341,690923.935989028,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1000-COV","C3","2C (Medium-Ambition)",581387.992322646,709203.891892007,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1000-NDCp","C3","2C (Medium-Ambition)",556807.769559643,693575.358128332,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1000f","C3","2C (Medium-Ambition)",557097.031004365,691609.277594632,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1000f-COV","C3","2C (Medium-Ambition)",552047.376414727,685263.487098521,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1000f-NDCp","C3","2C (Medium-Ambition)",556379.739566192,705941.26827766,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1200","C3","2C (Medium-Ambition)",522676.052688374,672007.439980189,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1200f","C3","2C (Medium-Ambition)",537206.882520424,682626.911987166,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1400","C4","2C (Medium-Ambition)",473222.736226781,647878.474377193,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1400f","C4","2C (Medium-Ambition)",481616.468136574,655266.675511948,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1600","C4","2C (Medium-Ambition)",447807.127877589,640939.919523664,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-1600f","C3","2C (Medium-Ambition)",450073.574466195,644875.997478831,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-2000","C3","2C (Medium-Ambition)",369543.887195233,604080.419454955,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-2000f","C3","2C (Medium-Ambition)",369543.866662719,606133.147127771,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-2500","C3","2C (Medium-Ambition)",207063.068663247,564175.723200626,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-2500f","C3","2C (Medium-Ambition)",207009.750105672,563098.180483293,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-3000","C4","2C (Medium-Ambition)",58399.9079295208,489057.258589408,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-3000f","C4","2C (Medium-Ambition)",58440.3891219339,489483.385,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-900","C3","2C (Medium-Ambition)",576708.142904848,701897.086874387,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2030-900f","C3","2C (Medium-Ambition)",578639.448241704,701114.48292391,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2100","C4","2C (Medium-Ambition)",15020.6086176742,329059.890662639,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2100-COV","C4","2C (Medium-Ambition)",14662.6780259437,326270.305,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-INDCi2100-NDCp","C4","2C (Medium-Ambition)",17701.3693693994,334146.447839702,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1000","C3","2C (Medium-Ambition)",540002.915823995,691112.592569936,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1000-COV","C3","2C (Medium-Ambition)",530058.15055634,680169.45956664,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1000f","C3","2C (Medium-Ambition)",547716.548595891,687261.909700951,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1000f-COV","C3","2C (Medium-Ambition)",543547.022634253,675367.726076554,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1200","C3","2C (Medium-Ambition)",515348.628013483,664153.527146803,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1200f","C3","2C (Medium-Ambition)",525085.448336667,671168.708015093,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1400","C4","2C (Medium-Ambition)",461136.11058913,646703.763247482,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1400f","C4","2C (Medium-Ambition)",472385.636870008,647691.435948122,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1600","C4","2C (Medium-Ambition)",452172.258843537,620749.757194719,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-1600f","C3","2C (Medium-Ambition)",456970.395902741,621701.728163752,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-2000","C3","2C (Medium-Ambition)",365631.763604967,600642.93903774,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-2000f","C3","2C (Medium-Ambition)",367647.358648225,604934.943689303,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-2500","C3","2C (Medium-Ambition)",214006.497796581,547041.580276953,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-2500f","C3","2C (Medium-Ambition)",214008.218369216,545996.172754981,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-3000","C4","2C (Medium-Ambition)",45035.2280709856,473591.259166842,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-3000f","C4","2C (Medium-Ambition)",45037.7869570158,474317.474511004,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-800","C3","2C (Medium-Ambition)",575248.455684609,717322.94,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-800f","C3","2C (Medium-Ambition)",580457.503094233,709301.9,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-900","C3","2C (Medium-Ambition)",556648.956451054,698422.511455936,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2020-900f","C3","2C (Medium-Ambition)",552920.126190524,702002.814493307,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2100","C4","2C (Medium-Ambition)",205.52538175354,312427.097163971,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"TIAM-ECN 1.1","ENGAGE-NPi2100-COV","C4","2C (Medium-Ambition)",264.568835708227,311473.198271103,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"WITCH 4.6","DISCRATE-Reference-dr2p","C4","2C (Medium-Ambition)",143022.338860626,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"WITCH 4.6","DISCRATE-Reference-dr3p","C4","2C (Medium-Ambition)",142943.101587376,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"WITCH 4.6","DISCRATE-Reference-dr4p","C4","2C (Medium-Ambition)",142949.822723836,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"WITCH 4.6","DISCRATE-Reference-dr5p","C4","2C (Medium-Ambition)",143150.923362753,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"WITCH 5.0","COMMIT-2°C-2020","C3","2C (Medium-Ambition)",737077.099090358,1583039.91378799,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"WITCH 5.0","COMMIT-2°C-2030","C3","2C (Medium-Ambition)",595273.460678176,1653849.24287679,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"WITCH 5.0","COMMIT-Baseline","C4","2C (Medium-Ambition)",140805.039876654,1241626.08280612,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"WITCH 5.0","COMMIT-Bridge","C3","2C (Medium-Ambition)",509653.283838919,3496156.34665479,"Both High",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
