database,ambition_view,Region,outcome,outcome_label,excluded_family,n_cdr,n_re,median_cdr,median_re,direction_coded_difference,loo_effect_pct,favours,pooled_effect_pct,pooled_favours,direction_flip,influence_shift_pct_points
Full,All ambitions,R10REF_ECON,total_energy_jobyears_per_1k,Employment,GCAM,270,300,782.5408706154776,901.9993573124846,119.45848669700695,15.265462953142812,High-RE,14.9659110287462,High-RE,FALSE,0.2995519243966118
Full,All ambitions,R10REF_ECON,total_energy_jobyears_per_1k,Employment,IMAGE,204,303,785.4427736386247,901.6926156008876,116.24984196226296,14.800548921435299,High-RE,14.9659110287462,High-RE,FALSE,0.1653621073109015
Full,All ambitions,R10REF_ECON,total_energy_jobyears_per_1k,Employment,MESSAGEix,174,278,828.8372166104436,892.2291332509549,63.391916640511226,7.648295150132676,High-RE,14.9659110287462,High-RE,FALSE,7.317615878613524
Full,All ambitions,R10REF_ECON,total_energy_jobyears_per_1k,Employment,POLES,213,296,777.786877200187,902.4101001008953,124.62322290070836,16.02279834667779,High-RE,14.9659110287462,High-RE,FALSE,1.0568873179315883
Full,All ambitions,R10REF_ECON,total_energy_jobyears_per_1k,Employment,REMIND,272,81,785.4427736386247,953.4862031711314,168.0434295325067,21.394738760410572,High-RE,14.9659110287462,High-RE,FALSE,6.428827731664372
Full,All ambitions,R10REF_ECON,total_energy_jobyears_per_1k,Employment,TIAM,261,305,789.6499994805729,902.3060990240814,112.6560995435085,14.26658641393187,High-RE,14.9659110287462,High-RE,FALSE,0.69932461481433
Full,All ambitions,R10REF_ECON,total_energy_jobyears_per_1k,Employment,WITCH,265,289,782.0822135139889,900.140476568681,118.05826305469213,15.095377572166262,High-RE,14.9659110287462,High-RE,FALSE,0.1294665434200617
Full,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,AIM,269,283,8.668909987742083,18.429975770290486,-9.761065782548403,-112.59853656746509,High-CDR,-99.56791500504313,High-CDR,FALSE,13.030621562421956
Full,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,GCAM,257,292,8.497403743881357,18.584565070512966,-10.087161326631609,-118.70874481979244,High-CDR,-99.56791500504313,High-CDR,FALSE,19.14082981474931
Full,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,IMAGE,222,295,9.359297905886857,18.65819576734797,-9.298897861461112,-99.3546519724759,High-CDR,-99.56791500504313,High-CDR,FALSE,0.21326303256722667
Full,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,MESSAGEix,191,270,14.504348106312982,19.130051440613627,-4.6257033343006455,-31.891838918891636,High-CDR,-99.56791500504313,High-CDR,FALSE,67.6760760861515
Full,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,POLES,230,288,4.5625927489620395,18.87909955145753,-14.31650680249549,-313.7800717750319,High-CDR,-99.56791500504313,High-CDR,FALSE,214.21215676998878
Full,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,REMIND,289,73,9.359297905886857,14.467897130978033,-5.108599225091176,-54.58314583488089,High-CDR,-99.56791500504313,High-CDR,FALSE,44.984769170162245
Full,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,WITCH,282,281,9.254495018079366,18.6277938192438,-9.373298801164433,-101.28374139110751,High-CDR,-99.56791500504313,High-CDR,FALSE,1.7158263860643785
Full,All ambitions,R10REST_ASIA,headcount_pct,Deprived share,AIM,269,283,4.403457109245656,4.6123013918190425,-0.20884428257338694,-4.742734569501995,High-CDR,3.8816379383897446,High-RE,TRUE,8.62437250789174
Full,All ambitions,R10REST_ASIA,headcount_pct,Deprived share,GCAM,257,292,4.1525312354938375,4.692490605216668,-0.5399593697228307,-13.00313806450191,High-CDR,3.8816379383897446,High-RE,TRUE,16.884776002891655
Full,All ambitions,R10REST_ASIA,headcount_pct,Deprived share,IMAGE,222,295,4.913786664913912,4.702120862582506,0.21166580233140664,4.307590393428587,High-RE,3.8816379383897446,High-RE,FALSE,0.42595245503884227
Full,All ambitions,R10REST_ASIA,headcount_pct,Deprived share,MESSAGEix,191,270,6.243889062729896,4.824945966680437,1.4189430960494596,22.725309207032616,High-RE,3.8816379383897446,High-RE,FALSE,18.843671268642872
Full,All ambitions,R10REST_ASIA,headcount_pct,Deprived share,POLES,230,288,2.585856376990036,4.732217517484449,-2.1463611404944136,-83.0038806328757,High-CDR,3.8816379383897446,High-RE,TRUE,86.88551857126545
Full,All ambitions,R10REST_ASIA,headcount_pct,Deprived share,REMIND,289,73,4.899189340900887,6.058925380050488,-1.1597360391496014,-23.671998742068283,High-CDR,3.8816379383897446,High-RE,TRUE,27.553636680458027
Full,All ambitions,R10REST_ASIA,headcount_pct,Deprived share,WITCH,282,281,4.7554675998135725,4.604114886892742,0.15135271292083008,3.182709370720211,High-RE,3.8816379383897446,High-RE,FALSE,0.6989285676695336
Full,All ambitions,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,AIM,225,222,58.02932,57.3656125,0.663707500000001,1.1437450929978175,High-RE,2.6753564149260862,High-RE,FALSE,1.5316113219282688
Full,All ambitions,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,GCAM,243,221,58.75029,57.35854,1.3917500000000018,2.3689244767983304,High-RE,2.6753564149260862,High-RE,FALSE,0.3064319381277558
Full,All ambitions,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,IMAGE,187,224,57.05164,57.3853775,-0.333737499999998,-0.5849744196661095,High-CDR,2.6753564149260862,High-RE,TRUE,3.260330834592196
Full,All ambitions,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,MESSAGEix,151,202,60.341105,57.318712500000004,3.022392499999995,5.008845131357796,High-RE,2.6753564149260862,High-RE,FALSE,2.3334887164317095
Full,All ambitions,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,POLES,186,226,60.356475,57.40043,2.956045000000003,4.897643541972925,High-RE,2.6753564149260862,High-RE,FALSE,2.2222871270468385
Full,All ambitions,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,REMIND,246,42,58.97830999999999,57.8220375,1.156272499999993,1.9605046329743816,High-RE,2.6753564149260862,High-RE,FALSE,0.7148517819517046
Full,All ambitions,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,WITCH,238,219,59.267534999999995,57.431415,1.836119999999994,3.0980198518463675,High-RE,2.6753564149260862,High-RE,FALSE,0.4226634369202813
Full,All ambitions,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,AIM,249,291,183.59358229080004,670.1772957231378,486.5837134323378,265.033073248509,High-RE,252.98342611616405,High-RE,FALSE,12.049647132344973
Full,All ambitions,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,COFFEE,270,297,188.7577226535162,668.0615542349528,479.3038315814366,253.9254155239238,High-RE,252.98342611616405,High-RE,FALSE,0.9419894077597348
Full,All ambitions,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,GCAM,267,300,187.0687067608798,667.7016608667143,480.63295410583453,256.9285704851761,High-RE,252.98342611616405,High-RE,FALSE,3.9451443690120698
Full,All ambitions,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,IMAGE,204,303,187.00720658427798,666.55943264621,479.552226061932,256.43515820649066,High-RE,252.98342611616405,High-RE,FALSE,3.451732090326601
Full,All ambitions,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,MESSAGEix,171,278,186.48212324780548,688.2017535382179,501.7196302904124,269.04435747104066,High-RE,252.98342611616405,High-RE,FALSE,16.0609313548766
Full,All ambitions,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,POLES,210,296,197.45281954136732,668.3222138170682,470.8693942757009,238.4718513361373,High-RE,252.98342611616405,High-RE,FALSE,14.511574780026763
Full,All ambitions,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,REMIND,269,81,188.72421316664028,228.0861756771756,39.36196251053531,20.85686931744119,High-RE,252.98342611616405,High-RE,FALSE,232.12655679872287
Full,All ambitions,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,TIAM,258,305,190.44326223401637,666.2834764812283,475.84021424721186,249.8593064754899,High-RE,252.98342611616405,High-RE,FALSE,3.1241196406741665
Full,All ambitions,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,WITCH,262,289,186.63325926388944,670.8082803029279,484.1750210390384,259.42590455136445,High-RE,252.98342611616405,High-RE,FALSE,6.4424784352004
Full,1.5C,Aggregated R10 regions,gap_GJ_pc,DLE gap,AIM,66,64,26.071676826050847,17.696811297795083,8.374865528255764,32.12246601602391,High-RE,31.488111825741125,High-RE,FALSE,0.6343541902827816
Full,1.5C,Aggregated R10 regions,gap_GJ_pc,DLE gap,GCAM,60,66,27.05002678947377,17.83765365994382,9.21237312952995,34.05679854304192,High-RE,31.488111825741125,High-RE,FALSE,2.568686717300796
Full,1.5C,Aggregated R10 regions,gap_GJ_pc,DLE gap,IMAGE,44,67,21.183433203973635,17.949805609800375,3.23362759417326,15.26488913783196,High-RE,31.488111825741125,High-RE,FALSE,16.223222687909164
Full,1.5C,Aggregated R10 regions,gap_GJ_pc,DLE gap,MESSAGEix,42,64,29.8727376948245,18.045884184201107,11.826853510623394,39.59079221812474,High-RE,31.488111825741125,High-RE,FALSE,8.102680392383615
Full,1.5C,Aggregated R10 regions,gap_GJ_pc,DLE gap,POLES,63,66,25.927517880009574,17.83765365994382,8.089864220065756,31.201846075297233,High-RE,31.488111825741125,High-RE,FALSE,0.28626575044389213
Full,1.5C,Aggregated R10 regions,gap_GJ_pc,DLE gap,REMIND,66,8,26.071676826050847,30.11953568591526,-4.047858859864412,-15.525886144077191,High-CDR,31.488111825741125,High-RE,TRUE,47.01399796981832
Full,1.5C,Aggregated R10 regions,gap_GJ_pc,DLE gap,WITCH,61,67,24.908236658981966,17.949805609800375,6.958431049181591,27.936265197931487,High-RE,31.488111825741125,High-RE,FALSE,3.5518466278096383
Full,1.5C,Aggregated R10 regions,headcount_pct,Deprived share,AIM,66,64,6.921241488853802,4.554183920647661,2.3670575682061408,34.1998985589237,High-RE,34.27538240978155,High-RE,FALSE,0.07548385085785014
Full,1.5C,Aggregated R10 regions,headcount_pct,Deprived share,GCAM,60,66,7.158452850779851,4.575118372963254,2.5833344778165968,36.08788842599089,High-RE,34.27538240978155,High-RE,FALSE,1.8125060162093405
Full,1.5C,Aggregated R10 regions,headcount_pct,Deprived share,IMAGE,44,67,5.462270343157743,4.5835605549488765,0.8787097882088668,16.086896711539982,High-RE,34.27538240978155,High-RE,FALSE,18.188485698241568
Full,1.5C,Aggregated R10 regions,headcount_pct,Deprived share,MESSAGEix,42,64,8.09233204267797,4.632934313614237,3.459397729063733,42.749082845578904,High-RE,34.27538240978155,High-RE,FALSE,8.473700435797355
Full,1.5C,Aggregated R10 regions,headcount_pct,Deprived share,POLES,63,66,6.6980224311965415,4.575118372963254,2.1229040582332876,31.69449012809666,High-RE,34.27538240978155,High-RE,FALSE,2.580892281684889
Full,1.5C,Aggregated R10 regions,headcount_pct,Deprived share,REMIND,66,8,6.921241488853802,7.499107768369352,-0.5778662795155496,-8.34917088857779,High-CDR,34.27538240978155,High-RE,TRUE,42.62455329835934
Full,1.5C,Aggregated R10 regions,headcount_pct,Deprived share,WITCH,61,67,6.446096463306801,4.5835605549488765,1.8625359083579243,28.89401235243782,High-RE,34.27538240978155,High-RE,FALSE,5.38137005734373
Full,1.5C,Aggregated R10 regions,mortality_million_deaths,PM2.5 mortality,AIM,56,54,426.0176125,417.9452725,8.072339999999997,1.894837153006203,High-RE,1.8464564837231334,High-RE,FALSE,0.0483806692830695
Full,1.5C,Aggregated R10 regions,mortality_million_deaths,PM2.5 mortality,GCAM,57,53,425.807625,417.735205,8.072419999999966,1.8957903818655117,High-RE,1.8464564837231334,High-RE,FALSE,0.04933389814237832
Full,1.5C,Aggregated R10 regions,mortality_million_deaths,PM2.5 mortality,IMAGE,34,54,420.4895475,417.9452725,2.5442750000000274,0.6050744935580181,High-RE,1.8464564837231334,High-RE,FALSE,1.2413819901651153
Full,1.5C,Aggregated R10 regions,mortality_million_deaths,PM2.5 mortality,MESSAGEix,34,51,464.4933325,418.778005,45.7153275,9.84197711815379,High-RE,1.8464564837231334,High-RE,FALSE,7.995520634430657
Full,1.5C,Aggregated R10 regions,mortality_million_deaths,PM2.5 mortality,POLES,53,54,430.48855,417.9452725,12.543277499999988,2.9137308065452587,High-RE,1.8464564837231334,High-RE,FALSE,1.0672743228221253
Full,1.5C,Aggregated R10 regions,mortality_million_deaths,PM2.5 mortality,REMIND,57,4,425.807625,415.27516,10.532464999999945,2.473526630717321,High-RE,1.8464564837231334,High-RE,FALSE,0.6270701469941877
Full,1.5C,Aggregated R10 regions,mortality_million_deaths,PM2.5 mortality,WITCH,51,54,436.99725,417.9452725,19.05197750000002,4.359747687199409,High-RE,1.8464564837231334,High-RE,FALSE,2.5132912034762755
Full,1.5C,Aggregated R10 regions,total_energy_jobyears_per_1k,Employment,AIM,57,64,356.24156625736566,755.3620407259264,399.1204744685607,112.03646970837123,High-RE,109.08645254710342,High-RE,FALSE,2.9500171612678088
Full,1.5C,Aggregated R10 regions,total_energy_jobyears_per_1k,Employment,GCAM,58,66,358.0599002019925,751.6697106206666,393.6098104186741,109.92848129506454,High-RE,109.08645254710342,High-RE,FALSE,0.8420287479611233
Full,1.5C,Aggregated R10 regions,total_energy_jobyears_per_1k,Employment,IMAGE,37,67,314.97795053101333,748.6547433260449,433.6767927950316,137.6848100204814,High-RE,109.08645254710342,High-RE,FALSE,28.598357473377973
Full,1.5C,Aggregated R10 regions,total_energy_jobyears_per_1k,Employment,MESSAGEix,33,64,442.46488683415726,755.3620407259264,312.8971538917691,70.71683272554188,High-RE,109.08645254710342,High-RE,FALSE,38.36961982156154
Full,1.5C,Aggregated R10 regions,total_energy_jobyears_per_1k,Employment,POLES,54,66,342.19558773504366,751.6697106206666,409.47412288562293,119.66084238428928,High-RE,109.08645254710342,High-RE,FALSE,10.574389837185862
Full,1.5C,Aggregated R10 regions,total_energy_jobyears_per_1k,Employment,REMIND,57,8,356.24156625736566,442.0226387342624,85.78107247689672,24.07946758658827,High-RE,109.08645254710342,High-RE,FALSE,85.00698496051515
Full,1.5C,Aggregated R10 regions,total_energy_jobyears_per_1k,Employment,WITCH,52,67,341.5557660741536,748.6547433260449,407.0989772518913,119.18960758036447,High-RE,109.08645254710342,High-RE,FALSE,10.103155033261046
Full,1.5C,R10AFRICA,gap_GJ_pc,DLE gap,AIM,66,64,68.407576657347,42.36824942927076,26.039327228076232,38.06497540251574,High-RE,37.84078638586801,High-RE,FALSE,0.22418901664773472
Full,1.5C,R10AFRICA,gap_GJ_pc,DLE gap,GCAM,60,66,72.96159375442036,42.552619265888495,30.408974488531868,41.67805680189044,High-RE,37.84078638586801,High-RE,FALSE,3.8372704160224345
Full,1.5C,R10AFRICA,gap_GJ_pc,DLE gap,IMAGE,44,67,48.43144056088076,42.635911921181574,5.795528639699185,11.966459334229205,High-RE,37.84078638586801,High-RE,FALSE,25.8743270516388
Full,1.5C,R10AFRICA,gap_GJ_pc,DLE gap,MESSAGEix,42,64,88.30373829471162,43.40140999005189,44.90232830465973,50.84986114041886,High-RE,37.84078638586801,High-RE,FALSE,13.009074754550852
Full,1.5C,R10AFRICA,gap_GJ_pc,DLE gap,POLES,63,66,68.18860015822868,42.552619265888495,25.635980892340186,37.59569903598696,High-RE,37.84078638586801,High-RE,FALSE,0.24508734988104663
Full,1.5C,R10AFRICA,gap_GJ_pc,DLE gap,REMIND,66,8,68.407576657347,95.2963721733691,-26.8887955160221,-39.30675055295097,High-CDR,37.84078638586801,High-RE,TRUE,77.14753693881897
Full,1.5C,R10AFRICA,gap_GJ_pc,DLE gap,WITCH,61,67,60.14398200275548,42.635911921181574,17.508070081573905,29.110260908184927,High-RE,37.84078638586801,High-RE,FALSE,8.73052547768308
Full,1.5C,R10AFRICA,headcount_pct,Deprived share,AIM,66,64,12.597605668849365,8.649030129660982,3.9485755391883828,31.34385726132223,High-RE,30.247607850590228,High-RE,FALSE,1.0962494107320033
Full,1.5C,R10AFRICA,headcount_pct,Deprived share,GCAM,60,66,12.841856208050318,8.748155730115325,4.093700477934993,31.877794079089043,High-RE,30.247607850590228,High-RE,FALSE,1.6301862284988147
Full,1.5C,R10AFRICA,headcount_pct,Deprived share,IMAGE,44,67,10.278484986627404,8.794304385154463,1.484180601472941,14.439682534964067,High-RE,30.247607850590228,High-RE,FALSE,15.80792531562616
Full,1.5C,R10AFRICA,headcount_pct,Deprived share,MESSAGEix,42,64,15.247552191959656,8.824756099956488,6.422796092003168,42.123457005709014,High-RE,30.247607850590228,High-RE,FALSE,11.875849155118786
Full,1.5C,R10AFRICA,headcount_pct,Deprived share,POLES,63,66,12.584829685943468,8.748155730115325,3.836673955828143,30.48649883687729,High-RE,30.247607850590228,High-RE,FALSE,0.23889098628706051
Full,1.5C,R10AFRICA,headcount_pct,Deprived share,REMIND,66,8,12.597605668849365,14.37759292473525,-1.7799872558858851,-14.129567972486512,High-CDR,30.247607850590228,High-RE,TRUE,44.37717582307674
Full,1.5C,R10AFRICA,headcount_pct,Deprived share,WITCH,61,67,12.048663712206272,8.794304385154463,3.2543593270518087,27.010126639644522,High-RE,30.247607850590228,High-RE,FALSE,3.237481210945706
Full,1.5C,R10AFRICA,mortality_million_deaths,PM2.5 mortality,AIM,56,54,75.39723000000001,78.456135,-3.0589049999999958,-4.057052228576561,High-CDR,-4.00324857145907,High-CDR,FALSE,0.053803657117490467
Full,1.5C,R10AFRICA,mortality_million_deaths,PM2.5 mortality,GCAM,57,53,75.436235,78.456135,-3.019900000000007,-4.00324857145907,High-CDR,-4.00324857145907,High-CDR,FALSE,0
Full,1.5C,R10AFRICA,mortality_million_deaths,PM2.5 mortality,IMAGE,34,54,75.159445,78.456135,-3.296689999999998,-4.38626176656839,High-CDR,-4.00324857145907,High-CDR,FALSE,0.38301319510931986
Full,1.5C,R10AFRICA,mortality_million_deaths,PM2.5 mortality,MESSAGEix,34,51,75.32255,78.47372,-3.1511699999999934,-4.183567869117539,High-CDR,-4.00324857145907,High-CDR,FALSE,0.18031929765846844
Full,1.5C,R10AFRICA,mortality_million_deaths,PM2.5 mortality,POLES,53,54,75.46476,78.456135,-2.991375000000005,-3.963936279662196,High-CDR,-4.00324857145907,High-CDR,FALSE,0.039312291796874455
Full,1.5C,R10AFRICA,mortality_million_deaths,PM2.5 mortality,REMIND,57,4,75.436235,73.51536,1.9208749999999952,2.546355872612141,High-RE,-4.00324857145907,High-CDR,TRUE,6.549604444071211
Full,1.5C,R10AFRICA,mortality_million_deaths,PM2.5 mortality,WITCH,51,54,75.54374,78.456135,-2.9123950000000036,-3.855243333200082,High-CDR,-4.00324857145907,High-CDR,FALSE,0.14800523825898848
Full,1.5C,R10AFRICA,total_energy_jobyears_per_1k,Employment,AIM,57,64,330.3302237116432,1055.07127468025,724.7410509686069,219.398952607273,High-RE,219.50031415188516,High-RE,FALSE,0.10136154461216051
Full,1.5C,R10AFRICA,total_energy_jobyears_per_1k,Employment,GCAM,58,66,329.39653459184615,1046.2003671113098,716.8038325194636,217.61122454055328,High-RE,219.50031415188516,High-RE,FALSE,1.8890896113318831
Full,1.5C,R10AFRICA,total_energy_jobyears_per_1k,Employment,IMAGE,37,67,322.0450306460736,1052.4229628263715,730.3779321802979,226.79372841588133,High-RE,219.50031415188516,High-RE,FALSE,7.293414263996169
Full,1.5C,R10AFRICA,total_energy_jobyears_per_1k,Employment,MESSAGEix,33,64,446.86652035272255,1055.07127468025,608.2047543275276,136.10434584525527,High-RE,219.50031415188516,High-RE,FALSE,83.3959683066299
Full,1.5C,R10AFRICA,total_energy_jobyears_per_1k,Employment,POLES,54,66,326.43437471056967,1052.4622681398541,726.0278934292844,222.41159316417307,High-RE,219.50031415188516,High-RE,FALSE,2.911279012287906
Full,1.5C,R10AFRICA,total_energy_jobyears_per_1k,Employment,REMIND,57,8,328.4628454720491,361.77775725722586,33.314911785176776,10.14267283025524,High-RE,219.50031415188516,High-RE,FALSE,209.35764132162993
Full,1.5C,R10AFRICA,total_energy_jobyears_per_1k,Employment,WITCH,52,67,342.5432860912106,1052.4229628263715,709.879676735161,207.23794789139086,High-RE,219.50031415188516,High-RE,FALSE,12.262366260494304
Full,1.5C,R10CHINA+,gap_GJ_pc,DLE gap,AIM,66,64,22.577063581111464,15.68318875412035,6.893874826991114,30.534860311766593,High-RE,30.30934332018844,High-RE,FALSE,0.22551699157815364
Full,1.5C,R10CHINA+,gap_GJ_pc,DLE gap,GCAM,60,66,22.669737135914396,15.68318875412035,6.986548381794046,30.81883278975321,High-RE,30.30934332018844,High-RE,FALSE,0.5094894695647696
Full,1.5C,R10CHINA+,gap_GJ_pc,DLE gap,IMAGE,44,67,22.417230163007197,15.72640394203071,6.690826220976486,29.846801644645886,High-RE,30.30934332018844,High-RE,FALSE,0.4625416755425533
Full,1.5C,R10CHINA+,gap_GJ_pc,DLE gap,MESSAGEix,42,64,21.140509149683275,15.5148811506398,5.625627999043475,26.610655208026333,High-RE,30.30934332018844,High-RE,FALSE,3.698688112162106
Full,1.5C,R10CHINA+,gap_GJ_pc,DLE gap,POLES,63,66,22.604724350249477,15.68318875412035,6.921535596129127,30.61986286089234,High-RE,30.30934332018844,High-RE,FALSE,0.31051954070390053
Full,1.5C,R10CHINA+,gap_GJ_pc,DLE gap,REMIND,66,8,22.406181441368908,17.55303351006756,4.853147931301347,21.659861784127568,High-RE,30.30934332018844,High-RE,FALSE,8.649481536060872
Full,1.5C,R10CHINA+,gap_GJ_pc,DLE gap,WITCH,61,67,22.566014859473174,15.72640394203071,6.839610917442464,30.30934332018844,High-RE,30.30934332018844,High-RE,FALSE,0
Full,1.5C,R10CHINA+,headcount_pct,Deprived share,AIM,66,64,7.127334548418591,5.064985683000873,2.062348865417718,28.935766258864767,High-RE,29.081904691721558,High-RE,FALSE,0.14613843285679096
Full,1.5C,R10CHINA+,headcount_pct,Deprived share,GCAM,60,66,7.159683487022768,5.024416621488424,2.1352668655343443,29.823481295012645,High-RE,29.081904691721558,High-RE,FALSE,0.7415766032910867
Full,1.5C,R10CHINA+,headcount_pct,Deprived share,IMAGE,44,67,6.518526547043567,5.052711342918753,1.465815204124814,22.486910094576885,High-RE,29.081904691721558,High-RE,FALSE,6.594994597144673
Full,1.5C,R10CHINA+,headcount_pct,Deprived share,MESSAGEix,42,64,6.480147281584332,4.9483709254642765,1.531776356120056,23.637986754917577,High-RE,29.081904691721558,High-RE,FALSE,5.443917936803981
Full,1.5C,R10CHINA+,headcount_pct,Deprived share,POLES,63,66,7.131547256637946,5.012142281406305,2.1194049752316406,29.718725810292117,High-RE,29.081904691721558,High-RE,FALSE,0.636821118570559
Full,1.5C,R10CHINA+,headcount_pct,Deprived share,REMIND,66,8,7.103881822100318,5.413007186824134,1.6908746352761836,23.802122242741127,High-RE,29.081904691721558,High-RE,FALSE,5.279782448980431
Full,1.5C,R10CHINA+,headcount_pct,Deprived share,WITCH,61,67,7.129955268927962,5.052711342918753,2.077243926009209,29.134038681304897,High-RE,29.081904691721558,High-RE,FALSE,0.05213398958333926
Full,1.5C,R10CHINA+,mortality_million_deaths,PM2.5 mortality,AIM,56,54,79.0020675,78.52739,0.47467749999999853,0.6008418703725679,High-RE,0.5170422643697031,High-RE,FALSE,0.08379960600286473
Full,1.5C,R10CHINA+,mortality_million_deaths,PM2.5 mortality,GCAM,57,53,78.93552,78.51148,0.42403999999999087,0.5371979560025587,High-RE,0.5170422643697031,High-RE,FALSE,0.020155691632855577
Full,1.5C,R10CHINA+,mortality_million_deaths,PM2.5 mortality,IMAGE,34,54,72.245755,78.52739,-6.281634999999994,-8.694815356279403,High-CDR,0.5170422643697031,High-RE,TRUE,9.211857620649106
Full,1.5C,R10CHINA+,mortality_million_deaths,PM2.5 mortality,MESSAGEix,34,51,87.99989,78.54578,9.45411,10.743320247332129,High-RE,0.5170422643697031,High-RE,FALSE,10.226277982962426
Full,1.5C,R10CHINA+,mortality_million_deaths,PM2.5 mortality,POLES,53,54,84.027205,78.52739,5.499814999999998,6.545278996248892,High-RE,0.5170422643697031,High-RE,FALSE,6.028236731879189
Full,1.5C,R10CHINA+,mortality_million_deaths,PM2.5 mortality,REMIND,57,4,78.93552,73.914345,5.0211749999999995,6.361109675340074,High-RE,0.5170422643697031,High-RE,FALSE,5.844067410970371
Full,1.5C,R10CHINA+,mortality_million_deaths,PM2.5 mortality,WITCH,51,54,78.52936,78.52739,0.0019700000000000273,0.002508615885829233,High-RE,0.5170422643697031,High-RE,FALSE,0.514533648483874
Full,1.5C,R10CHINA+,total_energy_jobyears_per_1k,Employment,AIM,57,64,312.1247799236333,449.2877053158325,137.1629253921992,43.9449009545985,High-RE,44.33444117283033,High-RE,FALSE,0.38954021823182927
Full,1.5C,R10CHINA+,total_energy_jobyears_per_1k,Employment,GCAM,58,66,312.21882513870634,450.780020545282,138.56119540657568,44.37951342140195,High-RE,44.33444117283033,High-RE,FALSE,0.04507224857162129
Full,1.5C,R10CHINA+,total_energy_jobyears_per_1k,Employment,IMAGE,37,67,247.58110705639126,450.6392965003281,203.05818944393684,82.01683555671576,High-RE,44.33444117283033,High-RE,FALSE,37.68239438388543
Full,1.5C,R10CHINA+,total_energy_jobyears_per_1k,Employment,MESSAGEix,33,64,384.7383338411303,455.02594929144374,70.28761545031341,18.26894002180121,High-RE,44.33444117283033,High-RE,FALSE,26.06550115102912
Full,1.5C,R10CHINA+,total_energy_jobyears_per_1k,Employment,POLES,54,66,310.02381904840456,450.17513463961325,140.1513155912087,45.20662832339557,High-RE,44.33444117283033,High-RE,FALSE,0.8721871505652388
Full,1.5C,R10CHINA+,total_energy_jobyears_per_1k,Employment,REMIND,57,8,312.3128703537794,460.81181286349647,148.4989425097171,47.54813413276936,High-RE,44.33444117283033,High-RE,FALSE,3.2136929599390314
Full,1.5C,R10CHINA+,total_energy_jobyears_per_1k,Employment,WITCH,52,67,306.3856166557598,450.6392965003281,144.2536798445683,47.08239290705504,High-RE,44.33444117283033,High-RE,FALSE,2.7479517342247064
Full,1.5C,R10EUROPE,gap_GJ_pc,DLE gap,AIM,66,64,0.9189449816532936,0.20220384245604633,0.7167411391972474,77.9960882867811,High-RE,77.54068391466261,High-RE,FALSE,0.45540437211849394
Full,1.5C,R10EUROPE,gap_GJ_pc,DLE gap,GCAM,60,66,0.9752126461485694,0.20385193740777935,0.7713607087407901,79.09666797155917,High-RE,77.54068391466261,High-RE,FALSE,1.5559840568965626
Full,1.5C,R10EUROPE,gap_GJ_pc,DLE gap,IMAGE,44,67,0.7056938918632714,0.2048659642012658,0.5008279276620056,70.96957100473831,High-RE,77.54068391466261,High-RE,FALSE,6.571112909924295
Full,1.5C,R10EUROPE,gap_GJ_pc,DLE gap,MESSAGEix,42,64,1.0500758878425367,0.20882961772077963,0.8412462701217571,80.11290230177207,High-RE,77.54068391466261,High-RE,FALSE,2.5722183871094586
Full,1.5C,R10EUROPE,gap_GJ_pc,DLE gap,POLES,63,66,0.788888627219139,0.20385193740777935,0.5850366898113597,74.15960499692272,High-RE,77.54068391466261,High-RE,FALSE,3.3810789177398846
Full,1.5C,R10EUROPE,gap_GJ_pc,DLE gap,REMIND,66,8,0.9189449816532936,0.24456427523297605,0.6743807064203176,73.38640722614588,High-RE,77.54068391466261,High-RE,FALSE,4.154276688516731
Full,1.5C,R10EUROPE,gap_GJ_pc,DLE gap,WITCH,61,67,0.788888627219139,0.2048659642012658,0.5840226630178732,74.03106634666217,High-RE,77.54068391466261,High-RE,FALSE,3.5096175680004364
Full,1.5C,R10EUROPE,headcount_pct,Deprived share,AIM,66,64,0.3575896315618107,0.10659891529625423,0.25099071626555647,70.18959559015397,High-RE,69.35374196477649,High-RE,FALSE,0.8358536253774815
