database,Region,amb,outcome,outcome_label,outcome_unit,lower_is_better,family,Model,project,n_cdr,n_re,median_cdr,median_re,comparable,robust,direction_coded_difference,relative_effect_pct,favours,matched_unit
SCI-vetted,R10MIDDLE_EAST,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,1001.333947584059,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,R10MIDDLE_EAST,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,1363.4250123315887,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,R10MIDDLE_EAST,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,827.3013341288872,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,R10MIDDLE_EAST,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,WITCH 5.0,ENGAGE,0,26,NA,548.6327424069639,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,R10MIDDLE_EAST,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,423.8731881896462,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
SCI-vetted,R10NORTH_AM,1.5C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,0.16265226352408596,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,IMAGE 3.2,SSP2021,4,1,0.7073671778505634,0.863797908576306,TRUE,FALSE,-0.15643073072574265,-22.114502287352355,High-CDR,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,6.127742832148394,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,0.3525175192986265,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,0.551832007244174,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,0.0553907160421144,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,IMAGE,IMAGE 3.2,SSP2021,4,1,0.24165988040053707,0.2901009276674906,TRUE,FALSE,-0.04844104726695356,-20.045134172319116,High-CDR,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,1.8901901347014878,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,0.147438196788162,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,0.23569288774439232,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,11.83575,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,IMAGE 3.2,SSP2021,4,1,10.097985,9.933115,TRUE,FALSE,0.16486999999999874,1.632701969749398,High-RE,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,6.46388,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,8.924015,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,9.93086,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,436.36025366993624,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,IMAGE,IMAGE 3.2,SSP2021,4,1,431.9507564940815,501.37604078623195,TRUE,FALSE,69.42528429215048,16.072499757990755,High-RE,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,345.5152929515423,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,240.05824720596848,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,R10NORTH_AM,1.5C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,234.85377747766017,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,GCAM 5.3,NGFS Phase 2,0,1,NA,0.17862115697565473,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | NGFS Phase 2 | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,0.0960649381507748,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,IMAGE 3.0,ENGAGE,15,0,0.25324101670828747,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,IMAGE 3.2,SSP2021,6,3,0.6194700549773203,0.4702508826994155,TRUE,TRUE,0.14921917227790482,24.08819781988783,High-RE,IMAGE 3.2 | SSP2021 | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,IMAGE 3.3,NAVIGATE,1,0,0.9931503932852948,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,3,NA,0.1637665236875848,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,POLES-JRC ENGAGE,ENGAGE,41,0,0.9304839816792558,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND 2.1,LeastTotalCost,0,1,NA,0.1152173253974699,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND 2.1,R2p1,0,1,NA,0.07181255828891478,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-Buildings 2.0,BEG,0,1,NA,0.09725838101468072,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,1,NA,0.04431140805531936,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,2,NA,0.06756026022851884,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,2,NA,0.06756026022851884,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 2.0-4.1,Diff,0,1,NA,0.0600222739916525,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.0-4.1 | Diff | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,1,NA,0.07176750254681857,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,0.65923314488655,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,2,NA,0.1955852650114979,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,0.13479243439222893,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,0.3897233657275941,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,0.3087474602592871,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,WITCH 5.0,ENGAGE,0,26,NA,0.17106218624756608,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,0.20398153854571002,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,GCAM,GCAM 5.3,NGFS Phase 2,0,1,NA,0.06257794107127564,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | NGFS Phase 2 | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,0.02883337370255839,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,IMAGE,IMAGE 3.0,ENGAGE,15,0,0.08238703478351438,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,IMAGE,IMAGE 3.2,SSP2021,6,3,0.2110180048919115,0.15548025160885393,TRUE,TRUE,0.05553775328305757,26.318964256867726,High-RE,IMAGE 3.2 | SSP2021 | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,IMAGE,IMAGE 3.3,NAVIGATE,1,0,0.3381724988488565,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,3,NA,0.05923977857434252,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,POLES,POLES-JRC ENGAGE,ENGAGE,41,0,0.3312523295592981,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND 2.1,LeastTotalCost,0,1,NA,0.04345158048592214,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND 2.1,R2p1,0,1,NA,0.02335986515587496,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND-Buildings 2.0,BEG,0,1,NA,0.02952627272343103,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,1,NA,0.01214044271325085,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,2,NA,0.018184547051163985,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,2,NA,0.018184547051163985,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 2.0-4.1,Diff,0,1,NA,0.01944046444562168,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.0-4.1 | Diff | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,1,NA,0.02328877834637425,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,0.25779857820898155,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,2,NA,0.0728159779177851,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,0.05183213096578465,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,0.16128008637175995,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,0.1326024222988968,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,WITCH,WITCH 5.0,ENGAGE,0,26,NA,0.03846834564482129,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,headcount_pct,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,0.06780801788845521,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,GCAM 5.3,NGFS Phase 2,0,1,NA,13.212285,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | NGFS Phase 2 | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,12.279785,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,IMAGE 3.0,ENGAGE,15,0,10.682605,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,IMAGE 3.2,SSP2021,6,3,11.1214425,9.850935,TRUE,TRUE,1.2705075000000008,11.423945230126405,High-RE,IMAGE 3.2 | SSP2021 | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,IMAGE 3.3,NAVIGATE,1,0,11.93647,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,3,NA,9.335245,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,POLES,POLES-JRC ENGAGE,ENGAGE,41,0,6.56489,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND 2.1,LeastTotalCost,0,1,NA,8.32048,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND 2.1,R2p1,0,1,NA,8.26623,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-Buildings 2.0,BEG,0,1,NA,8.35836,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,1,NA,12.18197,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,2,NA,11.6960975,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,2,NA,11.6960975,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,1,NA,8.25964,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,8.495095,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,2,NA,8.14423,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,8.089405,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,8.930174999999998,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,10.356625,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,WITCH 5.0,ENGAGE,0,26,NA,10.5959275,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,R10NORTH_AM,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,10.621772499999999,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
