database,Region,amb,outcome,outcome_label,outcome_unit,lower_is_better,family,Model,project,n_cdr,n_re,median_cdr,median_re,comparable,robust,direction_coded_difference,relative_effect_pct,favours,matched_unit,ambition_view,target_reason
Full,Aggregated R10 regions,1.5C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 2.1-4.2,SusDev,0,2,NA,610.6272212421248,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | SusDev | 1.5C,1.5C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,AIM,AIM/CGE V2.2,ENGAGE,20,11,27.52467395210332,29.40194827239474,TRUE,TRUE,-1.87727432029142,-6.820332635213528,High-CDR,AIM/CGE V2.2 | ENGAGE | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,GCAM 5.3,Deep,23,0,11.29130944798397,NA,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | Deep | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,GCAM 7.0,IAM,3,0,12.355458582725008,NA,FALSE,FALSE,NA,NA,NA,GCAM 7.0 | IAM | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,14.416076444155081,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,POLES-JRC ENGAGE,ENGAGE,56,8,21.243337834482293,22.27466760686454,TRUE,TRUE,-1.0313297723822465,-4.854838634200822,High-CDR,POLES-JRC ENGAGE | ENGAGE | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,5,NA,7.054010593734742,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND 2.1,CEMICS,0,5,NA,10.614939810644186,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | CEMICS | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS,0,3,NA,10.53482228217584,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | CEMICS | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,4,NA,7.210075224224321,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,3,NA,13.580614750207875,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 2.0-4.1,Diff,0,0,NA,NA,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.0-4.1 | Diff | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND 3.0,ENGAGE,0,14,NA,15.862445830032303,FALSE,FALSE,NA,NA,NA,REMIND 3.0 | ENGAGE | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,59,NA,10.484493194573973,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND 2.1,LeastTotalCost,0,11,NA,11.343440993621394,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND 3.0,NAVIGATE,0,7,NA,15.340024804791906,FALSE,FALSE,NA,NA,NA,REMIND 3.0 | NAVIGATE | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,5,NA,18.744603198414417,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,15.16278034388714,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,5,NA,7.291819782864539,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND 2.1,R2p1,0,8,NA,9.48018645822319,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,5,NA,14.090071141452846,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,10.878106044802355,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,SusDev,0,3,NA,10.077014127533346,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | SusDev | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND 2.1,TechCost,0,9,NA,10.897780112737054,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | TechCost | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-Transport 2.1,Transport,0,8,NA,11.89580254339139,FALSE,FALSE,NA,NA,NA,REMIND-Transport 2.1 | Transport | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,AIM,AIM/CGE V2.2,ENGAGE,20,11,11.380849431485565,11.872831631024024,TRUE,TRUE,-0.4919821995384588,-4.322895250484298,High-CDR,AIM/CGE V2.2 | ENGAGE | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,GCAM 5.3,Deep,23,0,4.02399402198579,NA,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | Deep | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,GCAM 7.0,IAM,3,0,4.828696023838829,NA,FALSE,FALSE,NA,NA,NA,GCAM 7.0 | IAM | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,5.446654407115183,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,MESSAGEix-GLOBIOM 1.1,ENGAGE,62,20,3.9312973311033943,3.8666048457098094,TRUE,TRUE,0.06469248539358485,1.6455760006182911,High-RE,MESSAGEix-GLOBIOM 1.1 | ENGAGE | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,MESSAGEix-GLOBIOM GEI 1.0,GEI,6,1,3.1106817941796443,3.3736676897869335,TRUE,FALSE,-0.26298589560728924,-8.454284719811543,High-CDR,MESSAGEix-GLOBIOM GEI 1.0 | GEI | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,MESSAGEix-GLOBIOM 1.1,NGFS Phase 2,1,1,4.754158174069817,5.295971337353148,TRUE,FALSE,-0.5418131632833312,-11.396616255607453,High-CDR,MESSAGEix-GLOBIOM 1.1 | NGFS Phase 2 | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,MESSAGEix-GLOBIOM 1.2,COVID,5,0,4.086399289362756,NA,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 1.2 | COVID | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,2,NA,8.724289598910557,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,POLES,POLES-JRC ENGAGE,ENGAGE,56,8,7.806615896301703,7.67137410663178,TRUE,TRUE,0.13524178966992295,1.7323996910619395,High-RE,POLES-JRC ENGAGE | ENGAGE | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,5,NA,2.422447503091317,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND 2.1,CEMICS,0,5,NA,3.857828352220648,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | CEMICS | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS,0,3,NA,3.849080691765522,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | CEMICS | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,4,NA,2.451253434019902,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,3,NA,5.255791015343664,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 2.0-4.1,Diff,0,0,NA,NA,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.0-4.1 | Diff | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND 3.0,ENGAGE,0,14,NA,5.6627752952324455,FALSE,FALSE,NA,NA,NA,REMIND 3.0 | ENGAGE | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,59,NA,3.78281132450749,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND 2.1,LeastTotalCost,0,11,NA,4.202473566432411,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND 3.0,NAVIGATE,0,7,NA,5.511885790656073,FALSE,FALSE,NA,NA,NA,REMIND 3.0 | NAVIGATE | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,5,NA,7.039564413742052,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,5.752160553156516,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,5,NA,2.493474065003924,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND 2.1,R2p1,0,8,NA,3.2826774665915277,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,5,NA,4.948297150505058,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,3.502152992043756,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,SusDev,0,3,NA,3.541472720672515,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | SusDev | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND 2.1,TechCost,0,9,NA,3.976388058654297,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | TechCost | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,REMIND-Transport 2.1,Transport,0,8,NA,4.4650521240782455,FALSE,FALSE,NA,NA,NA,REMIND-Transport 2.1 | Transport | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,AIM,AIM/CGE V2.2,ENGAGE,20,11,462.0937709466265,437.088864357465,TRUE,TRUE,-25.004906589161465,-5.411219142369617,High-CDR,AIM/CGE V2.2 | ENGAGE | 2C,2C,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,MESSAGEix-GLOBIOM 1.1,ENGAGE,62,20,275.6231653103852,297.48478690153274,TRUE,TRUE,21.861621591147525,7.931706889197313,High-RE,MESSAGEix-GLOBIOM 1.1 | ENGAGE | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,MESSAGEix-GLOBIOM GEI 1.0,GEI,6,1,318.07293110918397,397.73833616983933,TRUE,FALSE,79.66540506065536,25.046269980550104,High-RE,MESSAGEix-GLOBIOM GEI 1.0 | GEI | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,MESSAGEix-GLOBIOM 1.1,NGFS Phase 2,1,1,267.03188492640766,289.58744420335063,TRUE,FALSE,22.555559276942972,8.446766304016146,High-RE,MESSAGEix-GLOBIOM 1.1 | NGFS Phase 2 | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,MESSAGEix-GLOBIOM 1.2,COVID,5,0,5.132992081870203,NA,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 1.2 | COVID | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,2,NA,375.889254410553,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,5,NA,593.4638051107371,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND 2.1,CEMICS,0,5,NA,698.5234579523178,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | CEMICS | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS,0,3,NA,702.703571388735,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | CEMICS | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,4,NA,559.4191898893598,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,3,NA,724.9705318583683,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 2.0-4.1,Diff,0,0,NA,NA,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.0-4.1 | Diff | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND 3.0,ENGAGE,0,14,NA,516.6478032035893,FALSE,FALSE,NA,NA,NA,REMIND 3.0 | ENGAGE | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,59,NA,631.0178753212716,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND 2.1,LeastTotalCost,0,11,NA,609.8076946591709,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND 3.0,NAVIGATE,0,7,NA,433.0884448586681,FALSE,FALSE,NA,NA,NA,REMIND 3.0 | NAVIGATE | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,5,NA,373.79811327541336,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,485.136064910009,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,5,NA,569.182941876135,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND 2.1,R2p1,0,8,NA,576.2169820002222,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,5,NA,719.5545572799476,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,580.0291114524703,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 2.1-4.2,SusDev,0,3,NA,488.57114901925263,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | SusDev | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND 2.1,TechCost,0,9,NA,772.9290415025217,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | TechCost | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-Transport 2.1,Transport,0,8,NA,763.1248427537498,FALSE,FALSE,NA,NA,NA,REMIND-Transport 2.1 | Transport | 2C,2C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,IMAGE 3.2,SSP2021,8,2,512.43273,495.8393575,TRUE,FALSE,16.593372499999987,3.23815625516348,High-RE,IMAGE 3.2 | SSP2021 | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,IMAGE 3.0,ENGAGE,20,0,518.17866,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,IMAGE 3.3,NAVIGATE,8,0,504.2917175,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C,2C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,MESSAGEix,MESSAGEix-GLOBIOM 1.1,ENGAGE,60,17,460.0918725,442.89133,TRUE,TRUE,17.20054250000004,3.7385017054392846,High-RE,MESSAGEix-GLOBIOM 1.1 | ENGAGE | 2C,2C,Pooled direction flips when family is excluded
