database,ambition_view,Region,outcome,outcome_label,outcome_unit,lower_is_better,family,n_cdr,n_re,median_cdr,median_re,cliffs_delta_raw,comparable,robust,direction_coded_difference,relative_effect_pct,direction_coded_cliffs_delta,favours,pooled_effect_pct,pooled_favours,agrees_with_pooled
SCI-vetted,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,0,28,NA,1.8254216985929212,NA,FALSE,FALSE,NA,NA,NA,NA,-198.03874122329626,High-CDR,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,0,28,NA,3.2262415789264764,NA,FALSE,FALSE,NA,NA,NA,NA,-198.03874122329626,High-CDR,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,0,7,NA,0.20462321190285082,NA,FALSE,FALSE,NA,NA,NA,NA,-124.35442285835359,High-CDR,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,IMAGE,26,4,0.30933950941040644,0.20690562892936576,-0.46153846153846156,TRUE,TRUE,0.10243388048104068,33.1137398763828,0.46153846153846156,High-RE,-124.35442285835359,High-CDR,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,0,3,NA,0.7463772682489245,NA,FALSE,FALSE,NA,NA,NA,NA,-124.35442285835359,High-CDR,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,POLES,43,0,0.4387258739067493,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-124.35442285835359,High-CDR,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,0,28,NA,0.7162857352918345,NA,FALSE,FALSE,NA,NA,NA,NA,-124.35442285835359,High-CDR,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,WITCH,0,28,NA,1.210330664386702,NA,FALSE,FALSE,NA,NA,NA,NA,-124.35442285835359,High-CDR,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,0,7,NA,45.132005,NA,FALSE,FALSE,NA,NA,NA,NA,-14.828710910065547,High-CDR,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,26,4,47.0313575,44.171935000000005,-0.6346153846153846,TRUE,TRUE,2.8594224999999938,6.079821319212387,0.6346153846153846,High-RE,-14.828710910065547,High-CDR,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,MESSAGEix,0,3,NA,58.319075,NA,FALSE,FALSE,NA,NA,NA,NA,-14.828710910065547,High-CDR,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,POLES,43,0,43.3293,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-14.828710910065547,High-CDR,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,0,27,NA,46.83738,NA,FALSE,FALSE,NA,NA,NA,NA,-14.828710910065547,High-CDR,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,0,28,NA,68.420195,NA,FALSE,FALSE,NA,NA,NA,NA,-14.828710910065547,High-CDR,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,GCAM,0,7,NA,479.01473404757917,NA,FALSE,FALSE,NA,NA,NA,NA,129.72641605513562,High-RE,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,IMAGE,26,4,181.17135991454853,1298.683923644874,0.8461538461538461,TRUE,TRUE,1117.5125637303256,616.8262821769472,0.8461538461538461,High-RE,129.72641605513562,High-RE,TRUE
SCI-vetted,All ambitions,R10MIDDLE_EAST,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,0,3,NA,568.0015402435647,NA,FALSE,FALSE,NA,NA,NA,NA,129.72641605513562,High-RE,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,43,0,251.71318853464086,NA,NA,FALSE,FALSE,NA,NA,NA,NA,129.72641605513562,High-RE,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,0,28,NA,709.1925968494802,NA,FALSE,FALSE,NA,NA,NA,NA,129.72641605513562,High-RE,FALSE
SCI-vetted,All ambitions,R10MIDDLE_EAST,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,0,28,NA,546.1103285239913,NA,FALSE,FALSE,NA,NA,NA,NA,129.72641605513562,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,0,7,NA,6.8759527865142935,NA,FALSE,FALSE,NA,NA,NA,NA,64.53282389750032,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,26,4,13.624199492638352,16.188893385789296,0.34615384615384615,TRUE,TRUE,-2.5646938931509435,-18.82454741312868,-0.34615384615384615,High-CDR,64.53282389750032,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,0,3,NA,9.01143250554827,NA,FALSE,FALSE,NA,NA,NA,NA,64.53282389750032,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,43,0,20.95432071975897,NA,NA,FALSE,FALSE,NA,NA,NA,NA,64.53282389750032,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,0,28,NA,9.457667865005597,NA,FALSE,FALSE,NA,NA,NA,NA,64.53282389750032,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,0,28,NA,6.079100234327928,NA,FALSE,FALSE,NA,NA,NA,NA,64.53282389750032,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,0,7,NA,1.6846153154020147,NA,FALSE,FALSE,NA,NA,NA,NA,71.36369306883137,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,IMAGE,26,4,3.5246642600650904,4.10177902420014,0.28846153846153844,TRUE,TRUE,-0.5771147641350498,-16.373609556911166,-0.28846153846153844,High-CDR,71.36369306883137,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,0,3,NA,2.3305086320750683,NA,FALSE,FALSE,NA,NA,NA,NA,71.36369306883137,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,POLES,43,0,5.427583084834932,NA,NA,FALSE,FALSE,NA,NA,NA,NA,71.36369306883137,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,0,28,NA,2.434116094547357,NA,FALSE,FALSE,NA,NA,NA,NA,71.36369306883137,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,WITCH,0,28,NA,1.2764624639020408,NA,FALSE,FALSE,NA,NA,NA,NA,71.36369306883137,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,0,7,NA,12.071495,NA,FALSE,FALSE,NA,NA,NA,NA,-57.572183001386286,High-CDR,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,26,4,10.69381,9.892025,-0.46153846153846156,TRUE,TRUE,0.8017849999999989,7.49765518556996,0.46153846153846156,High-RE,-57.572183001386286,High-CDR,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,MESSAGEix,0,3,NA,9.335245,NA,FALSE,FALSE,NA,NA,NA,NA,-57.572183001386286,High-CDR,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,POLES,43,0,6.54919,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-57.572183001386286,High-CDR,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,0,27,NA,8.93624,NA,FALSE,FALSE,NA,NA,NA,NA,-57.572183001386286,High-CDR,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,0,28,NA,10.5959275,NA,FALSE,FALSE,NA,NA,NA,NA,-57.572183001386286,High-CDR,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,GCAM,0,7,NA,436.4603303065523,NA,FALSE,FALSE,NA,NA,NA,NA,62.02592370129165,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,IMAGE,26,4,287.7320084875572,373.7722802817178,0.8653846153846154,TRUE,TRUE,86.04027179416062,29.902919819878633,0.8653846153846154,High-RE,62.02592370129165,High-RE,TRUE
SCI-vetted,All ambitions,R10NORTH_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,0,3,NA,215.01011047299917,NA,FALSE,FALSE,NA,NA,NA,NA,62.02592370129165,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,43,0,220.83543466817187,NA,NA,FALSE,FALSE,NA,NA,NA,NA,62.02592370129165,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,0,28,NA,234.9708820948825,NA,FALSE,FALSE,NA,NA,NA,NA,62.02592370129165,High-RE,FALSE
SCI-vetted,All ambitions,R10NORTH_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,0,28,NA,462.3580219546062,NA,FALSE,FALSE,NA,NA,NA,NA,62.02592370129165,High-RE,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,0,7,NA,4.616323041806667,NA,FALSE,FALSE,NA,NA,NA,NA,-11.367572262216667,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,26,4,5.764445342606965,8.111646313058234,0.4230769230769231,TRUE,TRUE,-2.3472009704512686,-40.71859183228458,-0.4230769230769231,High-CDR,-11.367572262216667,High-CDR,TRUE
SCI-vetted,All ambitions,R10PAC_OECD,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,0,3,NA,7.646173339796919,NA,FALSE,FALSE,NA,NA,NA,NA,-11.367572262216667,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,43,0,3.394006058493434,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-11.367572262216667,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,0,27,NA,5.0779739623698275,NA,FALSE,FALSE,NA,NA,NA,NA,-11.367572262216667,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,0,28,NA,4.230942839087486,NA,FALSE,FALSE,NA,NA,NA,NA,-11.367572262216667,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,0,7,NA,1.1960317155915605,NA,FALSE,FALSE,NA,NA,NA,NA,3.027796885211848,High-RE,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,IMAGE,26,4,1.5941938454871818,2.2567416879916724,0.40384615384615385,TRUE,TRUE,-0.6625478425044906,-41.56005522038743,-0.40384615384615385,High-CDR,3.027796885211848,High-RE,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,0,3,NA,2.247571351923349,NA,FALSE,FALSE,NA,NA,NA,NA,3.027796885211848,High-RE,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,POLES,43,0,1.0677607913966394,NA,NA,FALSE,FALSE,NA,NA,NA,NA,3.027796885211848,High-RE,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,0,27,NA,1.4486822603406744,NA,FALSE,FALSE,NA,NA,NA,NA,3.027796885211848,High-RE,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,WITCH,0,28,NA,1.0275977403906351,NA,FALSE,FALSE,NA,NA,NA,NA,3.027796885211848,High-RE,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,0,7,NA,5.85177,NA,FALSE,FALSE,NA,NA,NA,NA,-17.287762686186994,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,26,4,6.165635,5.9262250000000005,-0.5192307692307693,TRUE,TRUE,0.23940999999999946,3.882973935369179,0.5192307692307693,High-RE,-17.287762686186994,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,MESSAGEix,0,3,NA,6.299755,NA,FALSE,FALSE,NA,NA,NA,NA,-17.287762686186994,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,POLES,43,0,4.42293,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-17.287762686186994,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,0,27,NA,3.687275,NA,FALSE,FALSE,NA,NA,NA,NA,-17.287762686186994,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,0,28,NA,5.293075,NA,FALSE,FALSE,NA,NA,NA,NA,-17.287762686186994,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,GCAM,0,7,NA,273.2643888609747,NA,FALSE,FALSE,NA,NA,NA,NA,-17.302957417866065,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,IMAGE,26,4,127.35336889329031,233.96617435130366,0.8846153846153846,TRUE,TRUE,106.61280545801336,83.71416192950849,0.8846153846153846,High-RE,-17.302957417866065,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,0,3,NA,118.13522524044373,NA,FALSE,FALSE,NA,NA,NA,NA,-17.302957417866065,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,43,0,305.6231657832601,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-17.302957417866065,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,0,27,NA,128.45034240311256,NA,FALSE,FALSE,NA,NA,NA,NA,-17.302957417866065,High-CDR,FALSE
SCI-vetted,All ambitions,R10PAC_OECD,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,0,28,NA,381.167080578526,NA,FALSE,FALSE,NA,NA,NA,NA,-17.302957417866065,High-CDR,FALSE
SCI-vetted,All ambitions,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,0,7,NA,0.7449725950008218,NA,FALSE,FALSE,NA,NA,NA,NA,6.591939007551991,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,26,4,1.1733769679352268,1.1805403310356124,0.11538461538461539,TRUE,TRUE,-0.007163363100385567,-0.6104911972996049,-0.11538461538461539,High-CDR,6.591939007551991,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,0,3,NA,3.2033599824895975,NA,FALSE,FALSE,NA,NA,NA,NA,6.591939007551991,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,43,0,1.5324726118337157,NA,NA,FALSE,FALSE,NA,NA,NA,NA,6.591939007551991,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,0,28,NA,0.689592234335396,NA,FALSE,FALSE,NA,NA,NA,NA,6.591939007551991,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,0,28,NA,3.497202287377961,NA,FALSE,FALSE,NA,NA,NA,NA,6.591939007551991,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,0,7,NA,0.29673954906687916,NA,FALSE,FALSE,NA,NA,NA,NA,7.102501787392515,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,IMAGE,26,4,0.4695902408352947,0.4207752678388974,-0.15384615384615385,TRUE,TRUE,0.04881497299639731,10.39522731766455,0.15384615384615385,High-RE,7.102501787392515,High-RE,TRUE
SCI-vetted,All ambitions,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,0,3,NA,1.152677207367646,NA,FALSE,FALSE,NA,NA,NA,NA,7.102501787392515,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,POLES,43,0,0.6589211696391227,NA,NA,FALSE,FALSE,NA,NA,NA,NA,7.102501787392515,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,0,28,NA,0.26147003878027786,NA,FALSE,FALSE,NA,NA,NA,NA,7.102501787392515,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,WITCH,0,28,NA,1.0517739238423913,NA,FALSE,FALSE,NA,NA,NA,NA,7.102501787392515,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,0,7,NA,15.63072,NA,FALSE,FALSE,NA,NA,NA,NA,-14.276394219176403,High-CDR,FALSE
SCI-vetted,All ambitions,R10REF_ECON,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,26,4,14.691894999999999,14.014575,-0.4230769230769231,TRUE,TRUE,0.6773199999999981,4.610160908446447,0.4230769230769231,High-RE,-14.276394219176403,High-CDR,FALSE
SCI-vetted,All ambitions,R10REF_ECON,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,MESSAGEix,0,3,NA,14.9503,NA,FALSE,FALSE,NA,NA,NA,NA,-14.276394219176403,High-CDR,FALSE
SCI-vetted,All ambitions,R10REF_ECON,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,POLES,43,0,13.156545,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-14.276394219176403,High-CDR,FALSE
SCI-vetted,All ambitions,R10REF_ECON,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,0,27,NA,13.43612,NA,FALSE,FALSE,NA,NA,NA,NA,-14.276394219176403,High-CDR,FALSE
SCI-vetted,All ambitions,R10REF_ECON,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,0,28,NA,16.666395,NA,FALSE,FALSE,NA,NA,NA,NA,-14.276394219176403,High-CDR,FALSE
SCI-vetted,All ambitions,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,GCAM,0,7,NA,1115.5069864059487,NA,FALSE,FALSE,NA,NA,NA,NA,53.13627147750664,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,IMAGE,26,4,856.3263804513192,1093.1249575074235,0.5,TRUE,TRUE,236.79857705610425,27.65284154054692,0.5,High-RE,53.13627147750664,High-RE,TRUE
SCI-vetted,All ambitions,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,0,3,NA,599.247304965262,NA,FALSE,FALSE,NA,NA,NA,NA,53.13627147750664,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,43,0,773.8223118614989,NA,NA,FALSE,FALSE,NA,NA,NA,NA,53.13627147750664,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,0,28,NA,716.2773910942278,NA,FALSE,FALSE,NA,NA,NA,NA,53.13627147750664,High-RE,FALSE
SCI-vetted,All ambitions,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,0,28,NA,2460.5543786557837,NA,FALSE,FALSE,NA,NA,NA,NA,53.13627147750664,High-RE,FALSE
SCI-vetted,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,0,7,NA,12.276059243881983,NA,FALSE,FALSE,NA,NA,NA,NA,-171.22690907411547,High-CDR,FALSE
SCI-vetted,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,26,4,1.7569736192369005,9.359956396412926,0.25,TRUE,TRUE,-7.602982777176026,-432.7317549866343,-0.25,High-CDR,-171.22690907411547,High-CDR,TRUE
SCI-vetted,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,0,3,NA,1.4532288022353799,NA,FALSE,FALSE,NA,NA,NA,NA,-171.22690907411547,High-CDR,FALSE
SCI-vetted,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,43,0,3.9972796085838547,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-171.22690907411547,High-CDR,FALSE
SCI-vetted,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,0,28,NA,6.039692228576474,NA,FALSE,FALSE,NA,NA,NA,NA,-171.22690907411547,High-CDR,FALSE
SCI-vetted,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,0,28,NA,22.850342239944524,NA,FALSE,FALSE,NA,NA,NA,NA,-171.22690907411547,High-CDR,FALSE
SCI-vetted,All ambitions,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,0,7,NA,5.765963316660415,NA,FALSE,FALSE,NA,NA,NA,NA,-122.01972203772218,High-CDR,FALSE
SCI-vetted,All ambitions,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,IMAGE,26,4,0.9421690060553599,3.9628933650524814,0.25,TRUE,TRUE,-3.0207243589971213,-320.61385373354443,-0.25,High-CDR,-122.01972203772218,High-CDR,TRUE
SCI-vetted,All ambitions,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,0,3,NA,0.8512746643922348,NA,FALSE,FALSE,NA,NA,NA,NA,-122.01972203772218,High-CDR,FALSE
SCI-vetted,All ambitions,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,POLES,43,0,2.200566012141545,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-122.01972203772218,High-CDR,FALSE
SCI-vetted,All ambitions,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,0,28,NA,2.646960863936666,NA,FALSE,FALSE,NA,NA,NA,NA,-122.01972203772218,High-CDR,FALSE
SCI-vetted,All ambitions,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,WITCH,0,28,NA,10.8224041022611,NA,FALSE,FALSE,NA,NA,NA,NA,-122.01972203772218,High-CDR,FALSE
SCI-vetted,All ambitions,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,0,7,NA,60.38373,NA,FALSE,FALSE,NA,NA,NA,NA,1.9740840467096288,High-RE,FALSE
